fit_mode,group,target,threshold,horizon,n,days,buy_share,mid_edge,entry_active_edge,roundtrip_edge,roundtrip_good_pct,positive_roundtrip_days,min_day_roundtrip_edge,min_day_mid_edge,signal_abs_resid_mean,resid_sigma,adf_t
pooled_all_days,PEBBLES,PEBBLES_S,1.5,1,853,3,0.5240328253223916,3.2555685814771396,0.34056271981242675,-5.4431418522860495,0.34583821805392734,0,-5.653846153846154,2.7309027777777777,16.32031852932003,2.798296213303394,-170.95844484757893
pooled_all_days,PEBBLES,PEBBLES_S,2.0,1,853,3,0.5240328253223916,3.2555685814771396,0.34056271981242675,-5.4431418522860495,0.34583821805392734,0,-5.653846153846154,2.7309027777777777,16.32031852932003,2.798296213303394,-170.95844484757893
pooled_all_days,PEBBLES,PEBBLES_S,2.5,1,853,3,0.5240328253223916,3.2555685814771396,0.34056271981242675,-5.4431418522860495,0.34583821805392734,0,-5.653846153846154,2.7309027777777777,16.32031852932003,2.798296213303394,-170.95844484757893
pooled_all_days,PEBBLES,PEBBLES_S,3.0,1,853,3,0.5240328253223916,3.2555685814771396,0.34056271981242675,-5.4431418522860495,0.34583821805392734,0,-5.653846153846154,2.7309027777777777,16.32031852932003,2.798296213303394,-170.95844484757893
leaveout_test_day_3,PEBBLES,PEBBLES_L,1.5,2,279,1,0.4838709677419355,4.351254480286738,1.0448028673835126,-5.444444444444445,0.3727598566308244,0,-5.444444444444445,4.351254480286738,16.244311301831765,2.799550453782518,-170.8244267368008
leaveout_test_day_3,PEBBLES,PEBBLES_L,2.0,2,279,1,0.4838709677419355,4.351254480286738,1.0448028673835126,-5.444444444444445,0.3727598566308244,0,-5.444444444444445,4.351254480286738,16.244311301831765,2.799550453782518,-170.8244267368008
leaveout_test_day_3,PEBBLES,PEBBLES_L,2.5,2,279,1,0.4838709677419355,4.351254480286738,1.0448028673835126,-5.444444444444445,0.3727598566308244,0,-5.444444444444445,4.351254480286738,16.244311301831765,2.799550453782518,-170.8244267368008
leaveout_test_day_3,PEBBLES,PEBBLES_L,3.0,2,279,1,0.4838709677419355,4.351254480286738,1.0448028673835126,-5.444444444444445,0.3727598566308244,0,-5.444444444444445,4.351254480286738,16.244311301831765,2.799550453782518,-170.8244267368008
pooled_all_days,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,2.5,10,1321,1,0.0,4.474640423921271,-0.48448145344436033,-5.445117335352006,0.43224829674489024,0,-5.445117335352006,4.474640423921271,1316.524950879402,487.4353550534743,-1.7857016976517186
pooled_all_days,PEBBLES,PEBBLES_S,1.5,2,853,3,0.5240328253223916,3.23915592028136,0.32415005861664714,-5.452520515826495,0.39859320046893315,0,-5.814685314685315,2.8854166666666665,16.32031852932003,2.798296213303394,-170.95844484757893
pooled_all_days,PEBBLES,PEBBLES_S,2.0,2,853,3,0.5240328253223916,3.23915592028136,0.32415005861664714,-5.452520515826495,0.39859320046893315,0,-5.814685314685315,2.8854166666666665,16.32031852932003,2.798296213303394,-170.95844484757893
pooled_all_days,PEBBLES,PEBBLES_S,2.5,2,853,3,0.5240328253223916,3.23915592028136,0.32415005861664714,-5.452520515826495,0.39859320046893315,0,-5.814685314685315,2.8854166666666665,16.32031852932003,2.798296213303394,-170.95844484757893
pooled_all_days,PEBBLES,PEBBLES_S,3.0,2,853,3,0.5240328253223916,3.23915592028136,0.32415005861664714,-5.452520515826495,0.39859320046893315,0,-5.814685314685315,2.8854166666666665,16.32031852932003,2.798296213303394,-170.95844484757893
leaveout_test_day_2,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,1.5,50,3533,1,0.12340786866685537,6.888196999716954,0.7172374752335126,-5.454288140390603,0.40815171242570053,0,-5.454288140390603,6.888196999716954,995.8513780034859,427.81311368287766,-3.1131639044091513
leaveout_test_day_4,MICROCHIP,MICROCHIP_OVAL,2.5,1,2771,1,1.0,0.01858534824972934,-2.719054492962829,-5.457235654998196,0.22952002887044387,0,-5.457235654998196,0.01858534824972934,3543.2417557897165,1310.756644261213,0.40807548309806213
pooled_all_days,PEBBLES,PEBBLES_S,1.5,5,853,3,0.5240328253223916,3.2549824150058617,0.3399765533411489,-5.465416178194607,0.4091441969519343,0,-6.181818181818182,2.3125,16.32031852932003,2.798296213303394,-170.95844484757893
pooled_all_days,PEBBLES,PEBBLES_S,2.0,5,853,3,0.5240328253223916,3.2549824150058617,0.3399765533411489,-5.465416178194607,0.4091441969519343,0,-6.181818181818182,2.3125,16.32031852932003,2.798296213303394,-170.95844484757893
pooled_all_days,PEBBLES,PEBBLES_S,2.5,5,853,3,0.5240328253223916,3.2549824150058617,0.3399765533411489,-5.465416178194607,0.4091441969519343,0,-6.181818181818182,2.3125,16.32031852932003,2.798296213303394,-170.95844484757893
pooled_all_days,PEBBLES,PEBBLES_S,3.0,5,853,3,0.5240328253223916,3.2549824150058617,0.3399765533411489,-5.465416178194607,0.4091441969519343,0,-6.181818181818182,2.3125,16.32031852932003,2.798296213303394,-170.95844484757893
pooled_all_days,SLEEP_POD,SLEEP_POD_COTTON,2.5,1,47,2,0.8085106382978723,4.404255319148936,-0.48936170212765956,-5.468085106382978,0.3191489361702128,0,-6.555555555555555,4.223684210526316,1029.3474491404445,404.94185933066467,-3.379679513718765
leaveout_test_day_4,MICROCHIP,MICROCHIP_OVAL,3.0,1,49,1,1.0,-0.24489795918367346,-2.857142857142857,-5.469387755102041,0.22448979591836735,0,-5.469387755102041,-0.24489795918367346,3974.114406688569,1310.7566442612133,0.4080754830980621
leaveout_test_day_3,ROBOT,ROBOT_IRONING,1.5,2,4172,1,0.0,0.8014141898370086,-2.3360498561840846,-5.471955896452541,0.36792905081495686,0,-5.471955896452541,0.8014141898370086,970.9611604117077,459.02086100026366,-3.5466244224276244
leaveout_test_day_4,MICROCHIP,MICROCHIP_OVAL,2.5,2,2770,1,1.0,-0.004693140794223827,-2.7422382671480143,-5.479783393501805,0.30866425992779783,0,-5.479783393501805,-0.004693140794223827,3543.1145170977156,1310.756644261213,0.40807548309806213
leaveout_test_day_4,ROBOT,ROBOT_VACUUMING,2.0,2,290,1,0.0,1.006896551724138,-2.2379310344827585,-5.482758620689655,0.29310344827586204,0,-5.482758620689655,1.006896551724138,614.7506858892779,294.3861591670985,-3.5969264996126813
leaveout_test_day_3,TRANSLATOR,TRANSLATOR_ASTRO_BLACK,1.5,100,5882,1,1.0,2.3812478748724923,-1.5543182590955458,-5.49081944916695,0.45392723563413806,0,-5.49081944916695,2.3812478748724923,839.6222790908452,406.66113480402487,-2.273951848898388
leaveout_test_day_2,PEBBLES,PEBBLES_XL,1.5,10,286,1,0.5594405594405595,5.403846153846154,1.75,-5.493006993006993,0.4755244755244755,0,-5.493006993006993,5.403846153846154,16.384202076955223,2.799168569639437,-170.866733718886
leaveout_test_day_2,PEBBLES,PEBBLES_XL,2.0,10,286,1,0.5594405594405595,5.403846153846154,1.75,-5.493006993006993,0.4755244755244755,0,-5.493006993006993,5.403846153846154,16.384202076955223,2.799168569639437,-170.866733718886
leaveout_test_day_2,PEBBLES,PEBBLES_XL,2.5,10,286,1,0.5594405594405595,5.403846153846154,1.75,-5.493006993006993,0.4755244755244755,0,-5.493006993006993,5.403846153846154,16.384202076955223,2.799168569639437,-170.866733718886
leaveout_test_day_2,PEBBLES,PEBBLES_XL,3.0,10,286,1,0.5594405594405595,5.403846153846154,1.75,-5.493006993006993,0.4755244755244755,0,-5.493006993006993,5.403846153846154,16.384202076955223,2.799168569639437,-170.866733718886
leaveout_test_day_3,ROBOT,ROBOT_VACUUMING,2.0,10,2986,1,1.0,1.0770261219022104,-2.2081379772270595,-5.495646349631614,0.4072337575351641,0,-5.495646349631614,1.0770261219022104,785.6533209090477,314.3386315367265,-3.296312067076993
leaveout_test_day_4,PEBBLES,PEBBLES_S,1.5,5,288,1,0.5277777777777778,2.3125,-0.3020833333333333,-5.496527777777778,0.4027777777777778,0,-5.496527777777778,2.3125,16.359734786420226,2.798836031006198,-170.88208658747473
leaveout_test_day_4,PEBBLES,PEBBLES_S,2.0,5,288,1,0.5277777777777778,2.3125,-0.3020833333333333,-5.496527777777778,0.4027777777777778,0,-5.496527777777778,2.3125,16.359734786420226,2.798836031006198,-170.88208658747473
leaveout_test_day_4,PEBBLES,PEBBLES_S,2.5,5,288,1,0.5277777777777778,2.3125,-0.3020833333333333,-5.496527777777778,0.4027777777777778,0,-5.496527777777778,2.3125,16.359734786420226,2.798836031006198,-170.88208658747473
leaveout_test_day_4,PEBBLES,PEBBLES_S,3.0,5,288,1,0.5277777777777778,2.3125,-0.3020833333333333,-5.496527777777778,0.4027777777777778,0,-5.496527777777778,2.3125,16.359734786420226,2.798836031006198,-170.88208658747473
leaveout_test_day_2,MICROCHIP,MICROCHIP_RECTANGLE,3.0,2,56,1,0.0,3.794642857142857,-0.8571428571428571,-5.5,0.3392857142857143,0,-5.5,3.794642857142857,1054.6005827417466,339.7228957995114,-3.975956372798962
leaveout_test_day_2,ROBOT,ROBOT_LAUNDRY,2.0,20,2468,1,1.0,1.7807941653160453,-1.8604132901134522,-5.5024311183144246,0.4513776337115073,0,-5.5024311183144246,1.7807941653160453,922.7624549895771,367.2530900773429,-3.9098650340193335
leaveout_test_day_2,ROBOT,ROBOT_MOPPING,1.5,5,2523,1,0.8065794688862465,2.110384462940943,-1.6981767736821245,-5.50376535869996,0.3912009512485137,0,-5.50376535869996,2.110384462940943,719.652310510638,377.3558434131973,-5.096965707784475
leaveout_test_day_4,MICROCHIP,MICROCHIP_OVAL,2.5,10,2762,1,1.0,-0.035119478638667635,-2.772990586531499,-5.51086169442433,0.4203475742215786,0,-5.51086169442433,-0.035119478638667635,3542.0848774730803,1310.756644261213,0.4080754830980621
leaveout_test_day_4,MICROCHIP,MICROCHIP_RECTANGLE,2.5,10,1197,1,0.0,2.426482873851295,-1.543859649122807,-5.512949039264829,0.44611528822055135,0,-5.512949039264829,2.426482873851295,1079.7268117328824,374.81736603781434,-3.5081529410458328
leaveout_test_day_4,SLEEP_POD,SLEEP_POD_COTTON,2.0,20,2372,1,0.0,5.842959527824621,0.163575042158516,-5.517706576728499,0.45952782462057334,0,-5.517706576728499,5.842959527824621,1103.1052255928378,459.90526622428297,-2.6076605357456017
leaveout_test_day_4,MICROCHIP,MICROCHIP_OVAL,2.5,5,2767,1,1.0,-0.04571738344777738,-2.7831586555836645,-5.520780628839899,0.3754969280809541,0,-5.520780628839899,-0.04571738344777738,3542.727146868816,1310.756644261213,0.408075483098062
leaveout_test_day_2,ROBOT,ROBOT_IRONING,1.5,1,2914,1,0.9519560741249142,0.48026767330130404,-2.5204186684969114,-5.520933424845573,0.2916952642415923,0,-5.520933424845573,0.48026767330130404,837.9927677430461,390.69583485064794,-3.2299359894114827
leaveout_test_day_4,ROBOT,ROBOT_IRONING,2.0,10,4081,1,1.0,0.37172261700563586,-2.574614065180103,-5.520950747365842,0.4268561627052193,0,-5.520950747365842,0.37172261700563586,1518.4978603687807,639.2522598080558,-1.876145964299628
leaveout_test_day_4,MICROCHIP,MICROCHIP_TRIANGLE,2.5,5,1052,1,1.0,1.832699619771863,-1.845532319391635,-5.525665399239544,0.405893536121673,0,-5.525665399239544,1.832699619771863,1811.7298231306747,689.9743084233505,-1.2923563811791907
leaveout_test_day_4,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2.5,10,1447,1,0.0,8.515549412577746,1.4968901174844507,-5.5259156876295785,0.4077401520387008,0,-5.5259156876295785,8.515549412577746,2497.1719146508785,963.6917891040642,-1.4000402943314938
leaveout_test_day_3,ROBOT,ROBOT_LAUNDRY,2.5,10,1565,1,0.0,1.8955271565495209,-1.817891373801917,-5.527156549520766,0.4057507987220447,0,-5.527156549520766,1.8955271565495209,1103.3826695540058,366.07307250460053,-3.2823135965250394
pooled_all_days,GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,1.5,20,4554,3,0.4101888449714537,7.710913482652613,1.0861879666227492,-5.527667984189724,0.43412384716732544,0,-7.965212264150943,5.677771226415095,548.6319296087462,297.0348940755517,-3.008249682663401
leaveout_test_day_3,PANEL,PANEL_4X4,3.0,10,415,1,1.0,2.685542168674699,-1.4144578313253011,-5.530120481927711,0.41686746987951806,0,-5.530120481927711,2.685542168674699,1329.104036907292,410.2498794098692,-2.9488284100912687
leaveout_test_day_2,MICROCHIP,MICROCHIP_TRIANGLE,2.0,10,1319,1,0.9833206974981046,3.2767247915087188,-1.1285064442759667,-5.532221379833207,0.45943896891584535,0,-5.532221379833207,3.2767247915087188,767.843824194478,323.0377595967597,-4.629351823021203
leaveout_test_day_2,MICROCHIP,MICROCHIP_RECTANGLE,2.0,5,557,1,0.0,3.604129263913824,-0.973967684021544,-5.543985637342908,0.44703770197486536,0,-5.543985637342908,3.604129263913824,851.2500563992297,339.7228957995114,-3.975956372798962
leaveout_test_day_3,ROBOT,ROBOT_IRONING,2.0,1,2494,1,0.0,0.634121892542101,-2.460505212510024,-5.554931836407378,0.3147554129911788,0,-5.554931836407378,0.634121892542101,1080.0652023376579,459.0208610002636,-3.5466244224276235
leaveout_test_day_4,UV_VISOR,UV_VISOR_YELLOW,2.0,100,3934,1,1.0,7.183146924250127,0.8154550076258261,-5.56049822064057,0.4494153533299441,0,-5.56049822064057,7.183146924250127,2191.725501304922,827.874553226043,-0.28472354513648257
leaveout_test_day_2,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,3.0,5,739,1,0.0,8.123139377537212,1.246955345060893,-5.562922868741542,0.11096075778078485,0,-5.562922868741542,8.123139377537212,1355.4083672397257,427.81311368287754,-3.1131639044091513
pooled_all_days,GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,2.5,10,692,1,0.0,11.757947976878613,3.106936416184971,-5.573699421965318,0.4595375722543353,0,-5.573699421965318,11.757947976878613,2233.247805929548,846.6967571945423,-0.5314172059026685
pooled_all_days,SLEEP_POD,SLEEP_POD_POLYESTER,1.5,10,4235,3,0.45430932703659976,4.4889020070838255,-0.543801652892562,-5.578984651711925,0.43471074380165287,0,-6.606393129770993,3.9011730205278594,632.7934199793347,327.3066485115771,-4.054885592322778
leaveout_test_day_3,PEBBLES,PEBBLES_S,1.5,1,279,1,0.4838709677419355,3.388888888888889,0.36917562724014336,-5.584229390681004,0.3655913978494624,0,-5.584229390681004,3.388888888888889,16.241986973169716,2.80052279803052,-170.62356036464703
leaveout_test_day_3,PEBBLES,PEBBLES_S,2.0,1,279,1,0.4838709677419355,3.388888888888889,0.36917562724014336,-5.584229390681004,0.3655913978494624,0,-5.584229390681004,3.388888888888889,16.241986973169716,2.80052279803052,-170.62356036464703
leaveout_test_day_3,PEBBLES,PEBBLES_S,2.5,1,279,1,0.4838709677419355,3.388888888888889,0.36917562724014336,-5.584229390681004,0.3655913978494624,0,-5.584229390681004,3.388888888888889,16.241986973169716,2.80052279803052,-170.62356036464703
leaveout_test_day_3,PEBBLES,PEBBLES_S,3.0,1,279,1,0.4838709677419355,3.388888888888889,0.36917562724014336,-5.584229390681004,0.3655913978494624,0,-5.584229390681004,3.388888888888889,16.241986973169716,2.80052279803052,-170.62356036464703
pooled_all_days,PANEL,PANEL_4X4,3.0,10,116,1,0.0,3.5560344827586206,-1.0344827586206897,-5.594827586206897,0.5258620689655172,0,-5.594827586206897,3.5560344827586206,1036.594026486163,329.5079198989775,-3.137381744169547
leaveout_test_day_2,ROBOT,ROBOT_DISHES,3.0,1,231,1,1.0,1.0151515151515151,-2.292207792207792,-5.597402597402597,0.2510822510822511,0,-5.597402597402597,1.0151515151515151,1051.192070335548,333.59913941623466,-4.982712095179684
leaveout_test_day_4,ROBOT,ROBOT_IRONING,1.5,2,6626,1,1.0,0.2924086930274675,-2.654618170842137,-5.601871415635376,0.3377603380621793,0,-5.601871415635376,0.2924086930274675,1356.4302339864748,639.2522598080557,-1.8761459642996279
pooled_all_days,ROBOT,ROBOT_LAUNDRY,2.5,2,279,2,0.15412186379928317,1.8978494623655915,-1.8566308243727598,-5.60573476702509,0.27956989247311825,0,-5.97457627118644,1.5868644067796611,835.0186661669736,319.6324369524614,-3.5997923783905965
leaveout_test_day_2,ROBOT,ROBOT_IRONING,2.0,2,1927,1,1.0,0.28100674623767513,-2.6645044110015568,-5.609237156201349,0.3502854177477945,0,-5.609237156201349,0.28100674623767513,921.2696193109456,390.6958348506478,-3.2299359894114823
leaveout_test_day_4,MICROCHIP,MICROCHIP_SQUARE,2.5,10,1291,1,1.0,6.678543764523625,0.5371804802478699,-5.618900077459334,0.4872192099147947,0,-5.618900077459334,6.678543764523625,2561.6803209975515,958.2144819317389,-2.574517304829694
leaveout_test_day_2,PANEL,PANEL_2X2,3.0,5,176,1,0.0,3.2329545454545454,-1.1789772727272727,-5.619318181818182,0.39204545454545453,0,-5.619318181818182,3.2329545454545454,1765.7196951520723,572.2262391908781,-2.880506468115769
leaveout_test_day_3,PEBBLES,PEBBLES_S,1.5,2,279,1,0.4838709677419355,3.317204301075269,0.2974910394265233,-5.623655913978495,0.3942652329749104,0,-5.623655913978495,3.317204301075269,16.241986973169716,2.80052279803052,-170.62356036464703
leaveout_test_day_3,PEBBLES,PEBBLES_S,2.0,2,279,1,0.4838709677419355,3.317204301075269,0.2974910394265233,-5.623655913978495,0.3942652329749104,0,-5.623655913978495,3.317204301075269,16.241986973169716,2.80052279803052,-170.62356036464703
leaveout_test_day_3,PEBBLES,PEBBLES_S,2.5,2,279,1,0.4838709677419355,3.317204301075269,0.2974910394265233,-5.623655913978495,0.3942652329749104,0,-5.623655913978495,3.317204301075269,16.241986973169716,2.80052279803052,-170.62356036464703
leaveout_test_day_3,PEBBLES,PEBBLES_S,3.0,2,279,1,0.4838709677419355,3.317204301075269,0.2974910394265233,-5.623655913978495,0.3942652329749104,0,-5.623655913978495,3.317204301075269,16.241986973169716,2.80052279803052,-170.62356036464703
leaveout_test_day_2,SLEEP_POD,SLEEP_POD_POLYESTER,3.0,1,8,1,1.0,3.1875,-1.375,-5.625,0.25,0,-5.625,3.1875,1865.8715154044164,619.7271088143725,-2.28312618464803
leaveout_test_day_4,ROBOT,ROBOT_VACUUMING,1.5,2,2486,1,0.0,0.8626307320997586,-2.3831456154465003,-5.631536604987932,0.31094127111826225,0,-5.631536604987932,0.8626307320997586,511.3476270673685,294.3861591670985,-3.5969264996126813
leaveout_test_day_4,MICROCHIP,MICROCHIP_RECTANGLE,3.0,2,361,1,0.0,2.2714681440443214,-1.6814404432132963,-5.631578947368421,0.3573407202216066,0,-5.631578947368421,2.2714681440443214,1197.7943278966495,374.8173660378143,-3.5081529410458336
leaveout_test_day_2,MICROCHIP,MICROCHIP_SQUARE,1.5,10,6248,1,1.0,4.031610115236876,-0.8017765685019206,-5.636523687580025,0.45022407170294493,0,-5.636523687580025,4.031610115236876,2134.8868129431526,997.3108165073095,-2.3377546848189867
leaveout_test_day_2,UV_VISOR,UV_VISOR_RED,2.5,200,1112,1,0.0,8.358812949640289,1.3453237410071943,-5.648381294964029,0.40827338129496404,0,-5.648381294964029,8.358812949640289,1795.2104031984688,690.2456849025849,-1.9199316831911797
leaveout_test_day_2,OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,2.0,20,2467,1,0.0,6.226185650587758,0.28556951763275235,-5.650182407782732,0.4000810701256587,0,-5.650182407782732,6.226185650587758,2102.2116873222158,632.783356084563,-3.421098019963423
leaveout_test_day_2,PEBBLES,PEBBLES_S,1.5,1,286,1,0.5594405594405595,3.6538461538461537,0.5384615384615384,-5.653846153846154,0.2867132867132867,0,-5.653846153846154,3.6538461538461537,16.384233743101095,2.799225442447166,-170.84539735888137
leaveout_test_day_2,PEBBLES,PEBBLES_S,2.0,1,286,1,0.5594405594405595,3.6538461538461537,0.5384615384615384,-5.653846153846154,0.2867132867132867,0,-5.653846153846154,3.6538461538461537,16.384233743101095,2.799225442447166,-170.84539735888137
leaveout_test_day_2,PEBBLES,PEBBLES_S,2.5,1,286,1,0.5594405594405595,3.6538461538461537,0.5384615384615384,-5.653846153846154,0.2867132867132867,0,-5.653846153846154,3.6538461538461537,16.384233743101095,2.799225442447166,-170.84539735888137
leaveout_test_day_2,PEBBLES,PEBBLES_S,3.0,1,286,1,0.5594405594405595,3.6538461538461537,0.5384615384615384,-5.653846153846154,0.2867132867132867,0,-5.653846153846154,3.6538461538461537,16.384233743101095,2.799225442447166,-170.84539735888137
leaveout_test_day_4,OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,3.0,50,99,1,0.0,6.52020202020202,0.40404040404040403,-5.666666666666667,0.30303030303030304,0,-5.666666666666667,6.52020202020202,2074.073033064828,678.4069197374349,-1.9171616791153336
leaveout_test_day_4,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,1.5,100,7750,1,0.0,8.299096774193549,1.3103225806451613,-5.674064516129032,0.4421935483870968,0,-5.674064516129032,8.299096774193549,2063.65699224501,963.6917891040644,-1.4000402943314936
leaveout_test_day_3,TRANSLATOR,TRANSLATOR_ASTRO_BLACK,2.5,5,572,1,1.0,2.0944055944055946,-1.7858391608391608,-5.678321678321678,0.3793706293706294,0,-5.678321678321678,2.0944055944055946,1061.247860392705,406.66113480402475,-2.273951848898388
leaveout_test_day_4,MICROCHIP,MICROCHIP_OVAL,2.0,1,4522,1,1.0,-0.13356921716054843,-2.907673595754091,-5.681999115435648,0.23042901371074745,0,-5.681999115435648,-0.13356921716054843,3343.4795216983644,1310.7566442612128,0.408075483098062
leaveout_test_day_2,PANEL,PANEL_2X4,3.0,2,160,1,1.0,3.30625,-1.19375,-5.6875,0.31875,0,-5.6875,3.30625,1761.538397708749,542.7919287210663,-3.0452509134855217
leaveout_test_day_2,GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,2.0,100,5314,1,1.0,6.650075272864132,0.4745013172751223,-5.705683101242002,0.48155814828754234,0,-5.705683101242002,6.650075272864132,2070.2474357152287,880.8723980747089,-1.678811313485085
leaveout_test_day_3,ROBOT,ROBOT_DISHES,1.5,10,2082,1,0.0,1.7214217098943323,-2.0024015369836694,-5.726705091258405,0.414985590778098,0,-5.726705091258405,1.7214217098943323,694.3349074116545,345.36124671322665,-4.866992167996931
leaveout_test_day_4,ROBOT,ROBOT_IRONING,1.5,1,6627,1,1.0,0.16711936019314924,-2.77991549720839,-5.726724007846688,0.27840651878678135,0,-5.726724007846688,0.16711936019314924,1356.3965213482554,639.2522598080558,-1.8761459642996279
leaveout_test_day_2,ROBOT,ROBOT_IRONING,2.0,1,1927,1,1.0,0.16087182148417228,-2.7846393357550596,-5.730150492994292,0.2978723404255319,0,-5.730150492994292,0.16087182148417228,921.2696193109456,390.6958348506478,-3.2299359894114823
leaveout_test_day_4,UV_VISOR,UV_VISOR_YELLOW,2.5,100,1994,1,1.0,7.00852557673019,0.6429287863590772,-5.732196589769308,0.4483450351053159,0,-5.732196589769308,7.00852557673019,2486.37353540211,827.8745532260428,-0.28472354513648257
leaveout_test_day_2,OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,1.5,20,2980,1,0.0,6.122818791946309,0.1931208053691275,-5.73255033557047,0.39731543624161075,0,-5.73255033557047,6.122818791946309,1927.9308635516254,632.7833560845629,-3.4210980199634227
leaveout_test_day_2,OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3.0,50,1626,1,1.0,6.977859778597786,0.6137761377613776,-5.750307503075031,0.45018450184501846,0,-5.750307503075031,6.977859778597786,2784.958406959346,747.040432789165,-3.2914679344729665
leaveout_test_day_4,TRANSLATOR,TRANSLATOR_SPACE_GRAY,2.5,10,2232,1,1.0,1.846774193548387,-1.9551971326164874,-5.754480286738351,0.41845878136200715,0,-5.754480286738351,1.846774193548387,1369.9990461672462,504.0920062045128,-1.5273856531614172
leaveout_test_day_3,PANEL,PANEL_2X2,2.5,10,1810,1,0.0,3.5712707182320442,-1.094475138121547,-5.755801104972376,0.42044198895027624,0,-5.755801104972376,3.5712707182320442,1480.6859675982305,448.838975840031,-2.184421875591696
leaveout_test_day_4,GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,2.0,500,1900,1,1.0,7.297894736842105,0.7760526315789473,-5.758421052631579,0.47578947368421054,0,-5.758421052631579,7.297894736842105,2909.7368284593003,1208.7787324820015,-0.1023459208860568
leaveout_test_day_2,ROBOT,ROBOT_VACUUMING,1.5,10,3660,1,0.024043715846994537,1.5004098360655738,-2.1307377049180327,-5.761202185792349,0.41530054644808745,0,-5.761202185792349,1.5004098360655738,619.5242756373308,276.6429907449179,-3.3026581186830195
leaveout_test_day_4,MICROCHIP,MICROCHIP_OVAL,1.5,1,6571,1,1.0,-0.11421397047633541,-2.945898645563841,-5.777659412570385,0.2372546035611018,0,-5.777659412570385,-0.11421397047633541,3038.411328868856,1310.756644261213,0.4080754830980622
leaveout_test_day_3,TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,2.0,10,1260,1,0.34523809523809523,3.186111111111111,-1.298015873015873,-5.777777777777778,0.40555555555555556,0,-5.777777777777778,3.186111111111111,762.6033211489369,315.0686228479497,-3.1875530029724612
leaveout_test_day_2,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,1.5,200,3100,1,1.0,6.652096774193549,0.4353225806451613,-5.783225806451613,0.47516129032258064,0,-5.783225806451613,6.652096774193549,1082.4464215795626,494.24740336581095,-2.254951595486699
leaveout_test_day_4,ROBOT,ROBOT_MOPPING,3.0,2,97,1,1.0,2.4742268041237114,-1.6546391752577319,-5.783505154639175,0.36082474226804123,0,-5.783505154639175,2.4742268041237114,1764.8830652646966,564.7446466880134,-2.3833460289353314
leaveout_test_day_3,MICROCHIP,MICROCHIP_OVAL,2.0,20,630,1,0.353968253968254,1.9642857142857142,-1.9103174603174604,-5.785714285714286,0.4380952380952381,0,-5.785714285714286,1.9642857142857142,1171.3946013322354,455.6615017741624,-4.564282444020574
leaveout_test_day_4,ROBOT,ROBOT_IRONING,2.0,5,4081,1,1.0,0.10536633178142613,-2.8409703504043127,-5.7865719186473905,0.3903455035530507,0,-5.7865719186473905,0.10536633178142613,1518.4978603687807,639.2522598080558,-1.876145964299628
pooled_all_days,SLEEP_POD,SLEEP_POD_LAMB_WOOL,3.0,5,252,1,0.5277777777777778,3.761904761904762,-1.005952380952381,-5.7896825396825395,0.3888888888888889,0,-5.7896825396825395,3.761904761904762,1128.707441059449,348.68115581375207,-3.554744063090228
leaveout_test_day_2,SLEEP_POD,SLEEP_POD_LAMB_WOOL,3.0,10,711,1,0.0,4.386779184247539,-0.7039381153305204,-5.791842475386779,0.4360056258790436,0,-5.791842475386779,4.386779184247539,1596.247031153107,470.11305446915736,-2.170282093111556
pooled_all_days,TRANSLATOR,TRANSLATOR_ASTRO_BLACK,1.5,10,4872,3,0.49466338259441706,2.5179597701149423,-1.6382389162561577,-5.795361247947455,0.41420361247947457,0,-11.589671361502347,-2.583568075117371,626.8025896806374,347.259098110955,-3.1014665232327774
leaveout_test_day_3,MICROCHIP,MICROCHIP_OVAL,1.5,5,1963,1,0.5807437595517065,1.7368823229750383,-2.0295466123280694,-5.795720835455935,0.4009169638308711,0,-5.795720835455935,1.7368823229750383,908.9925826292447,455.66150177416245,-4.5642824440205745
leaveout_test_day_3,PANEL,PANEL_1X2,2.0,50,2885,1,1.0,4.531889081455806,-0.6341421143847487,-5.808665511265165,0.4180242634315425,0,-5.808665511265165,4.531889081455806,1517.118480804405,610.428626888286,-1.9038518320535007
leaveout_test_day_3,TRANSLATOR,TRANSLATOR_ASTRO_BLACK,2.0,10,3162,1,1.0,1.9982605945604048,-1.9062302340290955,-5.8115117014547755,0.40512333965844405,0,-5.8115117014547755,1.9982605945604048,934.5669585392785,406.6611348040248,-2.2739518488983888
