product,group,day,ticks,spread_median,spread_p90,top_depth_median,top3_depth_median,top_depth_share_median,imbalance_abs_mean,imbalance_corr_h1,imbalance_extreme_n,imbalance_extreme_mid_edge_h1,imbalance_extreme_active_edge_h1,imbalance_extreme_passive_edge_h1,imbalance_extreme_passive_fill_next5,book_gap_mean_median,mid_ret_abs_mean,mid_ret_sd,move_tick_pct,fwd_abs_move_h5_to_halfspread,passive_buy_fill_next5_pct,passive_sell_fill_next5_pct,trade_count,trade_qty,at_bid_count,at_ask_count,inside_count,outside_count,touch_qty_to_depth_median,trade_markout_1_mean,trade_markout_5_mean,trade_markout_20_mean,trade_ticks_pct,at_touch_share,inside_share,outside_share
SNACKPACK_VANILLA,SNACKPACK,3,10000,17.0,18.0,58.0,160.0,0.37037037037037035,0.025529050357608572,0.11512046607967645,336,4.075892857142857,-0.16964285714285715,8.321428571428571,0.047619047619047616,2.0,5.172517251725172,6.4850445888891075,0.9584,1.375610754723767,0.0347,0.0384,255.0,649.0,125.0,130.0,0.0,0.0,0.08333333333333333,-8.258823529411766,-8.791338582677165,-10.90748031496063,0.0255,1.0,0.0,0.0
SNACKPACK_VANILLA,SNACKPACK,4,10000,17.0,18.0,58.0,160.0,0.37037037037037035,0.02659657256451776,0.11053025546381703,350,3.857142857142857,-0.48428571428571426,8.198571428571428,0.025714285714285714,2.0,5.145764576457646,6.499715612700893,0.9628,1.3456937210435282,0.0326,0.0344,249.0,594.0,131.0,118.0,0.0,0.0,0.08333333333333333,-8.843373493975903,-8.74698795180723,-8.582995951417004,0.0249,1.0,0.0,0.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,2,10000,9.0,9.0,22.0,60.0,0.37142857142857144,0.024196722589826334,0.027047621311743587,527,1.2912713472485768,-1.8823529411764706,4.464895635673624,0.051233396584440226,1.0,8.02900290029003,10.050368734942726,0.971,4.133868045133678,0.0505,0.0409,229.0,562.0,119.0,110.0,0.0,0.0,0.2222222222222222,-4.510917030567685,-5.1943231441048034,-8.609170305676855,0.0229,1.0,0.0,0.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,3,10000,8.0,9.0,24.0,60.0,0.3888888888888889,0.08487407553843736,0.04191077596539726,1810,0.8491712707182321,-2.918232044198895,4.616574585635359,0.05303867403314917,1.0,7.202070207020702,9.048893177492591,0.9674,4.030407783256708,0.0522,0.0502,255.0,649.0,125.0,130.0,0.0,0.0,0.21428571428571427,-3.8411764705882354,-2.8149606299212597,-6.251968503937008,0.0255,1.0,0.0,0.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,4,10000,8.0,9.0,24.0,60.0,0.3870967741935484,0.07962332200578588,0.035940663393359995,1717,0.7701048951048951,-3.164918414918415,4.705128205128205,0.041351193942923706,1.0,7.328482848284828,9.217506784654347,0.9746,4.102862105656002,0.0496,0.0503,249.0,594.0,131.0,118.0,0.0,0.0,0.2,-3.6706827309236947,-5.3453815261044175,-5.354251012145749,0.0249,1.0,0.0,0.0
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,2,10000,9.0,9.0,22.0,60.0,0.375,0.04993676769138196,0.024950170958192644,1069,0.8461178671655754,-2.97754911131899,4.66978484565014,0.047708138447146865,1.0,7.684918491849185,9.6659196671762,0.9735,4.080855983547329,0.0387,0.0469,229.0,562.0,119.0,110.0,0.0,0.0,0.2222222222222222,-4.591703056768559,-4.213973799126638,-10.408296943231441,0.0229,1.0,0.0,0.0
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,3,10000,9.0,10.0,22.0,60.0,0.37142857142857144,0.026967493532633512,0.01202932720439798,586,0.6008547008547008,-2.600854700854701,3.8025641025641024,0.059726962457337884,1.0,7.970997099709971,10.063603260395979,0.9704,4.102362014340503,0.0478,0.0501,255.0,649.0,125.0,130.0,0.0,0.0,0.23076923076923078,-4.407843137254902,-3.411417322834646,-5.622047244094488,0.0255,1.0,0.0,0.0
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,4,10000,9.0,9.0,22.0,60.0,0.375,0.03702824790977187,0.040225919959532286,797,1.3130489335006275,-2.187578419071518,4.813676286072773,0.05269761606022585,1.0,7.850785078507851,9.839099976895694,0.9735,4.036166972375076,0.0501,0.0451,249.0,594.0,131.0,118.0,0.0,0.0,0.21428571428571427,-4.847389558232932,-4.024096385542169,-2.674089068825911,0.0249,1.0,0.0,0.0
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,2,10000,9.0,9.0,22.0,60.0,0.375,0.033966513046575775,0.013925739052131679,734,0.696866485013624,-2.8365122615803813,4.230245231607629,0.05313351498637602,1.0,7.837833783378338,9.80189527227952,0.9707,4.123000667000167,0.0429,0.0485,229.0,562.0,119.0,110.0,0.0,0.0,0.2222222222222222,-4.2663755458515285,-5.002183406113537,-5.849344978165939,0.0229,1.0,0.0,0.0
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,3,10000,9.0,9.0,22.0,60.0,0.37142857142857144,0.029016469567519396,0.03211352799171236,630,1.4579365079365079,-1.8428571428571427,4.758730158730159,0.047619047619047616,1.0,7.95059505950595,9.982138147297697,0.9735,4.081242843644044,0.0481,0.0524,255.0,649.0,125.0,130.0,0.0,0.0,0.23076923076923078,-3.172549019607843,-2.7086614173228347,-4.834645669291339,0.0255,1.0,0.0,0.0
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,4,10000,9.0,10.0,22.0,60.0,0.37142857142857144,0.017581531672997645,0.044855279479083264,379,2.66754617414248,0.13192612137203166,5.203166226912929,0.04221635883905013,1.0,8.446094609460946,10.587830525633132,0.9722,4.099284465465056,0.0513,0.0491,249.0,594.0,131.0,118.0,0.0,0.0,0.21428571428571427,-3.6907630522088355,-3.825301204819277,-6.445344129554656,0.0249,1.0,0.0,0.0
TRANSLATOR_SPACE_GRAY,TRANSLATOR,2,10000,9.0,9.0,22.0,60.0,0.375,0.042219670330633056,0.04297772690586478,905,1.3878453038674032,-2.325414364640884,5.1011049723756905,0.0430939226519337,1.0,7.733673367336734,9.66154223364944,0.9747,4.134292146073037,0.0443,0.0456,229.0,562.0,119.0,110.0,0.0,0.0,0.2222222222222222,-4.753275109170306,-6.157205240174672,-10.351528384279476,0.0229,1.0,0.0,0.0
TRANSLATOR_SPACE_GRAY,TRANSLATOR,3,10000,9.0,9.0,22.0,60.0,0.375,0.05049264316713931,0.019209599088265483,1078,0.4846938775510204,-3.2810760667903525,4.250463821892393,0.05194805194805195,1.0,7.6251125112511255,9.582156546199206,0.972,4.001495192040465,0.0522,0.0489,255.0,649.0,125.0,130.0,0.0,0.0,0.2222222222222222,-4.737254901960784,-4.25984251968504,-4.232283464566929,0.0255,1.0,0.0,0.0
TRANSLATOR_SPACE_GRAY,TRANSLATOR,4,10000,8.0,9.0,24.0,60.0,0.39285714285714285,0.10012153721274483,0.038899523100778016,2005,0.6960099750623442,-3.2189526184538653,4.610972568578553,0.051371571072319204,1.0,7.195069506950695,9.013976835918982,0.972,4.15360993989058,0.047,0.0517,249.0,594.0,131.0,118.0,0.0,0.0,0.2,-4.054216867469879,-3.6305220883534135,-4.016194331983805,0.0249,1.0,0.0,0.0
TRANSLATOR_VOID_BLUE,TRANSLATOR,2,10000,9.0,10.0,22.0,60.0,0.37142857142857144,0.02079754734400651,0.043224387010768216,452,2.286504424778761,-0.6980088495575221,5.271017699115045,0.05530973451327434,1.0,8.096809680968097,10.169379275261974,0.9714,4.017849859273071,0.0452,0.0452,229.0,562.0,119.0,110.0,0.0,0.0,0.2222222222222222,-4.740174672489083,-5.039301310043668,-6.8384279475982535,0.0229,1.0,0.0,0.0
TRANSLATOR_VOID_BLUE,TRANSLATOR,3,10000,10.0,10.0,22.0,60.0,0.37037037037037035,0.01533188697611298,0.04140519606499111,336,2.543154761904762,0.07142857142857142,5.0148809523809526,0.06845238095238096,1.0,8.854435443544354,11.080573998690669,0.9742,4.116763937524318,0.0522,0.0509,255.0,649.0,125.0,130.0,0.0,0.0,0.23076923076923078,-5.484313725490196,-3.2086614173228347,-10.696850393700787,0.0255,1.0,0.0,0.0
TRANSLATOR_VOID_BLUE,TRANSLATOR,4,10000,10.0,10.0,22.0,60.0,0.37037037037037035,0.016209676585884014,0.04445099776176134,350,2.7514285714285713,0.23142857142857143,5.271428571428571,0.06,1.0,8.937493749374937,11.2199460903044,0.9747,4.092049004300129,0.047,0.0504,249.0,594.0,131.0,118.0,0.0,0.0,0.21428571428571427,-4.281124497991968,-2.6726907630522088,0.20040485829959515,0.0249,1.0,0.0,0.0
UV_VISOR_AMBER,UV_VISOR,2,10000,12.0,13.0,36.0,100.0,0.37037037037037035,0.019829642259917853,0.05398890794411521,311,2.892282958199357,-0.12379421221864952,5.908360128617363,0.04823151125401929,1.5,7.292779277927793,9.146918660017125,0.9736,2.798524193831847,0.046,0.0356,229.0,562.0,119.0,110.0,0.0,0.0,0.13636363636363635,-5.995633187772926,-5.91703056768559,-4.74235807860262,0.0229,1.0,0.0,0.0
UV_VISOR_AMBER,UV_VISOR,3,10000,10.0,11.0,36.0,100.0,0.37037037037037035,0.021235627064033133,0.0660134047197601,336,2.8541666666666665,0.31547619047619047,5.392857142857143,0.0625,1.0,6.165316531653166,7.718504714191771,0.9669,2.788616783139044,0.0513,0.041,255.0,649.0,125.0,130.0,0.0,0.0,0.14285714285714285,-5.411764705882353,-4.872047244094488,-3.423228346456693,0.0255,1.0,0.0,0.0
UV_VISOR_AMBER,UV_VISOR,4,10000,9.0,10.0,36.0,98.0,0.3695652173913043,0.02360801485467629,0.05945309670755911,375,2.1906666666666665,-0.2826666666666667,4.664,0.050666666666666665,1.0,5.5834583458345834,7.000378614412046,0.9605,2.814472514034795,0.0509,0.0393,249.0,594.0,131.0,118.0,0.0,0.0,0.125,-4.596385542168675,-6.423694779116466,-8.595141700404858,0.0249,1.0,0.0,0.0
UV_VISOR_MAGENTA,UV_VISOR,2,10000,13.0,14.0,36.0,100.0,0.37037037037037035,0.019829642259917853,0.0573898112882319,311,3.514469453376206,0.13183279742765272,6.897106109324759,0.05144694533762058,1.5,8.356785678567856,10.504073182309552,0.9714,2.8604090415170953,0.0421,0.0405,229.0,562.0,119.0,110.0,0.0,0.0,0.13636363636363635,-6.801310043668122,-4.689956331877729,-6.87117903930131,0.0229,1.0,0.0,0.0
UV_VISOR_MAGENTA,UV_VISOR,3,10000,15.0,15.0,36.0,100.0,0.37037037037037035,0.021235627064033133,0.060583814973468916,336,4.049107142857143,0.43154761904761907,7.666666666666667,0.044642857142857144,2.0,9.24022402240224,11.59988647568274,0.9758,2.9483803715044337,0.0449,0.0438,255.0,649.0,125.0,130.0,0.0,0.0,0.14285714285714285,-7.037254901960784,-6.139763779527559,-5.167322834645669,0.0255,1.0,0.0,0.0
UV_VISOR_MAGENTA,UV_VISOR,4,10000,15.0,16.0,36.0,98.0,0.3695652173913043,0.02240749126268222,0.05964404523308826,350,3.777142857142857,0.041428571428571426,7.5128571428571425,0.02857142857142857,2.0,9.125312531253126,11.47202673755131,0.9781,2.839981875858564,0.0507,0.0369,249.0,594.0,131.0,118.0,0.0,0.0,0.125,-7.339357429718875,-6.038152610441767,-5.293522267206478,0.0249,1.0,0.0,0.0
UV_VISOR_ORANGE,UV_VISOR,2,10000,13.0,13.0,36.0,100.0,0.37037037037037035,0.019829642259917853,0.06206099565122919,311,3.5289389067524115,0.3054662379421222,6.752411575562701,0.028938906752411574,1.5,7.924642464246425,9.97891537312709,0.9719,2.877060654869559,0.0387,0.0439,229.0,562.0,119.0,110.0,0.0,0.0,0.13636363636363635,-5.358078602620087,-5.179039301310044,-4.927947598253275,0.0229,1.0,0.0,0.0
UV_VISOR_ORANGE,UV_VISOR,3,10000,14.0,14.0,36.0,100.0,0.37037037037037035,0.021235627064033133,0.06400092488956312,336,3.7202380952380953,0.29910714285714285,7.1413690476190474,0.05952380952380952,1.5,8.446644664466447,10.578861114860153,0.9739,2.8769483276436754,0.0502,0.0418,255.0,649.0,125.0,130.0,0.0,0.0,0.14285714285714285,-7.219607843137255,-7.232283464566929,-5.515748031496063,0.0255,1.0,0.0,0.0
UV_VISOR_ORANGE,UV_VISOR,4,10000,14.0,15.0,36.0,98.0,0.3695652173913043,0.02240749126268222,0.04810904962500488,350,3.0914285714285716,-0.39571428571428574,6.578571428571428,0.04,1.5,8.624662466246624,10.807105105686684,0.9744,2.8762658618686636,0.0486,0.0409,249.0,594.0,131.0,118.0,0.0,0.0,0.125,-7.5582329317269075,-6.887550200803213,-9.819838056680162,0.0249,1.0,0.0,0.0
UV_VISOR_RED,UV_VISOR,2,10000,14.0,14.0,36.0,100.0,0.37037037037037035,0.019829642259917853,0.061046901104485005,311,3.787781350482315,0.2572347266881029,7.318327974276527,0.04823151125401929,1.5,8.668466846684668,10.80097874636095,0.9751,2.8591390200594806,0.0414,0.0413,229.0,562.0,119.0,110.0,0.0,0.0,0.13636363636363635,-5.61353711790393,-3.930131004366812,-3.8253275109170306,0.0229,1.0,0.0,0.0
UV_VISOR_RED,UV_VISOR,3,10000,14.0,14.0,36.0,100.0,0.37037037037037035,0.021235627064033133,0.05971279463792627,336,3.443452380952381,0.022321428571428572,6.864583333333333,0.0625,1.5,8.345334533453345,10.486942543928455,0.9743,2.7599989005491756,0.0445,0.0476,255.0,649.0,125.0,130.0,0.0,0.0,0.14285714285714285,-6.233333333333333,-4.767716535433071,-6.437007874015748,0.0255,1.0,0.0,0.0
UV_VISOR_RED,UV_VISOR,4,10000,15.0,16.0,36.0,98.0,0.3695652173913043,0.02240749126268222,0.057111225237854474,350,3.5757142857142856,-0.21142857142857144,7.362857142857143,0.04,2.0,9.38963896389639,11.764246978627323,0.9799,2.8612405607565687,0.0466,0.0422,249.0,594.0,131.0,118.0,0.0,0.0,0.125,-7.309236947791165,-6.632530120481928,-2.52834008097166,0.0249,1.0,0.0,0.0
UV_VISOR_YELLOW,UV_VISOR,2,10000,14.0,15.0,36.0,100.0,0.37037037037037035,0.019829642259917853,0.0633297269846811,311,3.977491961414791,0.45980707395498394,7.495176848874598,0.03215434083601286,1.5,8.540604060406041,10.77686086605108,0.9706,2.8948502120413075,0.0409,0.0429,229.0,562.0,119.0,110.0,0.0,0.0,0.13636363636363635,-6.120087336244541,-6.41703056768559,-5.5196506550218345,0.0229,1.0,0.0,0.0
UV_VISOR_YELLOW,UV_VISOR,3,10000,15.0,15.0,36.0,100.0,0.37037037037037035,0.021235627064033133,0.06022634465451652,336,3.9107142857142856,0.26785714285714285,7.553571428571429,0.05952380952380952,2.0,9.211421142114212,11.527964131373116,0.981,2.828473482773133,0.0452,0.045,255.0,649.0,125.0,130.0,0.0,0.0,0.14285714285714285,-6.317647058823529,-4.3799212598425195,-3.588582677165354,0.0255,1.0,0.0,0.0
UV_VISOR_YELLOW,UV_VISOR,4,10000,13.0,15.0,36.0,98.0,0.3695652173913043,0.02240749126268222,0.05976314151717375,350,3.474285714285714,0.018571428571428572,6.93,0.05142857142857143,1.5,8.543504350435043,10.692519111410792,0.9719,2.868743538435884,0.0468,0.0421,249.0,594.0,131.0,118.0,0.0,0.0,0.125,-5.449799196787149,-4.779116465863454,-8.058704453441296,0.0249,1.0,0.0,0.0
