group,product,day,quote_mode,side,horizon,quote_ticks,trade_fill_count,book_or_trade_fill_count,trade_fill_rate,book_or_trade_fill_rate,mean_quote_offset_mid,mean_spread_capture_if_filled,mean_adverse_selection_if_filled,mean_edge_if_filled,mean_cross_liq_edge_if_filled,ev_per_quote,cross_liq_ev_per_quote
PEBBLES,PEBBLES_M,4,book_mid,sell,20,9980,1757,8076,0.17605210420841683,0.8092184368737475,0.15225450901803608,0.14257256687535572,-40.14342629482072,-40.00085372794536,-46.92771770062607,-7.042234468937876,-8.261723446893788
PEBBLES,PEBBLES_M,4,book_mid,sell,100,9900,5264,9073,0.5317171717171717,0.9164646464646464,0.15328282828282827,0.13934270516717326,-63.28210486322188,-63.14276215805471,-70.08149696048632,-33.574090909090906,-37.26353535353535
PEBBLES,PEBBLES_M,4,book_mid,sell,500,9500,7564,9170,0.7962105263157895,0.9652631578947368,0.15621052631578947,0.14291380222104708,-57.74643046007404,-57.603516657852985,-64.53080380750926,-45.864526315789476,-51.380105263157894
PEBBLES,PEBBLES_M,4,wall_mid,buy,1,9999,97,3363,0.0097009700970097,0.3363336333633363,-0.2678767876787679,0.23711340206185566,-11.649484536082474,-11.412371134020619,-18.36082474226804,-0.11071107110711072,-0.1781178117811781
PEBBLES,PEBBLES_M,4,wall_mid,buy,5,9995,491,6460,0.04912456228114057,0.6463231615807904,-0.267983991995998,0.24439918533604887,-18.330957230142566,-18.086558044806516,-25.04480651731161,-0.8884942471235617,-1.2303151575787894
PEBBLES,PEBBLES_M,4,wall_mid,buy,20,9980,1801,8210,0.18046092184368737,0.8226452905811623,-0.2679859719438878,0.25902276513048306,-29.97307051637979,-29.714047751249307,-36.64075513603554,-5.362224448897796,-6.612224448897796
PEBBLES,PEBBLES_M,4,wall_mid,buy,100,9900,5416,9102,0.547070707070707,0.9193939393939394,-0.26681818181818184,0.259231905465288,-64.53185007385524,-64.27261816838995,-71.18186853766618,-35.16166666666667,-38.941515151515155
PEBBLES,PEBBLES_M,4,wall_mid,buy,500,9500,7738,9177,0.8145263157894737,0.966,-0.2575789473684211,0.24780304988369087,-88.90714654949599,-88.6593434996123,-95.54846213491858,-72.21536842105263,-77.82673684210526
PEBBLES,PEBBLES_M,4,wall_mid,sell,1,9999,106,3324,0.0106010601060106,0.33243324332433244,0.25537553755375536,0.39622641509433965,-11.080188679245284,-10.683962264150944,-17.69811320754717,-0.11326132613261326,-0.18761876187618762
PEBBLES,PEBBLES_M,4,wall_mid,sell,5,9995,496,6378,0.0496248124062031,0.6381190595297649,0.2551775887943972,0.3014112903225806,-20.285282258064516,-19.983870967741936,-26.911290322580644,-0.9916958479239619,-1.3354677338669334
PEBBLES,PEBBLES_M,4,wall_mid,sell,20,9980,1761,8075,0.17645290581162323,0.8091182364729459,0.2551603206412826,0.28023850085178875,-40.0099375354912,-39.72969903463941,-46.65644520159,-7.010420841683366,-8.232665330661323
PEBBLES,PEBBLES_M,4,wall_mid,sell,100,9900,5259,9076,0.5312121212121212,0.9167676767676768,0.2552020202020202,0.28104202319832666,-63.2624073017684,-62.98136527857007,-69.92013690815745,-33.456464646464646,-37.14242424242424
PEBBLES,PEBBLES_M,4,wall_mid,sell,500,9500,7563,9173,0.7961052631578948,0.9655789473684211,0.2501052631578947,0.2766759222530742,-57.766296443210365,-57.489620520957295,-64.41676583366389,-45.76778947368421,-51.282526315789475
PEBBLES,PEBBLES_M,4,residual_fair,buy,1,9999,98,3294,0.0098009800980098,0.32943294329432943,-0.5872087208720872,0.4897959183673469,-11.459183673469388,-10.96938775510204,-17.918367346938776,-0.1075107510751075,-0.17561756175617563
PEBBLES,PEBBLES_M,4,residual_fair,buy,5,9995,483,6421,0.04832416208104052,0.6424212106053027,-0.587343671835918,0.5559006211180124,-18.72153209109731,-18.165631469979296,-25.12215320910973,-0.8778389194597299,-1.214007003501751
PEBBLES,PEBBLES_M,4,residual_fair,buy,20,9980,1785,8183,0.17885771543086174,0.819939879759519,-0.5870240480961924,0.6123249299719888,-30.32689075630252,-29.71456582633053,-36.63865546218487,-5.314679358717435,-6.55310621242485
PEBBLES,PEBBLES_M,4,residual_fair,buy,100,9900,5405,9095,0.545959595959596,0.9186868686868687,-0.5852020202020202,0.6022201665124884,-64.90795559666975,-64.30573543015726,-71.21443108233117,-35.108333333333334,-38.88020202020202
PEBBLES,PEBBLES_M,4,residual_fair,buy,500,9500,7728,9175,0.8134736842105263,0.9657894736842105,-0.576,0.5859860248447205,-89.22521997929607,-88.63923395445134,-95.52807971014492,-72.10568421052632,-77.70957894736843
PEBBLES,PEBBLES_M,4,residual_fair,sell,1,9999,104,3297,0.010401040104010401,0.32973297329732976,0.4127912791279128,0.47115384615384615,-11.29326923076923,-10.822115384615385,-17.83653846153846,-0.11256125612561256,-0.1855185518551855
PEBBLES,PEBBLES_M,4,residual_fair,sell,5,9995,494,6355,0.04942471235617809,0.6358179089544772,0.41265632816408204,0.4230769230769231,-20.536437246963562,-20.11336032388664,-27.040485829959515,-0.9940970485242622,-1.3364682341170586
PEBBLES,PEBBLES_M,4,residual_fair,sell,20,9980,1757,8058,0.17605210420841683,0.8074148296593187,0.4129759519038076,0.435685828116107,-40.32783153101878,-39.892145702902674,-46.82014797951053,-7.023096192384769,-8.242785571142285
PEBBLES,PEBBLES_M,4,residual_fair,sell,100,9900,5251,9069,0.5304040404040404,0.916060606060606,0.4147979797979798,0.4282993715482765,-63.45381832031994,-63.02551894877166,-69.96381641592077,-33.4289898989899,-37.10909090909091
PEBBLES,PEBBLES_M,4,residual_fair,sell,500,9500,7554,9167,0.7951578947368421,0.9649473684210527,0.424,0.44181890389197775,-58.165607625099284,-57.723788721207306,-64.65131056393963,-45.89952631578947,-51.408
PEBBLES,PEBBLES_S,2,best_touch,buy,1,9999,82,2169,0.008200820082008202,0.21692169216921692,-6.199319931993199,6.115853658536586,-12.810975609756097,-6.695121951219512,-12.939024390243903,-0.05490549054905491,-0.10611061106110611
PEBBLES,PEBBLES_S,2,best_touch,buy,5,9995,430,5452,0.04302151075537769,0.545472736368184,-6.199399699849925,6.195348837209302,-20.12441860465116,-13.929069767441861,-20.12558139534884,-0.5992496248124062,-0.8658329164582291
PEBBLES,PEBBLES_S,2,best_touch,buy,20,9980,1716,7608,0.1719438877755511,0.7623246492985972,-6.199699398797595,6.19493006993007,-41.53088578088578,-35.33595571095571,-41.523310023310025,-6.075801603206413,-7.1396793587174345
PEBBLES,PEBBLES_S,2,best_touch,buy,100,9900,5249,8825,0.5302020202020202,0.8914141414141414,-6.202373737373738,6.214326538388264,-87.96551724137932,-81.75119070299104,-87.90760144789483,-43.344646464646466,-46.60878787878788
PEBBLES,PEBBLES_S,2,best_touch,buy,500,9500,7493,9007,0.7887368421052632,0.9481052631578948,-6.21878947368421,6.251101027625784,-157.97497664486855,-151.72387561724275,-157.88389163219006,-119.67021052631578,-124.52884210526315
PEBBLES,PEBBLES_S,2,best_touch,sell,1,9999,72,2132,0.0072007200720072,0.21322132213221323,6.199319931993199,6.1875,-14.784722222222221,-8.597222222222221,-14.694444444444445,-0.061906190619061906,-0.10581058105810581
PEBBLES,PEBBLES_S,2,best_touch,sell,5,9995,402,5489,0.040220110055027514,0.5491745872936469,6.199399699849925,6.154228855721393,-23.02363184079602,-16.869402985074625,-23.09452736318408,-0.6784892446223112,-0.928864432216108
PEBBLES,PEBBLES_S,2,best_touch,sell,20,9980,1500,7578,0.15030060120240482,0.7593186372745491,6.199699398797595,6.175333333333334,-39.67333333333333,-33.498,-39.712,-5.034769539078156,-5.9687374749499
PEBBLES,PEBBLES_S,2,best_touch,sell,100,9900,4646,8691,0.4692929292929293,0.8778787878787879,6.202373737373738,6.17240637107189,-74.12785191562635,-67.95544554455445,-74.1823073611709,-31.8910101010101,-34.81323232323232
PEBBLES,PEBBLES_S,2,best_touch,sell,500,9500,7248,8883,0.7629473684210526,0.9350526315789474,6.21878947368421,6.1801186534216335,-38.80001379690949,-32.61989514348786,-38.821743929359826,-24.887263157894736,-29.618947368421054
PEBBLES,PEBBLES_S,2,one_tick_inside,buy,1,9999,87,2370,0.0087008700870087,0.237023702370237,-5.199319931993199,5.114942528735632,-12.281609195402298,-7.166666666666667,-13.413793103448276,-0.06235623562356236,-0.11671167116711671
PEBBLES,PEBBLES_S,2,one_tick_inside,buy,5,9995,449,5633,0.04492246123061531,0.5635817908954477,-5.199399699849925,5.188195991091314,-19.531180400890868,-14.342984409799554,-20.538975501113587,-0.6443221610805403,-0.9226613306653326
PEBBLES,PEBBLES_S,2,one_tick_inside,buy,20,9980,1755,7710,0.17585170340681364,0.7725450901803608,-5.199699398797595,5.1923076923076925,-40.533048433048435,-35.34074074074074,-41.52820512820513,-6.2147294589178355,-7.302805611222445
PEBBLES,PEBBLES_S,2,one_tick_inside,buy,100,9900,5282,8874,0.5335353535353535,0.8963636363636364,-5.202373737373738,5.2134608102991296,-87.07326770162817,-81.85980689132904,-88.01703900037865,-43.67510101010101,-46.96020202020202
PEBBLES,PEBBLES_S,2,one_tick_inside,buy,500,9500,7515,9032,0.7910526315789473,0.9507368421052631,-5.21878947368421,5.250765136393879,-156.9111111111111,-151.66034597471725,-157.8202262142382,-119.97131578947368,-124.8441052631579
PEBBLES,PEBBLES_S,2,one_tick_inside,sell,1,9999,78,2340,0.007800780078007801,0.23402340234023403,5.199319931993199,5.205128205128205,-14.057692307692308,-8.852564102564102,-14.961538461538462,-0.06905690569056906,-0.11671167116711671
PEBBLES,PEBBLES_S,2,one_tick_inside,sell,5,9995,417,5680,0.041720860430215105,0.5682841420710355,5.199399699849925,5.152278177458034,-22.55515587529976,-17.402877697841728,-23.623501199040767,-0.7260630315157579,-0.9855927963981991
PEBBLES,PEBBLES_S,2,one_tick_inside,sell,20,9980,1534,7673,0.15370741482965933,0.7688376753507014,5.199699398797595,5.17470664928292,-38.89863102998696,-33.72392438070404,-39.9367666232073,-5.1836172344689375,-6.138577154308617
PEBBLES,PEBBLES_S,2,one_tick_inside,sell,100,9900,4680,8740,0.4727272727272727,0.8828282828282829,5.202373737373738,5.172115384615385,-73.01089743589743,-67.83878205128205,-74.06517094017094,-32.069242424242425,-35.01262626262626
PEBBLES,PEBBLES_S,2,one_tick_inside,sell,500,9500,7269,8905,0.7651578947368421,0.9373684210526316,5.21878947368421,5.180148576145275,-37.64410510386573,-32.463956527720455,-38.66529096161783,-24.840052631578946,-29.585052631578947
PEBBLES,PEBBLES_S,2,book_mid,buy,1,9999,115,3493,0.011501150115011502,0.3493349334933493,-0.24042404240424042,0.19130434782608696,-9.421739130434782,-9.230434782608695,-15.469565217391304,-0.10616061606160616,-0.1779177917791779
PEBBLES,PEBBLES_S,2,book_mid,buy,5,9995,534,6563,0.05342671335667834,0.6566283141570786,-0.24052026013006503,0.22284644194756553,-16.69943820224719,-16.476591760299627,-22.679775280898877,-0.8802901450725362,-1.2117058529264633
PEBBLES,PEBBLES_S,2,book_mid,buy,20,9980,1908,8250,0.19118236472945893,0.8266533066132264,-0.24088176352705412,0.2358490566037736,-37.014150943396224,-36.778301886792455,-42.9643605870021,-7.031362725450902,-8.214028056112225
PEBBLES,PEBBLES_S,2,book_mid,buy,100,9900,5446,9119,0.5501010101010101,0.9211111111111111,-0.24227272727272728,0.2517443995593096,-83.01322071244951,-82.7614763128902,-88.92049210429673,-45.52717171717172,-48.91525252525253
PEBBLES,PEBBLES_S,2,book_mid,buy,500,9500,7615,9135,0.8015789473684211,0.9615789473684211,-0.24921052631578947,0.2602757715036113,-151.94077478660537,-151.68049901510176,-157.84281024294157,-121.58389473684211,-126.52347368421053
PEBBLES,PEBBLES_S,2,book_mid,sell,1,9999,103,3493,0.010301030103010301,0.3493349334933493,0.24042404240424042,0.22815533980582525,-11.368932038834952,-11.140776699029127,-17.300970873786408,-0.11476147614761475,-0.1782178217821782
PEBBLES,PEBBLES_S,2,book_mid,sell,5,9995,495,6592,0.04952476238119059,0.6595297648824412,0.24052026013006503,0.25757575757575757,-18.669696969696968,-18.412121212121214,-24.622222222222224,-0.911855927963982,-1.2194097048524262
PEBBLES,PEBBLES_S,2,book_mid,sell,20,9980,1708,8213,0.17114228456913827,0.8229458917835671,0.24088176352705412,0.2459016393442623,-34.83489461358314,-34.58899297423888,-40.80796252927401,-5.919639278557114,-6.9839679358717435
PEBBLES,PEBBLES_S,2,book_mid,sell,100,9900,4875,9007,0.49242424242424243,0.9097979797979798,0.24227272727272728,0.24235897435897436,-66.58902564102564,-66.34666666666666,-72.56923076923077,-32.670707070707074,-35.734848484848484
PEBBLES,PEBBLES_S,2,book_mid,sell,500,9500,7374,9050,0.7762105263157895,0.9526315789473684,0.24921052631578947,0.23298074315161377,-31.84797938703553,-31.614998643883915,-37.8138052617304,-24.539894736842104,-29.351473684210525
PEBBLES,PEBBLES_S,2,wall_mid,buy,1,9999,113,3475,0.011301130113011301,0.3475347534753475,-0.26932693269326935,0.07079646017699115,-9.597345132743364,-9.526548672566372,-15.761061946902656,-0.10766076607660766,-0.1781178117811781
PEBBLES,PEBBLES_S,2,wall_mid,buy,5,9995,529,6558,0.05292646323161581,0.656128064032016,-0.26923461730865433,0.21361058601134217,-17.049149338374292,-16.83553875236295,-23.03969754253308,-0.8910455227613807,-1.2194097048524262
PEBBLES,PEBBLES_S,2,wall_mid,buy,20,9980,1898,8251,0.1901803607214429,0.826753507014028,-0.2692384769539078,0.2428872497365648,-37.26159114857745,-37.01870389884088,-43.205479452054796,-7.040230460921844,-8.216833667334669
PEBBLES,PEBBLES_S,2,wall_mid,buy,100,9900,5447,9112,0.5502020202020202,0.9204040404040404,-0.2685353535353535,0.2561042775839912,-83.04424453827795,-82.78814026069396,-88.9474940334129,-45.55020202020202,-48.93909090909091
PEBBLES,PEBBLES_S,2,wall_mid,buy,500,9500,7615,9133,0.8015789473684211,0.9613684210526315,-0.26952631578947367,0.2636900853578464,-151.9940906106369,-151.73040052527907,-157.89323703217335,-121.6238947368421,-126.5638947368421
PEBBLES,PEBBLES_S,2,wall_mid,sell,1,9999,102,3477,0.0102010201020102,0.3477347734773477,0.27402740274027404,0.22058823529411764,-11.411764705882353,-11.191176470588236,-17.34313725490196,-0.11416141614161417,-0.1769176917691769
PEBBLES,PEBBLES_S,2,wall_mid,sell,5,9995,498,6576,0.04982491245622812,0.6579289644822411,0.2739369684842421,0.2520080321285141,-18.6285140562249,-18.376506024096386,-24.586345381526105,-0.915607803901951,-1.2250125062531265
PEBBLES,PEBBLES_S,2,wall_mid,sell,20,9980,1708,8199,0.17114228456913827,0.8215430861723447,0.27334669338677353,0.2546838407494145,-34.87207259953161,-34.6173887587822,-40.83606557377049,-5.924498997995992,-6.988777555110221
PEBBLES,PEBBLES_S,2,wall_mid,sell,100,9900,4876,8998,0.49252525252525253,0.9088888888888889,0.2730808080808081,0.26979081214109923,-66.52255947497949,-66.25276866283839,-72.47579983593108,-32.63116161616161,-35.69616161616162
PEBBLES,PEBBLES_S,2,wall_mid,sell,500,9500,7372,9051,0.776,0.9527368421052631,0.2726842105263158,0.2795035268583831,-31.973480737927293,-31.69397721106891,-37.892837764514375,-24.594526315789473,-29.404842105263157
PEBBLES,PEBBLES_S,2,residual_fair,buy,1,9999,112,3466,0.0112011201120112,0.34663466346634664,-0.2599259925992599,0.16964285714285715,-9.741071428571429,-9.571428571428571,-15.803571428571429,-0.1072107210721072,-0.177017701770177
PEBBLES,PEBBLES_S,2,residual_fair,buy,5,9995,529,6554,0.05292646323161581,0.655727863931966,-0.25982991495747876,0.2580340264650284,-16.861058601134214,-16.60302457466919,-22.803402646502835,-0.8787393696848425,-1.206903451725863
PEBBLES,PEBBLES_S,2,residual_fair,buy,20,9980,1901,8244,0.1904809619238477,0.8260521042084168,-0.2594188376753507,0.2674907943187796,-37.08916359810626,-36.82167280378748,-43.00631246712257,-7.013827655310621,-8.19188376753507
PEBBLES,PEBBLES_S,2,residual_fair,buy,100,9900,5445,9108,0.55,0.92,-0.25833333333333336,0.2601469237832874,-83.08989898989898,-82.8297520661157,-88.98898071625344,-45.556363636363635,-48.943939393939395
PEBBLES,PEBBLES_S,2,residual_fair,buy,500,9500,7613,9128,0.8013684210526316,0.9608421052631579,-0.2567894736842105,0.25699461447523975,-152.0117562064889,-151.75476159201366,-157.91750952318404,-121.61147368421052,-126.55010526315789
PEBBLES,PEBBLES_S,2,residual_fair,sell,1,9999,100,3346,0.010001000100010001,0.33463346334633465,0.74007400740074,0.705,-11.635,-10.93,-17.08,-0.10931093109310931,-0.1708170817081708
PEBBLES,PEBBLES_S,2,residual_fair,sell,5,9995,488,6492,0.04882441220610305,0.6495247623811906,0.7401700850425212,0.6659836065573771,-19.010245901639344,-18.34426229508197,-24.55532786885246,-0.895647823911956,-1.1988994497248624
PEBBLES,PEBBLES_S,2,residual_fair,sell,20,9980,1693,8154,0.16963927855711422,0.8170340681362726,0.7405811623246493,0.7123449497932663,-35.22622563496751,-34.51388068517425,-40.73479031305375,-5.854909819639278,-6.910220440881764
PEBBLES,PEBBLES_S,2,residual_fair,sell,100,9900,4860,8972,0.4909090909090909,0.9062626262626262,0.7416666666666667,0.7422839506172839,-67.22397119341564,-66.48168724279836,-72.7059670781893,-32.636464646464646,-35.6920202020202
PEBBLES,PEBBLES_S,2,residual_fair,sell,500,9500,7364,9037,0.7751578947368422,0.9512631578947368,0.7432105263157894,0.7345192829983704,-32.46917436175991,-31.73465507876154,-37.9335958718088,-24.59936842105263,-29.404526315789475
PEBBLES,PEBBLES_S,3,best_touch,buy,1,9999,79,2325,0.0079007900790079,0.23252325232523252,-5.933793379337934,6.0,-15.367088607594937,-9.367088607594937,-15.39240506329114,-0.074007400740074,-0.12161216121612162
PEBBLES,PEBBLES_S,3,best_touch,buy,5,9995,480,5571,0.048024012006003,0.5573786893446724,-5.933816908454227,5.967708333333333,-25.916666666666668,-19.948958333333334,-25.889583333333334,-0.9580290145072536,-1.2433216608304152
PEBBLES,PEBBLES_S,3,best_touch,buy,20,9980,1796,7620,0.17995991983967935,0.7635270541082164,-5.933917835671343,5.9490534521158125,-40.80233853006681,-34.853285077951,-40.76726057906459,-6.272194388777555,-7.336472945891783
PEBBLES,PEBBLES_S,3,best_touch,buy,100,9900,5648,8974,0.5705050505050505,0.9064646464646464,-5.935,5.946175637393767,-56.64872521246459,-50.70254957507082,-56.621635977337114,-28.926060606060606,-32.30292929292929
PEBBLES,PEBBLES_S,3,best_touch,buy,500,9500,8218,9199,0.8650526315789474,0.9683157894736842,-5.946684210526316,5.957471404234607,-64.41196154782186,-58.45449014358725,-64.37393526405451,-50.56621052631579,-55.68684210526316
PEBBLES,PEBBLES_S,3,best_touch,sell,1,9999,87,2312,0.0087008700870087,0.23122312231223122,5.933793379337934,5.885057471264368,-14.132183908045977,-8.24712643678161,-14.195402298850574,-0.07175717571757176,-0.12351235123512351
PEBBLES,PEBBLES_S,3,best_touch,sell,5,9995,454,5634,0.04542271135567784,0.5636818409204603,5.933816908454227,5.899779735682819,-22.944933920704845,-17.045154185022028,-23.02202643171806,-0.7742371185592797,-1.0457228614307155
PEBBLES,PEBBLES_S,3,best_touch,sell,20,9980,1794,7724,0.17975951903807616,0.7739478957915832,5.933917835671343,5.921125975473801,-37.79988851727982,-31.87876254180602,-37.8494983277592,-5.730511022044088,-6.803807615230461
PEBBLES,PEBBLES_S,3,best_touch,sell,100,9900,5249,8854,0.5302020202020202,0.8943434343434343,5.935,5.9231282148980755,-61.8792150885883,-55.956086873690225,-61.915793484473234,-29.668030303030303,-32.82787878787879
PEBBLES,PEBBLES_S,3,best_touch,sell,500,9500,7703,9107,0.8108421052631579,0.9586315789473684,5.946684210526316,5.935090224587823,-34.0197325717253,-28.08464234713748,-34.03881604569648,-22.77221052631579,-27.600105263157896
PEBBLES,PEBBLES_S,3,one_tick_inside,buy,1,9999,86,2529,0.008600860086008601,0.25292529252925294,-4.933793379337934,5.011627906976744,-14.470930232558139,-9.459302325581396,-15.5,-0.08135813581358135,-0.1333133313331333
PEBBLES,PEBBLES_S,3,one_tick_inside,buy,5,9995,506,5780,0.050625312656328164,0.5782891445722862,-4.933816908454227,4.968379446640316,-24.785573122529645,-19.817193675889328,-25.76482213438735,-1.0032516258129065,-1.304352176088044
PEBBLES,PEBBLES_S,3,one_tick_inside,buy,20,9980,1842,7735,0.1845691382765531,0.7750501002004008,-4.933917835671343,4.945982627578719,-39.98371335504886,-35.03773072747014,-40.954397394136805,-6.46688376753507,-7.558917835671343
PEBBLES,PEBBLES_S,3,one_tick_inside,buy,100,9900,5691,9014,0.5748484848484848,0.9105050505050505,-4.935,4.945440168687401,-56.06211562115621,-51.11667545246881,-57.03637322087506,-29.384343434343435,-32.78727272727273
PEBBLES,PEBBLES_S,3,one_tick_inside,buy,500,9500,8234,9209,0.8667368421052631,0.9693684210526315,-4.946684210526316,4.956886082098616,-64.00771192615983,-59.05082584406121,-64.97060966723342,-51.181526315789476,-56.31242105263158
PEBBLES,PEBBLES_S,3,one_tick_inside,sell,1,9999,89,2519,0.0089008900890089,0.25192519251925194,4.933793379337934,4.887640449438202,-13.926966292134832,-9.039325842696629,-14.98876404494382,-0.08045804580458046,-0.1334133413341334
PEBBLES,PEBBLES_S,3,one_tick_inside,sell,5,9995,470,5822,0.04702351175587794,0.5824912456228114,4.933816908454227,4.898936170212766,-22.320212765957447,-17.42127659574468,-23.393617021276597,-0.8192096048024012,-1.1000500250125063
PEBBLES,PEBBLES_S,3,one_tick_inside,sell,20,9980,1837,7841,0.1840681362725451,0.7856713426853708,4.933917835671343,4.921883505715841,-37.128470332063145,-32.206586826347305,-38.177463255307565,-5.928206412825651,-7.027254509018036
PEBBLES,PEBBLES_S,3,one_tick_inside,sell,100,9900,5305,8918,0.5358585858585858,0.9008080808080808,4.935,4.922243166823751,-60.80273327049953,-55.880490103675776,-61.83958529688973,-29.944040404040404,-33.13727272727273
PEBBLES,PEBBLES_S,3,one_tick_inside,sell,500,9500,7727,9135,0.8133684210526316,0.9615789473684211,4.946684210526316,4.93542125016177,-33.466869418920666,-28.531448168758896,-34.48569949527631,-23.20657894736842,-28.04957894736842
PEBBLES,PEBBLES_S,3,book_mid,buy,1,9999,119,3642,0.011901190119011902,0.36423642364236425,-0.13711371137113712,0.15966386554621848,-11.11344537815126,-10.953781512605042,-16.983193277310924,-0.13036303630363036,-0.20212021202120212
PEBBLES,PEBBLES_S,3,book_mid,buy,5,9995,597,6643,0.05972986493246623,0.664632316158079,-0.1371185592796398,0.1423785594639866,-21.55276381909548,-21.41038525963149,-27.34505862646566,-1.278839419709855,-1.6333166583291645
PEBBLES,PEBBLES_S,3,book_mid,buy,20,9980,2055,8239,0.2059118236472946,0.8255511022044089,-0.13712424849699398,0.145985401459854,-35.9669099756691,-35.82092457420924,-41.74014598540146,-7.375951903807615,-8.594789579158316
PEBBLES,PEBBLES_S,3,book_mid,buy,100,9900,5914,9226,0.5973737373737373,0.9319191919191919,-0.1369191919191919,0.14203584714237402,-52.54269529928982,-52.400659452147444,-58.31484612783226,-31.302777777777777,-34.835757575757576
PEBBLES,PEBBLES_S,3,book_mid,buy,500,9500,8319,9280,0.8756842105263158,0.9768421052631578,-0.13036842105263158,0.1306046399807669,-61.81746604159154,-61.68686140161077,-67.60752494290179,-54.01821052631579,-59.20284210526316
PEBBLES,PEBBLES_S,3,book_mid,sell,1,9999,119,3545,0.011901190119011902,0.35453545354535454,0.13711371137113712,0.1134453781512605,-10.794117647058824,-10.680672268907562,-16.638655462184875,-0.1271127112711271,-0.19801980198019803
PEBBLES,PEBBLES_S,3,book_mid,sell,5,9995,554,6635,0.05542771385692846,0.663831915957979,0.1371185592796398,0.1263537906137184,-19.375451263537904,-19.249097472924188,-25.212996389891696,-1.0669334667333668,-1.3974987493746873
PEBBLES,PEBBLES_S,3,book_mid,sell,20,9980,2034,8296,0.20380761523046093,0.8312625250501002,0.13712424849699398,0.1391347099311701,-33.872664700098326,-33.733529990167156,-39.70452310717798,-6.875150300601202,-8.092084168336674
PEBBLES,PEBBLES_S,3,book_mid,sell,100,9900,5504,9130,0.555959595959596,0.9222222222222223,0.1369191919191919,0.13853561046511628,-56.78179505813954,-56.64325944767442,-62.598837209302324,-31.491363636363637,-34.802424242424244
PEBBLES,PEBBLES_S,3,book_mid,sell,500,9500,7821,9208,0.8232631578947368,0.9692631578947368,0.13036842105263158,0.12536760005114436,-30.7090525508247,-30.58368495077356,-36.5371435877765,-25.178421052631577,-30.079684210526317
PEBBLES,PEBBLES_S,3,wall_mid,buy,1,9999,117,3597,0.011701170117011701,0.35973597359735976,-0.3209320932093209,0.2905982905982906,-11.405982905982906,-11.115384615384615,-17.145299145299145,-0.13006300630063006,-0.2006200620062006
PEBBLES,PEBBLES_S,3,wall_mid,buy,5,9995,591,6611,0.059129564782391196,0.6614307153576788,-0.3210105052526263,0.2927241962774958,-21.749576988155667,-21.456852791878173,-27.38917089678511,-1.2687343671835918,-1.6195097548774386
PEBBLES,PEBBLES_S,3,wall_mid,buy,20,9980,2045,8225,0.20490981963927857,0.8241482965931863,-0.3209919839679359,0.3029339853300734,-36.14718826405868,-35.844254278728606,-41.76283618581907,-7.344839679358717,-8.557615230460922
PEBBLES,PEBBLES_S,3,wall_mid,buy,100,9900,5898,9223,0.5957575757575757,0.9316161616161616,-0.3228787878787879,0.31976941336046116,-52.76551373346897,-52.44574432010851,-58.36130891827738,-31.244949494949495,-34.76919191919192
PEBBLES,PEBBLES_S,3,wall_mid,buy,500,9500,8312,9277,0.8749473684210526,0.9765263157894737,-0.33373684210526317,0.3369826756496631,-61.99133782483157,-61.6543551491819,-67.57495187680462,-53.944315789473684,-59.124526315789474
PEBBLES,PEBBLES_S,3,wall_mid,sell,1,9999,118,3512,0.011801180118011801,0.35123512351235125,0.30683068306830685,0.2669491525423729,-10.936440677966102,-10.669491525423728,-16.627118644067796,-0.1259125912591259,-0.19621962196219622
PEBBLES,PEBBLES_S,3,wall_mid,sell,5,9995,549,6615,0.05492746373186593,0.6618309154577289,0.3068034017008504,0.23679417122040072,-19.48087431693989,-19.24408014571949,-25.207650273224044,-1.0570285142571285,-1.384592296148074
PEBBLES,PEBBLES_S,3,wall_mid,sell,20,9980,2024,8271,0.2028056112224449,0.8287575150300601,0.3067635270541082,0.30138339920948615,-34.05755928853755,-33.75617588932806,-39.726778656126484,-6.845941883767535,-8.05681362725451
PEBBLES,PEBBLES_S,3,wall_mid,sell,100,9900,5491,9124,0.5546464646464646,0.9216161616161617,0.30833333333333335,0.2919322527772719,-57.07903842651612,-56.78710617373885,-62.743034055727556,-31.49676767676768,-34.80020202020202
PEBBLES,PEBBLES_S,3,wall_mid,sell,500,9500,7811,9209,0.8222105263157895,0.9693684210526315,0.3181578947368421,0.311483804890539,-31.03014978875944,-30.718665983868902,-36.67225707335808,-25.257210526315788,-30.152315789473683
PEBBLES,PEBBLES_S,3,residual_fair,buy,1,9999,112,3488,0.0112011201120112,0.34883488348834885,-0.7437743774377438,0.75,-11.758928571428571,-11.008928571428571,-17.044642857142858,-0.12331233123312331,-0.19091909190919093
PEBBLES,PEBBLES_S,3,residual_fair,buy,5,9995,580,6516,0.058029014507253625,0.6519259629814907,-0.7439219609804902,0.7594827586206897,-22.294827586206896,-21.535344827586208,-27.46896551724138,-1.2496748374187094,-1.5939969984992497
PEBBLES,PEBBLES_S,3,residual_fair,buy,20,9980,2026,8167,0.20300601202404808,0.8183366733466934,-0.7442384769539078,0.7349457058242843,-36.57773938795656,-35.84279368213228,-41.761105626850934,-7.276302605210421,-8.477755511022044
PEBBLES,PEBBLES_S,3,residual_fair,buy,100,9900,5879,9204,0.5938383838383838,0.9296969696969697,-0.743989898989899,0.7542098996427964,-53.03265861541078,-52.278448715767986,-58.19527130464365,-31.044949494949496,-34.55858585858586
