day,sym,px_vs_fair,qty,h,mo
1,VEV_5500,0.7301714979807556,4,10,0.5
1,VEV_5500,0.7301714979807556,4,50,0.5
1,VEV_5500,0.7301714979807556,4,200,0.5
1,VEV_6000,-0.00016815800917098327,4,10,0.5
1,VEV_6000,-0.00016815800917098327,4,50,0.5
1,VEV_6000,-0.00016815800917098327,4,200,0.5
1,VEV_6500,-1.7648863534070023e-12,4,10,0.5
1,VEV_6500,-1.7648863534070023e-12,4,50,0.5
1,VEV_6500,-1.7648863534070023e-12,4,200,0.5
1,VEV_5300,-0.44477873774640386,3,10,0.0
1,VEV_5300,-0.44477873774640386,3,50,0.0
1,VEV_5300,-0.44477873774640386,3,200,0.5
1,VEV_5500,-0.22734376386380006,3,10,0.5
1,VEV_5500,-0.22734376386380006,3,50,0.5
1,VEV_5500,-0.22734376386380006,3,200,0.5
1,VEV_6000,-0.00016478871038700911,3,10,0.5
1,VEV_6000,-0.00016478871038700911,3,50,0.5
1,VEV_6000,-0.00016478871038700911,3,200,0.5
1,VEV_6500,-1.7057823889573018e-12,3,10,0.5
1,VEV_6500,-1.7057823889573018e-12,3,50,0.5
1,VEV_6500,-1.7057823889573018e-12,3,200,0.5
1,VEV_5400,-4.3915581513995825,2,10,0.5
1,VEV_5400,-4.3915581513995825,2,50,0.5
1,VEV_5400,-4.3915581513995825,2,200,0.5
1,VEV_5500,-0.21111332502237445,2,10,0.5
1,VEV_5500,-0.21111332502237445,2,50,0.5
1,VEV_5500,-0.21111332502237445,2,200,0.5
1,VEV_6000,-0.0001633906101900515,2,10,0.5
1,VEV_6000,-0.0001633906101900515,2,50,0.5
1,VEV_6000,-0.0001633906101900515,2,200,0.5
1,VEV_6500,-1.6597865275298505e-12,2,10,0.5
1,VEV_6500,-1.6597865275298505e-12,2,50,0.5
1,VEV_6500,-1.6597865275298505e-12,2,200,0.5
1,VEV_5300,-0.3713902176154704,3,10,0.5
1,VEV_5300,-0.3713902176154704,3,50,0.5
1,VEV_5300,-0.3713902176154704,3,200,1.0
1,VEV_5400,-4.385737956892296,3,10,0.5
1,VEV_5400,-4.385737956892296,3,50,0.5
1,VEV_5400,-4.385737956892296,3,200,1.0
1,VEV_5500,-0.20511447556510376,3,10,0.5
1,VEV_5500,-0.20511447556510376,3,50,0.5
1,VEV_5500,-0.20511447556510376,3,200,0.5
1,VEV_6000,-0.0001615566257409124,3,10,0.5
1,VEV_6000,-0.0001615566257409124,3,50,0.5
1,VEV_6000,-0.0001615566257409124,3,200,0.5
1,VEV_6500,-1.5955119951707842e-12,3,10,0.5
1,VEV_6500,-1.5955119951707842e-12,3,50,0.5
1,VEV_6500,-1.5955119951707842e-12,3,200,0.5
1,VEV_5300,-4.765538529293821,4,10,1.0
1,VEV_5300,-4.765538529293821,4,50,1.0
1,VEV_5300,-4.765538529293821,4,200,0.0
1,VEV_5400,-6.081813193511003,4,10,0.5
1,VEV_5400,-6.081813193511003,4,50,0.5
1,VEV_5400,-6.081813193511003,4,200,0.5
1,VEV_5500,-1.0890378461527241,4,10,0.5
1,VEV_5500,-1.0890378461527241,4,50,0.5
1,VEV_5500,-1.0890378461527241,4,200,0.5
1,VEV_6000,-0.00015272614769294094,4,10,0.5
1,VEV_6000,-0.00015272614769294094,4,50,0.5
1,VEV_6000,-0.00015272614769294094,4,200,0.5
1,VEV_6500,-1.4568627931429174e-12,4,10,0.5
1,VEV_6500,-1.4568627931429174e-12,4,50,0.5
1,VEV_6500,-1.4568627931429174e-12,4,200,0.5
1,VEV_5500,-1.0620017958397554,3,10,0.5
1,VEV_5500,-1.0620017958397554,3,50,0.5
1,VEV_5500,-1.0620017958397554,3,200,0.5
1,VEV_6000,-0.00015089233371643005,3,10,0.5
1,VEV_6000,-0.00015089233371643005,3,50,0.5
1,VEV_6000,-0.00015089233371643005,3,200,0.5
1,VEV_6500,-1.4594593104589576e-12,3,10,0.5
1,VEV_6500,-1.4594593104589576e-12,3,50,0.5
1,VEV_6500,-1.4594593104589576e-12,3,200,0.5
1,VEV_5500,-0.15920515242739341,5,10,0.5
1,VEV_5500,-0.15920515242739341,5,50,0.5
1,VEV_5500,-0.15920515242739341,5,200,0.5
1,VEV_6000,-0.00015332433341084866,5,10,0.5
1,VEV_6000,-0.00015332433341084866,5,50,0.5
1,VEV_6000,-0.00015332433341084866,5,200,0.5
1,VEV_6500,-1.4311529521091911e-12,5,10,0.5
1,VEV_6500,-1.4311529521091911e-12,5,50,0.5
1,VEV_6500,-1.4311529521091911e-12,5,200,0.5
1,VEV_5300,5.2250320174446045,5,10,1.0
1,VEV_5300,5.2250320174446045,5,50,1.0
1,VEV_5300,5.2250320174446045,5,200,1.5
1,VEV_5500,1.8146338881802464,5,10,0.5
1,VEV_5500,1.8146338881802464,5,50,0.5
1,VEV_5500,1.8146338881802464,5,200,0.5
1,VEV_6000,-0.00014319383987256842,5,10,0.5
1,VEV_6000,-0.00014319383987256842,5,50,0.5
1,VEV_6000,-0.00014319383987256842,5,200,0.5
1,VEV_6500,-1.111861170232172e-12,5,10,0.5
1,VEV_6500,-1.111861170232172e-12,5,50,0.5
1,VEV_6500,-1.111861170232172e-12,5,200,0.5
1,VEV_5400,-1.3143561117775846,3,10,0.5
1,VEV_5400,-1.3143561117775846,3,50,0.5
1,VEV_5400,-1.3143561117775846,3,200,0.5
1,VEV_5500,0.8741083268877503,3,10,0.5
1,VEV_5500,0.8741083268877503,3,50,0.5
1,VEV_5500,0.8741083268877503,3,200,0.5
1,VEV_6000,-0.0001382519367001101,3,10,0.5
1,VEV_6000,-0.0001382519367001101,3,50,0.5
1,VEV_6000,-0.0001382519367001101,3,200,0.5
1,VEV_6500,-1.0443060780687066e-12,3,10,0.5
1,VEV_6500,-1.0443060780687066e-12,3,50,0.5
1,VEV_6500,-1.0443060780687066e-12,3,200,0.5
1,VEV_5400,-2.868969692451124,5,10,1.0
1,VEV_5400,-2.868969692451124,5,50,1.0
1,VEV_5400,-2.868969692451124,5,200,0.5
1,VEV_5500,1.0701825443988895,5,10,0.5
1,VEV_5500,1.0701825443988895,5,50,0.5
1,VEV_5500,1.0701825443988895,5,200,0.0
1,VEV_6000,-0.00011743273786406043,5,10,0.5
1,VEV_6000,-0.00011743273786406043,5,50,0.5
1,VEV_6000,-0.00011743273786406043,5,200,0.5
1,VEV_6500,-6.727585803008347e-13,5,10,0.5
1,VEV_6500,-6.727585803008347e-13,5,50,0.5
1,VEV_6500,-6.727585803008347e-13,5,200,0.5
1,VEV_5500,0.1817943988747075,2,10,0.5
1,VEV_5500,0.1817943988747075,2,50,0.5
1,VEV_5500,0.1817943988747075,2,200,0.5
1,VEV_6000,-0.0001091676803522631,2,10,0.5
1,VEV_6000,-0.0001091676803522631,2,50,0.5
1,VEV_6000,-0.0001091676803522631,2,200,0.5
1,VEV_6500,-5.769176075443369e-13,2,10,0.5
1,VEV_6500,-5.769176075443369e-13,2,50,0.5
1,VEV_6500,-5.769176075443369e-13,2,200,0.5
1,VEV_5400,-1.5365015044895216,4,10,0.5
1,VEV_5400,-1.5365015044895216,4,50,0.5
1,VEV_5400,-1.5365015044895216,4,200,0.5
1,VEV_5500,0.695475454377176,4,10,0.5
1,VEV_5500,0.695475454377176,4,50,0.5
1,VEV_5500,0.695475454377176,4,200,0.5
1,VEV_6000,-5.874663419070444e-05,4,10,0.5
1,VEV_6000,-5.874663419070444e-05,4,50,0.5
1,VEV_6000,-5.874663419070444e-05,4,200,0.5
1,VEV_6500,-1.3520799054309149e-13,4,10,0.5
1,VEV_6500,-1.3520799054309149e-13,4,50,0.5
1,VEV_6500,-1.3520799054309149e-13,4,200,0.5
1,VEV_5400,1.516486403410898,4,10,0.5
1,VEV_5400,1.516486403410898,4,50,0.5
1,VEV_5400,1.516486403410898,4,200,1.0
1,VEV_5500,2.877478359589224,4,10,0.5
1,VEV_5500,2.877478359589224,4,50,0.5
1,VEV_5500,2.877478359589224,4,200,0.5
1,VEV_6000,-3.3144238235467195e-05,4,10,0.5
1,VEV_6000,-3.3144238235467195e-05,4,50,0.5
1,VEV_6000,-3.3144238235467195e-05,4,200,0.5
1,VEV_6500,-2.5958641812837565e-14,4,10,0.5
1,VEV_6500,-2.5958641812837565e-14,4,50,0.5
1,VEV_6500,-2.5958641812837565e-14,4,200,0.5
1,VEV_5500,3.877622761250457,3,10,0.5
1,VEV_5500,3.877622761250457,3,50,0.5
1,VEV_5500,3.877622761250457,3,200,0.5
1,VEV_6000,-2.535974211460032e-05,3,10,0.5
1,VEV_6000,-2.535974211460032e-05,3,50,0.5
1,VEV_6000,-2.535974211460032e-05,3,200,0.5
1,VEV_6500,-4.8361963213266806e-14,3,10,0.5
1,VEV_6500,-4.8361963213266806e-14,3,50,0.5
1,VEV_6500,-4.8361963213266806e-14,3,200,0.5
1,VEV_5400,1.751570808090971,4,10,0.5
1,VEV_5400,1.751570808090971,4,50,0.5
1,VEV_5400,1.751570808090971,4,200,0.5
1,VEV_5500,2.799458591399155,4,10,0.5
1,VEV_5500,2.799458591399155,4,50,0.5
1,VEV_5500,2.799458591399155,4,200,0.5
1,VEV_6000,-9.384644320619459e-06,4,10,0.5
1,VEV_6000,-9.384644320619459e-06,4,50,0.5
1,VEV_6000,-9.384644320619459e-06,4,200,0.5
1,VEV_6500,6.185458218312958e-15,4,10,0.5
1,VEV_6500,6.185458218312958e-15,4,50,0.5
1,VEV_6500,6.185458218312958e-15,4,200,0.5
1,VEV_5400,1.5583601606019926,4,10,0.5
1,VEV_5400,1.5583601606019926,4,50,0.5
1,VEV_5400,1.5583601606019926,4,200,0.0
1,VEV_5500,2.4204238671080045,4,10,0.5
1,VEV_5500,2.4204238671080045,4,50,0.5
1,VEV_5500,2.4204238671080045,4,200,0.5
1,VEV_6000,-4.001467223026332e-06,4,10,0.5
1,VEV_6000,-4.001467223026332e-06,4,50,0.5
1,VEV_6000,-4.001467223026332e-06,4,200,0.5
1,VEV_6500,-9.104051071729653e-15,4,10,0.5
1,VEV_6500,-9.104051071729653e-15,4,50,0.5
1,VEV_6500,-9.104051071729653e-15,4,200,0.5
1,VEV_5300,9.52578024882942,4,10,1.0
1,VEV_5300,9.52578024882942,4,50,1.0
1,VEV_5300,9.52578024882942,4,200,0.0
1,VEV_5400,2.151689847450932,4,10,1.0
1,VEV_5400,2.151689847450932,4,50,1.0
1,VEV_5400,2.151689847450932,4,200,0.5
1,VEV_5500,2.67153693843475,4,10,0.5
1,VEV_5500,2.67153693843475,4,50,0.5
1,VEV_5500,2.67153693843475,4,200,0.5
1,VEV_6000,-2.060930890057445e-06,4,10,0.5
1,VEV_6000,-2.060930890057445e-06,4,50,0.5
1,VEV_6000,-2.060930890057445e-06,4,200,0.5
1,VEV_6500,-1.5902777998768851e-15,4,10,0.5
1,VEV_6500,-1.5902777998768851e-15,4,50,0.5
1,VEV_6500,-1.5902777998768851e-15,4,200,0.5
1,VEV_5400,3.1272452428691473,5,10,0.5
1,VEV_5400,3.1272452428691473,5,50,0.5
1,VEV_5400,3.1272452428691473,5,200,0.5
1,VEV_5500,2.6957147784855486,5,10,0.5
1,VEV_5500,2.6957147784855486,5,50,0.5
1,VEV_5500,2.6957147784855486,5,200,0.5
1,VEV_6000,-1.7019271541691904e-06,5,10,0.5
1,VEV_6000,-1.7019271541691904e-06,5,50,0.5
1,VEV_6000,-1.7019271541691904e-06,5,200,0.5
1,VEV_6500,-8.951551953010015e-16,5,10,0.5
1,VEV_6500,-8.951551953010015e-16,5,50,0.5
1,VEV_6500,-8.951551953010015e-16,5,200,0.5
1,VEV_5200,27.26574506819884,5,10,2.0
1,VEV_5200,27.26574506819884,5,50,2.0
1,VEV_5200,27.26574506819884,5,200,0.5
1,VEV_5300,30.615318430107948,5,10,1.5
1,VEV_5300,30.615318430107948,5,50,1.5
1,VEV_5300,30.615318430107948,5,200,1.0
1,VEV_5400,12.575822361791062,5,10,1.0
1,VEV_5400,12.575822361791062,5,50,1.0
1,VEV_5400,12.575822361791062,5,200,0.5
1,VEV_5500,4.956357996389488,5,10,0.5
1,VEV_5500,4.956357996389488,5,50,0.5
1,VEV_5500,4.956357996389488,5,200,0.5
1,VEV_6000,-4.508584811376917e-16,5,10,0.5
1,VEV_6000,-4.508584811376917e-16,5,50,0.5
1,VEV_6000,-4.508584811376917e-16,5,200,0.5
1,VEV_6500,-3.174818111653236e-46,5,10,0.5
1,VEV_6500,-3.174818111653236e-46,5,50,0.5
1,VEV_6500,-3.174818111653236e-46,5,200,0.5
1,VEV_5400,13.996708209647966,5,10,0.5
1,VEV_5400,13.996708209647966,5,50,0.5
1,VEV_5400,13.996708209647966,5,200,1.0
1,VEV_6000,-3.535313458623652e-19,5,10,0.5
1,VEV_6000,-3.535313458623652e-19,5,50,0.5
1,VEV_6000,-3.535313458623652e-19,5,200,0.5
1,VEV_6500,-4.406615254766543e-55,5,10,0.5
1,VEV_6500,-4.406615254766543e-55,5,50,0.5
1,VEV_6500,-4.406615254766543e-55,5,200,0.5
2,VEV_5400,7.9888633912431715,3,10,1.0
2,VEV_5400,7.9888633912431715,3,50,1.0
2,VEV_5400,7.9888633912431715,3,200,1.5
2,VEV_5500,4.6468425172702625,3,10,0.5
2,VEV_5500,4.6468425172702625,3,50,0.5
2,VEV_5500,4.6468425172702625,3,200,0.5
2,VEV_6000,-8.499896042316757e-08,3,10,0.5
2,VEV_6000,-8.499896042316757e-08,3,50,0.5
2,VEV_6000,-8.499896042316757e-08,3,200,0.5
2,VEV_6500,-4.348846075345556e-19,3,10,0.5
2,VEV_6500,-4.348846075345556e-19,3,50,0.5
2,VEV_6500,-4.348846075345556e-19,3,200,0.5
2,VEV_5300,22.34806076588446,5,10,1.0
2,VEV_5300,22.34806076588446,5,50,1.0
2,VEV_5300,22.34806076588446,5,200,0.0
2,VEV_5400,8.988857572712309,5,10,1.0
2,VEV_5400,8.988857572712309,5,50,1.0
2,VEV_5400,8.988857572712309,5,200,0.5
2,VEV_5500,5.646841242203246,5,10,0.5
2,VEV_5500,5.646841242203246,5,50,0.5
2,VEV_5500,5.646841242203246,5,200,0.0
2,VEV_6000,-8.499911609932245e-08,5,10,0.5
2,VEV_6000,-8.499911609932245e-08,5,50,0.5
2,VEV_6000,-8.499911609932245e-08,5,200,0.5
2,VEV_6500,-4.34886113281261e-19,5,10,0.5
2,VEV_6500,-4.34886113281261e-19,5,50,0.5
2,VEV_6500,-4.34886113281261e-19,5,200,0.5
2,VEV_5400,7.9888635157335735,2,10,0.5
2,VEV_5400,7.9888635157335735,2,50,0.5
2,VEV_5400,7.9888635157335735,2,200,0.5
2,VEV_5500,4.646842544568226,2,10,0.5
2,VEV_5500,4.646842544568226,2,50,0.5
2,VEV_5500,4.646842544568226,2,200,0.5
2,VEV_6000,-8.499894425475237e-08,2,10,0.5
2,VEV_6000,-8.499894425475237e-08,2,50,0.5
2,VEV_6000,-8.499894425475237e-08,2,200,0.5
2,VEV_6500,-4.348845750672602e-19,2,10,0.5
2,VEV_6500,-4.348845750672602e-19,2,50,0.5
2,VEV_6500,-4.348845750672602e-19,2,200,0.5
2,VEV_5400,7.9888597378459,2,10,0.5
2,VEV_5400,7.9888597378459,2,50,0.5
2,VEV_5400,7.9888597378459,2,200,0.5
2,VEV_5500,4.646841716689655,2,10,0.5
2,VEV_5500,4.646841716689655,2,50,0.5
2,VEV_5500,4.646841716689655,2,200,0.5
2,VEV_6000,-8.499908642077749e-08,2,10,0.5
2,VEV_6000,-8.499908642077749e-08,2,50,0.5
2,VEV_6000,-8.499908642077749e-08,2,200,0.5
2,VEV_6500,-4.348855526693947e-19,2,10,0.5
2,VEV_6500,-4.348855526693947e-19,2,50,0.5
2,VEV_6500,-4.348855526693947e-19,2,200,0.5
2,VEV_5400,4.988877058317822,2,10,0.5
2,VEV_5400,4.988877058317822,2,50,0.5
2,VEV_5400,4.988877058317822,2,200,1.0
2,VEV_5500,3.64684551234685,2,10,0.5
2,VEV_5500,3.64684551234685,2,50,0.5
2,VEV_5500,3.64684551234685,2,200,0.5
2,VEV_6000,-8.499851994823079e-08,2,10,0.5
2,VEV_6000,-8.499851994823079e-08,2,50,0.5
2,VEV_6000,-8.499851994823079e-08,2,200,0.5
2,VEV_6500,-4.348810694310303e-19,2,10,0.5
2,VEV_6500,-4.348810694310303e-19,2,50,0.5
2,VEV_6500,-4.348810694310303e-19,2,200,0.5
2,VEV_5400,5.988873217461428,4,10,0.5
2,VEV_5400,5.988873217461428,4,50,0.5
2,VEV_5400,5.988873217461428,4,200,0.5
2,VEV_5500,3.6468446706607116,4,10,0.5
2,VEV_5500,3.6468446706607116,4,50,0.5
2,VEV_5500,3.6468446706607116,4,200,0.5
2,VEV_6000,-8.499860856678496e-08,4,10,0.5
2,VEV_6000,-8.499860856678496e-08,4,50,0.5
2,VEV_6000,-8.499860856678496e-08,4,200,0.5
2,VEV_6500,-4.348820634550126e-19,4,10,0.5
2,VEV_6500,-4.348820634550126e-19,4,50,0.5
2,VEV_6500,-4.348820634550126e-19,4,200,0.5
2,VEV_5400,-2.6325703075128537,5,10,0.0
2,VEV_5400,-2.6325703075128537,5,50,0.0
2,VEV_5400,-2.6325703075128537,5,200,-0.5
2,VEV_5500,-0.32586117080418475,5,10,0.5
2,VEV_5500,-0.32586117080418475,5,50,0.5
2,VEV_5500,-0.32586117080418475,5,200,0.5
2,VEV_6000,-0.00018110106038279027,5,10,0.5
2,VEV_6000,-0.00018110106038279027,5,50,0.5
2,VEV_6000,-0.00018110106038279027,5,200,0.5
2,VEV_6500,-2.195299082565482e-12,5,10,0.5
2,VEV_6500,-2.195299082565482e-12,5,50,0.5
2,VEV_6500,-2.195299082565482e-12,5,200,0.5
2,VEV_5500,0.6741357849155207,5,10,0.5
2,VEV_5500,0.6741357849155207,5,50,0.5
2,VEV_5500,0.6741357849155207,5,200,0.5
2,VEV_6000,-0.00018110128109304156,5,10,0.5
2,VEV_6000,-0.00018110128109304156,5,50,0.5
2,VEV_6000,-0.00018110128109304156,5,200,0.5
2,VEV_6500,-2.195532920455704e-12,5,10,0.5
2,VEV_6500,-2.195532920455704e-12,5,50,0.5
2,VEV_6500,-2.195532920455704e-12,5,200,0.5
2,VEV_5300,0.2673458621953131,4,10,0.0
2,VEV_5300,0.2673458621953131,4,50,0.0
2,VEV_5300,0.2673458621953131,4,200,1.0
2,VEV_5400,-3.632570091113255,4,10,0.5
2,VEV_5400,-3.632570091113255,4,50,0.5
2,VEV_5400,-3.632570091113255,4,200,0.5
2,VEV_5500,-0.3258610894225704,4,10,0.5
2,VEV_5500,-0.3258610894225704,4,50,0.5
2,VEV_5500,-0.3258610894225704,4,200,0.5
2,VEV_6000,-0.00018110105431841383,4,10,0.5
2,VEV_6000,-0.00018110105431841383,4,50,0.5
2,VEV_6000,-0.00018110105431841383,4,200,0.5
2,VEV_6500,-2.195292533327827e-12,4,10,0.5
2,VEV_6500,-2.195292533327827e-12,4,50,0.5
2,VEV_6500,-2.195292533327827e-12,4,200,0.5
2,VEV_5300,1.2673320165895774,5,10,1.0
2,VEV_5300,1.2673320165895774,5,50,1.0
2,VEV_5300,1.2673320165895774,5,200,0.0
2,VEV_5400,-3.632576892202618,5,10,1.0
2,VEV_5400,-3.632576892202618,5,50,1.0
2,VEV_5400,-3.632576892202618,5,200,0.5
2,VEV_5500,-0.32586363630058557,5,10,1.0
2,VEV_5500,-0.32586363630058557,5,50,1.0
2,VEV_5500,-0.32586363630058557,5,200,0.5
2,VEV_6000,-0.00018110123896307494,5,10,0.5
2,VEV_6000,-0.00018110123896307494,5,50,0.5
2,VEV_6000,-0.00018110123896307494,5,200,0.5
2,VEV_6500,-2.1954881532208193e-12,5,10,0.5
2,VEV_6500,-2.1954881532208193e-12,5,50,0.5
2,VEV_6500,-2.1954881532208193e-12,5,200,0.5
2,VEV_5400,-1.6326139565830147,2,10,0.0
2,VEV_5400,-1.6326139565830147,2,50,0.0
2,VEV_5400,-1.6326139565830147,2,200,0.0
2,VEV_5500,0.6741224839676256,2,10,0.5
2,VEV_5500,0.6741224839676256,2,50,0.5
2,VEV_5500,0.6741224839676256,2,200,0.5
2,VEV_6000,-0.00018110224516984302,2,10,0.5
2,VEV_6000,-0.00018110224516984302,2,50,0.5
2,VEV_6000,-0.00018110224516984302,2,200,0.5
2,VEV_6500,-2.196554075773871e-12,2,10,0.5
2,VEV_6500,-2.196554075773871e-12,2,50,0.5
2,VEV_6500,-2.196554075773871e-12,2,200,0.5
2,VEV_5300,1.2673067032312986,5,10,1.0
2,VEV_5300,1.2673067032312986,5,50,1.0
2,VEV_5300,1.2673067032312986,5,200,1.0
2,VEV_5500,-0.3258682916701865,5,10,1.0
2,VEV_5500,-0.3258682916701865,5,50,1.0
2,VEV_5500,-0.3258682916701865,5,200,1.0
2,VEV_6000,-0.00018110157624217282,5,10,0.5
2,VEV_6000,-0.00018110157624217282,5,50,0.5
2,VEV_6000,-0.00018110157624217282,5,200,0.5
2,VEV_6500,-2.1958452741769257e-12,5,10,0.5
2,VEV_6500,-2.1958452741769257e-12,5,50,0.5
2,VEV_6500,-2.1958452741769257e-12,5,200,0.5
2,VEV_5300,0.26732191784457626,4,10,0.5
2,VEV_5300,0.26732191784457626,4,50,0.5
2,VEV_5300,0.26732191784457626,4,200,0.0
2,VEV_5400,-3.6325818487382264,4,10,0.0
2,VEV_5400,-3.6325818487382264,4,50,0.0
2,VEV_5400,-3.6325818487382264,4,200,-0.5
2,VEV_5500,-0.32586549075364957,4,10,0.5
2,VEV_5500,-0.32586549075364957,4,50,0.5
2,VEV_5500,-0.32586549075364957,4,200,0.5
2,VEV_6000,-0.0001811013727407969,4,10,0.5
2,VEV_6000,-0.0001811013727407969,4,50,0.5
2,VEV_6000,-0.0001811013727407969,4,200,0.5
2,VEV_6500,-2.195629136644143e-12,4,10,0.5
2,VEV_6500,-2.195629136644143e-12,4,50,0.5
2,VEV_6500,-2.195629136644143e-12,4,200,0.5
2,VEV_5300,6.266992145739152,3,10,1.0
2,VEV_5300,6.266992145739152,3,50,1.0
2,VEV_5300,6.266992145739152,3,200,1.0
2,VEV_5400,-1.6327438306589563,3,10,1.0
2,VEV_5400,-1.6327438306589563,3,50,1.0
2,VEV_5400,-1.6327438306589563,3,200,1.0
2,VEV_5500,0.6740738522494603,3,10,1.0
2,VEV_5500,0.6740738522494603,3,50,1.0
2,VEV_5500,0.6740738522494603,3,200,1.0
2,VEV_6000,-0.00018110576947369438,3,10,0.5
2,VEV_6000,-0.00018110576947369438,3,50,0.5
2,VEV_6000,-0.00018110576947369438,3,200,0.5
2,VEV_6500,-2.2002862048159682e-12,3,10,0.5
2,VEV_6500,-2.2002862048159682e-12,3,50,0.5
2,VEV_6500,-2.2002862048159682e-12,3,200,0.5
2,VEV_5400,-0.6327594189219958,5,10,0.5
2,VEV_5400,-0.6327594189219958,5,50,0.5
2,VEV_5400,-0.6327594189219958,5,200,0.5
2,VEV_5500,1.674068015008558,5,10,0.5
2,VEV_5500,1.674068015008558,5,50,0.5
2,VEV_5500,1.674068015008558,5,200,0.5
2,VEV_6000,-0.00018110619254657536,5,10,0.5
2,VEV_6000,-0.00018110619254657536,5,50,0.5
2,VEV_6000,-0.00018110619254657536,5,200,0.5
2,VEV_6500,-2.200734318772557e-12,5,10,0.5
2,VEV_6500,-2.200734318772557e-12,5,50,0.5
2,VEV_6500,-2.200734318772557e-12,5,200,0.5
2,VEV_5300,1.2671724403395288,4,10,1.0
2,VEV_5300,1.2671724403395288,4,50,1.0
2,VEV_5300,1.2671724403395288,4,200,1.0
2,VEV_5400,-3.6326552564724857,4,10,0.5
2,VEV_5400,-3.6326552564724857,4,50,0.5
2,VEV_5400,-3.6326552564724857,4,200,1.0
2,VEV_5500,0.6741070264617974,4,10,0.5
2,VEV_5500,0.6741070264617974,4,50,0.5
2,VEV_5500,0.6741070264617974,4,200,0.5
2,VEV_6000,-0.00018110336236549542,4,10,0.5
2,VEV_6000,-0.00018110336236549542,4,50,0.5
2,VEV_6000,-0.00018110336236549542,4,200,0.5
2,VEV_6500,-2.197733945341456e-12,4,10,0.5
2,VEV_6500,-2.197733945341456e-12,4,50,0.5
2,VEV_6500,-2.197733945341456e-12,4,200,0.5
2,VEV_5300,1.2670899025694098,5,10,1.0
2,VEV_5300,1.2670899025694098,5,50,1.0
2,VEV_5300,1.2670899025694098,5,200,1.0
2,VEV_5400,-3.6326957898326526,5,10,1.0
2,VEV_5400,-3.6326957898326526,5,50,1.0
2,VEV_5400,-3.6326957898326526,5,200,1.5
2,VEV_5500,0.6740918515981846,5,10,0.5
2,VEV_5500,0.6740918515981846,5,50,0.5
2,VEV_5500,0.6740918515981846,5,200,0.5
2,VEV_6000,-0.00018110446086250058,5,10,0.5
2,VEV_6000,-0.00018110446086250058,5,50,0.5
2,VEV_6000,-0.00018110446086250058,5,200,0.5
2,VEV_6500,-2.1988959296323e-12,5,10,0.5
2,VEV_6500,-2.1988959296323e-12,5,50,0.5
2,VEV_6500,-2.1988959296323e-12,5,200,0.5
2,VEV_5300,4.26675954256568,5,10,0.0
2,VEV_5300,4.26675954256568,5,50,0.0
2,VEV_5300,4.26675954256568,5,200,-1.0
2,VEV_5400,-1.6328580465353646,5,10,0.5
2,VEV_5400,-1.6328580465353646,5,50,0.5
2,VEV_5400,-1.6328580465353646,5,200,0.0
2,VEV_5500,0.6740310974739323,5,10,0.5
2,VEV_5500,0.6740310974739323,5,50,0.5
2,VEV_5500,0.6740310974739323,5,200,0.5
2,VEV_6000,-0.00018110886227997022,5,10,0.5
2,VEV_6000,-0.00018110886227997022,5,50,0.5
2,VEV_6000,-0.00018110886227997022,5,200,0.5
2,VEV_6500,-2.203555444560407e-12,5,10,0.5
2,VEV_6500,-2.203555444560407e-12,5,50,0.5
2,VEV_6500,-2.203555444560407e-12,5,200,0.5
2,VEV_5400,-2.6327900308496517,2,10,1.0
2,VEV_5400,-2.6327900308496517,2,50,1.0
2,VEV_5400,-2.6327900308496517,2,200,1.0
2,VEV_5500,0.6740565785338433,2,10,0.5
2,VEV_5500,0.6740565785338433,2,50,0.5
2,VEV_5500,0.6740565785338433,2,200,0.5
2,VEV_6000,-0.00018110701063439767,2,10,0.5
2,VEV_6000,-0.00018110701063439767,2,50,0.5
2,VEV_6000,-0.00018110701063439767,2,200,0.5
2,VEV_6500,-2.201589210429225e-12,2,10,0.5
2,VEV_6500,-2.201589210429225e-12,2,50,0.5
2,VEV_6500,-2.201589210429225e-12,2,200,0.5
2,VEV_5400,-1.6329766711246414,3,10,0.5
2,VEV_5400,-1.6329766711246414,3,50,0.5
2,VEV_5400,-1.6329766711246414,3,200,0.5
2,VEV_5500,0.6739866963082619,3,10,0.5
2,VEV_5500,0.6739866963082619,3,50,0.5
2,VEV_5500,0.6739866963082619,3,200,0.5
2,VEV_6000,-0.00018111207261612599,3,10,0.5
2,VEV_6000,-0.00018111207261612599,3,50,0.5
2,VEV_6000,-0.00018111207261612599,3,200,0.5
2,VEV_6500,-2.206947154685269e-12,3,10,0.5
2,VEV_6500,-2.206947154685269e-12,3,50,0.5
2,VEV_6500,-2.206947154685269e-12,3,200,0.5
2,VEV_5400,1.366554641789758,4,10,0.0
2,VEV_5400,1.366554641789758,4,50,0.0
2,VEV_5400,1.366554641789758,4,200,0.0
2,VEV_5500,2.6738111975622516,4,10,0.0
2,VEV_5500,2.6738111975622516,4,50,0.0
2,VEV_5500,2.6738111975622516,4,200,0.5
2,VEV_6000,-0.00018112478981549595,4,10,0.5
2,VEV_6000,-0.00018112478981549595,4,50,0.5
2,VEV_6000,-0.00018112478981549595,4,200,0.5
2,VEV_6500,-2.151024515681671e-12,4,10,0.5
2,VEV_6500,-2.151024515681671e-12,4,50,0.5
2,VEV_6500,-2.151024515681671e-12,4,200,0.5
