day,timestamp,product,side,side_sign,counterparty,price,quantity,notional,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,mid_price,spread,touch_depth,price_minus_mid,signed_mid_edge,price_minus_bid,price_minus_ask,book_relation,future_mid_t10,signed_trade_markout_t10,signed_mid_change_t10,future_mid_t50,signed_trade_markout_t50,signed_mid_change_t50,future_mid_t200,signed_trade_markout_t200,signed_mid_change_t200,future_mid_t500,signed_trade_markout_t500,signed_mid_change_t500,book_depth,spread_day_pctile,depth_day_pctile
2,505100,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5232.0,7,36624.0,5232,60,5234,9,5233.0,2,9,-1.0,1.0,0.0,-2.0,at_bid,5236.0,4.0,3.0,5236.0,4.0,3.0,5236.5,4.5,3.5,5235.5,3.5,2.5,69,0.04,0.3576
2,508800,VEV_5400,buy,1,Mark 22,10.0,5,50.0,10,17,11,22,10.5,1,22,-0.5,0.5,0.0,-1.0,at_bid,10.5,0.5,0.0,10.5,0.5,0.0,10.5,0.5,0.0,10.5,0.5,0.0,39,0.6718,0.2922
2,508800,VEV_5500,buy,1,Mark 22,3.0,5,15.0,3,17,4,22,3.5,1,22,-0.5,0.5,0.0,-1.0,at_bid,3.5,0.5,0.0,3.5,0.5,0.0,3.5,0.5,0.0,3.5,0.5,0.0,39,0.8841,0.25
2,508800,VEV_6000,buy,1,Mark 22,0.0,5,0.0,0,17,1,22,0.5,1,22,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,39,1.0,0.2273
2,508800,VEV_6500,buy,1,Mark 22,0.0,5,0.0,0,11,1,16,0.5,1,16,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,27,1.0,0.2515
2,519600,VEV_5300,buy,1,Mark 22,40.0,5,200.0,40,24,42,29,41.0,2,29,-1.0,1.0,0.0,-2.0,at_bid,40.0,0.0,-1.0,40.0,0.0,-1.0,40.0,0.0,-1.0,40.0,0.0,-1.0,53,0.8955,0.8832
2,519600,VEV_5400,buy,1,Mark 22,12.0,5,60.0,12,24,13,29,12.5,1,29,-0.5,0.5,0.0,-1.0,at_bid,12.5,0.5,0.0,12.5,0.5,0.0,12.5,0.5,0.0,12.5,0.5,0.0,53,0.6718,0.8558
2,519600,VEV_5500,buy,1,Mark 22,4.0,5,20.0,4,24,5,29,4.5,1,29,-0.5,0.5,0.0,-1.0,at_bid,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,53,0.8841,0.8474
2,519600,VEV_6000,buy,1,Mark 22,0.0,5,0.0,0,24,1,29,0.5,1,29,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,53,1.0,0.8437
2,519600,VEV_6500,buy,1,Mark 22,0.0,5,0.0,0,13,1,18,0.5,1,18,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,31,1.0,0.4979
2,519800,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5243.0,5,26215.0,5243,56,5248,19,5245.5,5,19,-2.5,2.5,0.0,-5.0,at_bid,5245.5,2.5,0.0,5245.5,2.5,0.0,5245.5,2.5,0.0,5245.5,2.5,0.0,75,0.8155,0.4604
2,544700,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5243.0,8,41944.0,5238,24,5243,72,5240.5,5,24,2.5,2.5,5.0,0.0,at_ask,5239.5,3.5,1.0,5239.5,3.5,1.0,5239.5,3.5,1.0,5240.5,2.5,-0.0,96,0.8155,0.8092
2,548000,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5235.0,5,26175.0,5235,54,5241,54,5238.0,6,54,-3.0,3.0,0.0,-6.0,at_bid,5238.5,3.5,0.5,5238.5,3.5,0.5,5239.5,4.5,1.5,5238.5,3.5,0.5,108,1.0,0.8614
2,548600,VEV_5300,buy,1,Mark 22,36.0,2,72.0,36,25,38,27,37.0,2,27,-1.0,1.0,0.0,-2.0,at_bid,37.0,1.0,0.0,37.0,1.0,0.0,37.0,1.0,0.0,36.5,0.5,-0.5,52,0.8955,0.8827
2,548600,VEV_6000,buy,1,Mark 22,0.0,2,0.0,0,25,1,27,0.5,1,27,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,52,1.0,0.8428
2,548600,VEV_6500,buy,1,Mark 22,0.0,2,0.0,0,17,1,19,0.5,1,19,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,36,1.0,0.852
2,548900,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5240.0,7,36680.0,5234,56,5240,56,5237.0,6,56,3.0,3.0,6.0,0.0,at_ask,5237.5,2.5,-0.5,5237.5,2.5,-0.5,5236.5,3.5,0.5,5236.5,3.5,0.5,112,1.0,0.879
2,551500,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5238.0,6,31428.0,5238,66,5244,66,5241.0,6,66,-3.0,3.0,0.0,-6.0,at_bid,5240.5,2.5,-0.5,5240.5,2.5,-0.5,5239.0,1.0,-2.0,5238.0,0.0,-3.0,132,1.0,0.9673
2,554600,VEV_5400,buy,1,Mark 22,11.0,5,55.0,11,10,12,15,11.5,1,15,-0.5,0.5,0.0,-1.0,at_bid,11.5,0.5,0.0,11.5,0.5,0.0,11.5,0.5,0.0,12.0,1.0,0.5,25,0.6718,0.0162
2,554600,VEV_5500,buy,1,Mark 22,4.0,5,20.0,4,10,5,15,4.5,1,15,-0.5,0.5,0.0,-1.0,at_bid,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,25,0.8841,0.0055
2,554600,VEV_6000,buy,1,Mark 22,0.0,5,0.0,0,10,1,15,0.5,1,15,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,25,1.0,0.0001
2,554600,VEV_6500,buy,1,Mark 22,0.0,5,0.0,0,7,1,12,0.5,1,12,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,19,1.0,0.0009
2,555000,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5246.0,3,15738.0,5240,50,5246,50,5243.0,6,50,3.0,3.0,6.0,0.0,at_ask,5243.5,2.5,-0.5,5243.5,2.5,-0.5,5242.5,3.5,0.5,5242.5,3.5,0.5,100,1.0,0.8322
2,555700,VEV_5400,buy,1,Mark 22,11.0,3,33.0,11,15,12,18,11.5,1,18,-0.5,0.5,0.0,-1.0,at_bid,11.5,0.5,0.0,11.5,0.5,0.0,11.5,0.5,0.0,11.5,0.5,0.0,33,0.6718,0.1061
2,555700,VEV_5500,buy,1,Mark 22,4.0,3,12.0,4,15,5,18,4.5,1,18,-0.5,0.5,0.0,-1.0,at_bid,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,33,0.8841,0.0673
2,555700,VEV_6000,buy,1,Mark 22,0.0,3,0.0,0,15,1,18,0.5,1,18,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,33,1.0,0.0438
2,555700,VEV_6500,buy,1,Mark 22,0.0,3,0.0,0,12,1,15,0.5,1,15,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,27,1.0,0.2515
2,566300,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5235.0,5,26175.0,5230,15,5235,49,5232.5,5,15,2.5,2.5,5.0,0.0,at_ask,5232.5,2.5,-0.0,5232.5,2.5,-0.0,5233.0,2.0,-0.5,5231.5,3.5,1.0,64,0.8155,0.302
2,566700,VEV_5400,buy,1,Mark 22,9.0,2,18.0,9,23,11,25,10.0,2,25,-1.0,1.0,0.0,-2.0,at_bid,10.0,1.0,0.0,10.0,1.0,0.0,10.0,1.0,0.0,10.0,1.0,0.0,48,1.0,0.709
2,566700,VEV_5500,buy,1,Mark 22,3.0,2,6.0,3,23,4,25,3.5,1,25,-0.5,0.5,0.0,-1.0,at_bid,3.5,0.5,0.0,3.5,0.5,0.0,3.5,0.5,0.0,3.5,0.5,0.0,48,0.8841,0.6906
2,566700,VEV_6000,buy,1,Mark 22,0.0,2,0.0,0,23,1,25,0.5,1,25,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,48,1.0,0.6823
2,566700,VEV_6500,buy,1,Mark 22,0.0,2,0.0,0,10,1,12,0.5,1,12,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,22,1.0,0.0761
2,569800,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5225.0,5,26125.0,5225,56,5231,56,5228.0,6,56,-3.0,3.0,0.0,-6.0,at_bid,5228.5,3.5,0.5,5228.5,3.5,0.5,5229.5,4.5,1.5,5229.5,4.5,1.5,112,1.0,0.879
2,573500,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5232.0,5,26160.0,5232,69,5237,23,5234.5,5,23,-2.5,2.5,0.0,-5.0,at_bid,5235.5,3.5,1.0,5235.5,3.5,1.0,5234.5,2.5,0.0,5234.5,2.5,0.0,92,0.8155,0.7762
2,573700,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5237.0,3,15711.0,5232,18,5237,65,5234.5,5,18,2.5,2.5,5.0,0.0,at_ask,5235.0,2.0,-0.5,5235.0,2.0,-0.5,5235.5,1.5,-1.0,5233.5,3.5,1.0,83,0.8155,0.6355
2,575100,VEV_5400,buy,1,Mark 22,9.0,4,36.0,9,15,11,19,10.0,2,19,-1.0,1.0,0.0,-2.0,at_bid,10.0,1.0,0.0,10.0,1.0,0.0,10.0,1.0,0.0,10.0,1.0,0.0,34,1.0,0.1524
2,575100,VEV_5500,buy,1,Mark 22,3.0,4,12.0,3,15,4,19,3.5,1,19,-0.5,0.5,0.0,-1.0,at_bid,3.5,0.5,0.0,3.5,0.5,0.0,3.5,0.5,0.0,3.5,0.5,0.0,34,0.8841,0.1107
2,575100,VEV_6000,buy,1,Mark 22,0.0,4,0.0,0,15,1,19,0.5,1,19,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,34,1.0,0.0872
2,575100,VEV_6500,buy,1,Mark 22,0.0,4,0.0,0,13,1,17,0.5,1,17,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,30,1.0,0.4964
2,587100,VEV_5400,buy,1,Mark 22,7.0,4,28.0,7,20,8,24,7.5,1,24,-0.5,0.5,0.0,-1.0,at_bid,7.5,0.5,0.0,7.5,0.5,0.0,7.5,0.5,0.0,7.5,0.5,0.0,44,0.6718,0.5467
2,587100,VEV_5500,buy,1,Mark 22,2.0,4,8.0,2,20,3,24,2.5,1,24,-0.5,0.5,0.0,-1.0,at_bid,2.5,0.5,0.0,2.5,0.5,0.0,2.5,0.5,0.0,2.5,0.5,0.0,44,0.8841,0.5195
2,587100,VEV_6000,buy,1,Mark 22,0.0,4,0.0,0,20,1,24,0.5,1,24,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,44,1.0,0.5047
2,587100,VEV_6500,buy,1,Mark 22,0.0,4,0.0,0,13,1,17,0.5,1,17,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,30,1.0,0.4964
2,588500,VEV_5300,buy,1,Mark 22,28.0,4,112.0,28,19,30,23,29.0,2,23,-1.0,1.0,0.0,-2.0,at_bid,29.0,1.0,0.0,29.0,1.0,0.0,29.0,1.0,0.0,30.0,2.0,1.0,42,0.8955,0.5587
2,588500,VEV_5400,buy,1,Mark 22,7.0,4,28.0,7,19,8,23,7.5,1,23,-0.5,0.5,0.0,-1.0,at_bid,7.5,0.5,0.0,7.5,0.5,0.0,7.5,0.5,0.0,8.0,1.0,0.5,42,0.6718,0.4619
2,588500,VEV_5500,buy,1,Mark 22,2.0,4,8.0,2,19,3,23,2.5,1,23,-0.5,0.5,0.0,-1.0,at_bid,2.5,0.5,0.0,2.5,0.5,0.0,2.5,0.5,0.0,3.0,1.0,0.5,42,0.8841,0.4272
2,588500,VEV_6000,buy,1,Mark 22,0.0,4,0.0,0,19,1,23,0.5,1,23,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,42,1.0,0.4099
2,588500,VEV_6500,buy,1,Mark 22,0.0,4,0.0,0,17,1,21,0.5,1,21,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,38,1.0,0.9261
2,589400,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5212.0,3,15636.0,5212,61,5218,61,5215.0,6,61,-3.0,3.0,0.0,-6.0,at_bid,5215.5,3.5,0.5,5215.5,3.5,0.5,5213.5,1.5,-1.5,5212.5,0.5,-2.5,122,1.0,0.9252
2,592000,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5223.0,6,31338.0,5218,25,5223,74,5220.5,5,25,2.5,2.5,5.0,0.0,at_ask,5220.0,3.0,0.5,5220.0,3.0,0.5,5220.5,2.5,-0.0,5221.5,1.5,-1.0,99,0.8155,0.8241
2,593000,VEV_5400,buy,1,Mark 22,8.0,5,40.0,8,14,9,19,8.5,1,19,-0.5,0.5,0.0,-1.0,at_bid,8.5,0.5,0.0,8.5,0.5,0.0,8.5,0.5,0.0,8.5,0.5,0.0,33,0.6718,0.1061
2,593000,VEV_5500,buy,1,Mark 22,3.0,5,15.0,3,14,4,19,3.5,1,19,-0.5,0.5,0.0,-1.0,at_bid,3.5,0.5,0.0,3.5,0.5,0.0,3.5,0.5,0.0,3.5,0.5,0.0,33,0.8841,0.0673
2,593000,VEV_6000,buy,1,Mark 22,0.0,5,0.0,0,14,1,19,0.5,1,19,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,33,1.0,0.0438
2,593000,VEV_6500,buy,1,Mark 22,0.0,5,0.0,0,14,1,19,0.5,1,19,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,33,1.0,0.6195
2,604100,VEV_5300,buy,1,Mark 22,38.0,2,76.0,38,13,40,15,39.0,2,15,-1.0,1.0,0.0,-2.0,at_bid,39.0,1.0,0.0,39.0,1.0,0.0,38.0,0.0,-1.0,38.0,0.0,-1.0,28,0.8955,0.1165
2,604100,VEV_5400,buy,1,Mark 22,11.0,2,22.0,11,13,12,15,11.5,1,15,-0.5,0.5,0.0,-1.0,at_bid,11.5,0.5,0.0,11.5,0.5,0.0,11.5,0.5,0.0,11.5,0.5,0.0,28,0.6718,0.0352
2,604100,VEV_5500,buy,1,Mark 22,4.0,2,8.0,4,13,5,15,4.5,1,15,-0.5,0.5,0.0,-1.0,at_bid,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,28,0.8841,0.0127
2,604100,VEV_6000,buy,1,Mark 22,0.0,2,0.0,0,13,1,15,0.5,1,15,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,28,1.0,0.0009
2,604100,VEV_6500,buy,1,Mark 22,0.0,2,0.0,0,19,1,21,0.5,1,21,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,40,1.0,0.9742
2,608800,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5255.0,3,15765.0,5250,20,5255,69,5252.5,5,20,2.5,2.5,5.0,0.0,at_ask,5252.5,2.5,-0.0,5252.5,2.5,-0.0,5251.5,3.5,1.0,5252.0,3.0,0.5,89,0.8155,0.7391
2,617200,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5237.0,6,31422.0,5232,22,5237,71,5234.5,5,22,2.5,2.5,5.0,0.0,at_ask,5234.0,3.0,0.5,5234.0,3.0,0.5,5235.5,1.5,-1.0,5234.5,2.5,-0.0,93,0.8155,0.7845
2,622600,VEV_5400,buy,1,Mark 22,10.0,4,40.0,10,14,11,18,10.5,1,18,-0.5,0.5,0.0,-1.0,at_bid,10.5,0.5,0.0,10.5,0.5,0.0,10.5,0.5,0.0,10.5,0.5,0.0,32,0.6718,0.1013
2,622600,VEV_5500,buy,1,Mark 22,3.0,4,12.0,3,14,4,18,3.5,1,18,-0.5,0.5,0.0,-1.0,at_bid,3.5,0.5,0.0,3.5,0.5,0.0,3.5,0.5,0.0,3.5,0.5,0.0,32,0.8841,0.0651
2,622600,VEV_6000,buy,1,Mark 22,0.0,4,0.0,0,14,1,18,0.5,1,18,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,32,1.0,0.0434
2,622600,VEV_6500,buy,1,Mark 22,0.0,4,0.0,0,14,1,18,0.5,1,18,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,32,1.0,0.6189
2,629200,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5243.0,5,26215.0,5243,59,5249,59,5246.0,6,59,-3.0,3.0,0.0,-6.0,at_bid,5244.5,1.5,-1.5,5244.5,1.5,-1.5,5243.5,0.5,-2.5,5244.5,1.5,-1.5,118,1.0,0.9065
2,634400,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5245.0,5,26225.0,5239,67,5245,67,5242.0,6,67,3.0,3.0,6.0,0.0,at_ask,5243.5,1.5,-1.5,5243.5,1.5,-1.5,5244.5,0.5,-2.5,5244.5,0.5,-2.5,134,1.0,0.9742
2,642400,VEV_5400,buy,1,Mark 22,11.0,2,22.0,11,15,12,17,11.5,1,17,-0.5,0.5,0.0,-1.0,at_bid,11.5,0.5,0.0,11.5,0.5,0.0,11.5,0.5,0.0,10.5,-0.5,-1.0,32,0.6718,0.1013
2,642400,VEV_5500,buy,1,Mark 22,4.0,2,8.0,4,15,5,17,4.5,1,17,-0.5,0.5,0.0,-1.0,at_bid,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,32,0.8841,0.0651
2,642400,VEV_6000,buy,1,Mark 22,0.0,2,0.0,0,15,1,17,0.5,1,17,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,32,1.0,0.0434
2,642400,VEV_6500,buy,1,Mark 22,0.0,2,0.0,0,10,1,12,0.5,1,12,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,22,1.0,0.0761
2,644500,VEV_5400,buy,1,Mark 22,11.0,4,44.0,11,16,12,20,11.5,1,20,-0.5,0.5,0.0,-1.0,at_bid,11.5,0.5,0.0,11.5,0.5,0.0,11.5,0.5,0.0,11.5,0.5,0.0,36,0.6718,0.2096
2,644500,VEV_5500,buy,1,Mark 22,4.0,4,16.0,4,16,5,20,4.5,1,20,-0.5,0.5,0.0,-1.0,at_bid,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,36,0.8841,0.1662
2,644500,VEV_6000,buy,1,Mark 22,0.0,4,0.0,0,16,1,20,0.5,1,20,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,36,1.0,0.1417
2,644500,VEV_6500,buy,1,Mark 22,0.0,4,0.0,0,14,1,18,0.5,1,18,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,32,1.0,0.6189
2,650200,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5246.0,6,31476.0,5241,18,5246,66,5243.5,5,18,2.5,2.5,5.0,0.0,at_ask,5243.0,3.0,0.5,5243.0,3.0,0.5,5243.5,2.5,-0.0,5243.5,2.5,-0.0,84,0.8155,0.6554
2,651300,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5247.0,8,41976.0,5242,20,5247,50,5244.5,5,20,2.5,2.5,5.0,0.0,at_ask,5244.0,3.0,0.5,5244.0,3.0,0.5,5246.5,0.5,-2.0,5244.5,2.5,-0.0,70,0.8155,0.3696
2,659800,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5256.0,6,31536.0,5256,56,5258,7,5257.0,2,7,-1.0,1.0,0.0,-2.0,at_bid,5257.5,1.5,0.5,5257.5,1.5,0.5,5257.5,1.5,0.5,5257.5,1.5,0.5,63,0.04,0.2941
2,662600,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5251.0,6,31506.0,5245,60,5251,60,5248.0,6,60,3.0,3.0,6.0,0.0,at_ask,5248.5,2.5,-0.5,5248.5,2.5,-0.5,5249.0,2.0,-1.0,5248.0,3.0,-0.0,120,1.0,0.9156
2,666500,VEV_5300,buy,1,Mark 22,42.0,2,84.0,42,13,44,15,43.0,2,15,-1.0,1.0,0.0,-2.0,at_bid,43.0,1.0,0.0,43.0,1.0,0.0,43.0,1.0,0.0,43.0,1.0,0.0,28,0.8955,0.1165
2,666500,VEV_5400,buy,1,Mark 22,12.0,2,24.0,12,13,14,15,13.0,2,15,-1.0,1.0,0.0,-2.0,at_bid,13.0,1.0,0.0,13.0,1.0,0.0,13.0,1.0,0.0,13.0,1.0,0.0,28,1.0,0.0352
2,666500,VEV_5500,buy,1,Mark 22,4.0,2,8.0,4,13,5,15,4.5,1,15,-0.5,0.5,0.0,-1.0,at_bid,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,4.5,0.5,0.0,28,0.8841,0.0127
2,666500,VEV_6000,buy,1,Mark 22,0.0,2,0.0,0,13,1,15,0.5,1,15,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,28,1.0,0.0009
2,666500,VEV_6500,buy,1,Mark 22,0.0,2,0.0,0,14,1,16,0.5,1,16,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,30,1.0,0.4964
2,667800,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5262.0,5,26310.0,5257,16,5262,59,5259.5,5,16,2.5,2.5,5.0,0.0,at_ask,5262.0,-0.0,-2.5,5262.0,-0.0,-2.5,5260.5,1.5,-1.0,5260.5,1.5,-1.0,75,0.8155,0.4604
2,673000,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5270.0,5,26350.0,5270,58,5276,58,5273.0,6,58,-3.0,3.0,0.0,-6.0,at_bid,5274.5,4.5,1.5,5274.5,4.5,1.5,5273.5,3.5,0.5,5272.5,2.5,-0.5,116,1.0,0.8972
2,673600,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5275.0,6,31650.0,5270,18,5275,52,5272.5,5,18,2.5,2.5,5.0,0.0,at_ask,5270.5,4.5,2.0,5270.5,4.5,2.0,5270.5,4.5,2.0,5272.5,2.5,-0.0,70,0.8155,0.3696
2,683900,VELVETFRUIT_EXTRACT,sell,-1,Mark 55,5283.0,3,15849.0,5278,21,5283,56,5280.5,5,21,2.5,2.5,5.0,0.0,at_ask,5281.5,1.5,-1.0,5281.5,1.5,-1.0,5281.5,1.5,-1.0,5277.5,5.5,3.0,77,0.8155,0.5023
2,684500,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5273.0,7,36911.0,5273,59,5278,22,5275.5,5,22,-2.5,2.5,0.0,-5.0,at_bid,5275.5,2.5,0.0,5275.5,2.5,0.0,5274.5,1.5,-1.0,5274.5,1.5,-1.0,81,0.8155,0.5935
2,686400,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5274.0,8,42192.0,5274,60,5279,19,5276.5,5,19,-2.5,2.5,0.0,-5.0,at_bid,5274.5,0.5,-2.0,5274.5,0.5,-2.0,5274.5,0.5,-2.0,5274.5,0.5,-2.0,79,0.8155,0.545
2,687700,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5269.0,7,36883.0,5269,66,5271,5,5270.0,2,5,-1.0,1.0,0.0,-2.0,at_bid,5271.5,2.5,1.5,5271.5,2.5,1.5,5271.5,2.5,1.5,5272.5,3.5,2.5,71,0.04,0.3863
2,688500,VELVETFRUIT_EXTRACT,buy,1,Mark 55,5272.0,3,15816.0,5272,63,5277,23,5274.5,5,23,-2.5,2.5,0.0,-5.0,at_bid,5274.5,2.5,0.0,5274.5,2.5,0.0,5275.5,3.5,1.0,5275.5,3.5,1.0,86,0.8155,0.6904
2,688600,VEV_5400,buy,1,Mark 22,16.0,2,32.0,16,23,17,25,16.5,1,25,-0.5,0.5,0.0,-1.0,at_bid,16.5,0.5,0.0,16.5,0.5,0.0,16.0,0.0,-0.5,16.5,0.5,0.0,48,0.6718,0.709
2,688600,VEV_5500,buy,1,Mark 22,6.0,2,12.0,6,23,7,25,6.5,1,25,-0.5,0.5,0.0,-1.0,at_bid,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0,48,0.8841,0.6906
2,688600,VEV_6000,buy,1,Mark 22,0.0,2,0.0,0,23,1,25,0.5,1,25,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,48,1.0,0.6823
2,688600,VEV_6500,buy,1,Mark 22,0.0,2,0.0,0,13,1,15,0.5,1,15,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,28,1.0,0.3754
2,691100,VEV_5400,buy,1,Mark 22,15.0,5,75.0,15,18,16,23,15.5,1,23,-0.5,0.5,0.0,-1.0,at_bid,16.0,1.0,0.5,16.0,1.0,0.5,16.0,1.0,0.5,15.5,0.5,0.0,41,0.6718,0.3771
2,691100,VEV_5500,buy,1,Mark 22,6.0,5,30.0,6,18,7,23,6.5,1,23,-0.5,0.5,0.0,-1.0,at_bid,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0,41,0.8841,0.3384
2,691100,VEV_6000,buy,1,Mark 22,0.0,5,0.0,0,18,1,23,0.5,1,23,-0.5,0.5,0.0,-1.0,at_bid,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,41,1.0,0.3172
