day,timestamp,trader,counterparty,product,side,direction,price,qty,bid,ask,mid,spread,signed_price_vs_mid,touch_distance,at_or_through_touch,inside_spread,future_mid_10,edge_10,mid_move_10,future_mid_50,edge_50,mid_move_50,future_mid_200,edge_200,mid_move_200,future_mid_500,edge_500,mid_move_500,future_mid_1000,edge_1000,mid_move_1000,future_mid_2000,edge_2000,mid_move_2000,future_mid_5000,edge_5000,mid_move_5000
2,666500,Mark 22,Mark 01,VEV_5500,sell,-1,4.0,2,4.0,5.0,4.5,1.0,0.5,0.0,True,False,4.5,-0.5,-0.0,4.5,-0.5,-0.0,4.5,-0.5,-0.0,4.5,-0.5,-0.0,5.0,-1.0,-0.5,5.5,-1.5,-1.0,5.5,-1.5,-1.0
2,666500,Mark 01,Mark 22,VEV_6000,buy,1,0.0,2,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
2,666500,Mark 22,Mark 01,VEV_6000,sell,-1,0.0,2,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
2,666500,Mark 01,Mark 22,VEV_6500,buy,1,0.0,2,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
2,666500,Mark 22,Mark 01,VEV_6500,sell,-1,0.0,2,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
2,667800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,buy,1,5262.0,5,5257.0,5262.0,5259.5,5.0,2.5,0.0,True,False,5262.0,0.0,2.5,5262.0,0.0,2.5,5260.5,-1.5,1.0,5260.5,-1.5,1.0,5260.0,-2.0,0.5,5263.5,1.5,4.0,5270.0,8.0,10.5
2,667800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5262.0,5,5257.0,5262.0,5259.5,5.0,-2.5,-5.0,False,False,5262.0,-0.0,-2.5,5262.0,-0.0,-2.5,5260.5,1.5,-1.0,5260.5,1.5,-1.0,5260.0,2.0,-0.5,5263.5,-1.5,-4.0,5270.0,-8.0,-10.5
2,669900,Mark 38,Mark 14,VEV_4000,buy,1,1275.0,3,1254.0,1275.0,1264.5,21.0,10.5,0.0,True,False,1265.5,-9.5,1.0,1265.5,-9.5,1.0,1264.5,-10.5,0.0,1264.5,-10.5,0.0,1266.0,-9.0,1.5,1265.0,-10.0,0.5,1273.5,-1.5,9.0
2,669900,Mark 14,Mark 38,VEV_4000,sell,-1,1275.0,3,1254.0,1275.0,1264.5,21.0,-10.5,-21.0,False,False,1265.5,9.5,-1.0,1265.5,9.5,-1.0,1264.5,10.5,-0.0,1264.5,10.5,-0.0,1266.0,9.0,-1.5,1265.0,10.0,-0.5,1273.5,1.5,-9.0
2,672600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,buy,1,5271.0,3,5266.0,5271.0,5268.5,5.0,2.5,0.0,True,False,5270.5,-0.5,2.0,5270.5,-0.5,2.0,5270.0,-1.0,1.5,5274.5,3.5,6.0,5272.5,1.5,4.0,5270.5,-0.5,2.0,5264.5,-6.5,-4.0
2,672600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5271.0,3,5266.0,5271.0,5268.5,5.0,-2.5,-5.0,False,False,5270.5,0.5,-2.0,5270.5,0.5,-2.0,5270.0,1.0,-1.5,5274.5,-3.5,-6.0,5272.5,-1.5,-4.0,5270.5,0.5,-2.0,5264.5,6.5,4.0
2,672800,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,buy,1,5271.0,10,5269.0,5271.0,5270.0,2.0,1.0,0.0,True,False,5272.5,1.5,2.5,5272.5,1.5,2.5,5273.0,2.0,3.0,5272.5,1.5,2.5,5270.5,-0.5,0.5,5272.0,1.0,2.0,5267.0,-4.0,-3.0
2,672800,Mark 49,Mark 67,VELVETFRUIT_EXTRACT,sell,-1,5271.0,10,5269.0,5271.0,5270.0,2.0,-1.0,-2.0,False,False,5272.5,-1.5,-2.5,5272.5,-1.5,-2.5,5273.0,-2.0,-3.0,5272.5,-1.5,-2.5,5270.5,0.5,-0.5,5272.0,-1.0,-2.0,5267.0,4.0,3.0
2,673000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5270.0,5,5270.0,5276.0,5273.0,6.0,-3.0,-6.0,False,False,5274.5,4.5,1.5,5274.5,4.5,1.5,5273.5,3.5,0.5,5272.5,2.5,-0.5,5271.5,1.5,-1.5,5272.5,2.5,-0.5,5268.5,-1.5,-4.5
2,673000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,sell,-1,5270.0,5,5270.0,5276.0,5273.0,6.0,3.0,0.0,True,False,5274.5,-4.5,-1.5,5274.5,-4.5,-1.5,5273.5,-3.5,-0.5,5272.5,-2.5,0.5,5271.5,-1.5,1.5,5272.5,-2.5,0.5,5268.5,1.5,4.5
2,673600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,buy,1,5275.0,6,5270.0,5275.0,5272.5,5.0,2.5,0.0,True,False,5270.5,-4.5,-2.0,5270.5,-4.5,-2.0,5270.5,-4.5,-2.0,5272.5,-2.5,0.0,5270.5,-4.5,-2.0,5269.5,-5.5,-3.0,5271.5,-3.5,-1.0
2,673600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5275.0,6,5270.0,5275.0,5272.5,5.0,-2.5,-5.0,False,False,5270.5,4.5,2.0,5270.5,4.5,2.0,5270.5,4.5,2.0,5272.5,2.5,-0.0,5270.5,4.5,2.0,5269.5,5.5,3.0,5271.5,3.5,1.0
2,674000,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,10015.0,2,9999.0,10015.0,10007.0,16.0,8.0,0.0,True,False,10004.0,-11.0,-3.0,10004.0,-11.0,-3.0,10006.0,-9.0,-1.0,10006.0,-9.0,-1.0,10006.0,-9.0,-1.0,10004.0,-11.0,-3.0,9998.0,-17.0,-9.0
2,674000,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,10015.0,2,9999.0,10015.0,10007.0,16.0,-8.0,-16.0,False,False,10004.0,11.0,3.0,10004.0,11.0,3.0,10006.0,9.0,1.0,10006.0,9.0,1.0,10006.0,9.0,1.0,10004.0,11.0,3.0,9998.0,17.0,9.0
2,674400,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,10012.0,4,9996.0,10012.0,10004.0,16.0,8.0,0.0,True,False,10006.0,-6.0,2.0,10006.0,-6.0,2.0,10003.0,-9.0,-1.0,10006.0,-6.0,2.0,10010.0,-2.0,6.0,10013.0,1.0,9.0,9997.0,-15.0,-7.0
2,674400,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,10012.0,4,9996.0,10012.0,10004.0,16.0,-8.0,-16.0,False,False,10006.0,6.0,-2.0,10006.0,6.0,-2.0,10003.0,9.0,1.0,10006.0,6.0,-2.0,10010.0,2.0,-6.0,10013.0,-1.0,-9.0,9997.0,15.0,7.0
2,675300,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,10017.0,2,10001.0,10017.0,10009.0,16.0,8.0,0.0,True,False,10010.0,-7.0,1.0,10010.0,-7.0,1.0,10010.0,-7.0,1.0,10007.0,-10.0,-2.0,10009.0,-8.0,0.0,10010.0,-7.0,1.0,10001.0,-16.0,-8.0
2,675300,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,10017.0,2,10001.0,10017.0,10009.0,16.0,-8.0,-16.0,False,False,10010.0,7.0,-1.0,10010.0,7.0,-1.0,10010.0,7.0,-1.0,10007.0,10.0,2.0,10009.0,8.0,-0.0,10010.0,7.0,-1.0,10001.0,16.0,8.0
2,675600,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,10018.0,3,10002.0,10018.0,10010.0,16.0,8.0,0.0,True,False,10008.0,-10.0,-2.0,10008.0,-10.0,-2.0,10007.0,-11.0,-3.0,10005.0,-13.0,-5.0,10009.0,-9.0,-1.0,10004.0,-14.0,-6.0,10001.0,-17.0,-9.0
2,675600,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,10018.0,3,10002.0,10018.0,10010.0,16.0,-8.0,-16.0,False,False,10008.0,10.0,2.0,10008.0,10.0,2.0,10007.0,11.0,3.0,10005.0,13.0,5.0,10009.0,9.0,1.0,10004.0,14.0,6.0,10001.0,17.0,9.0
2,675600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,buy,1,5272.0,7,5267.0,5272.0,5269.5,5.0,2.5,0.0,True,False,5269.5,-2.5,0.0,5269.5,-2.5,0.0,5267.5,-4.5,-2.0,5269.5,-2.5,0.0,5268.5,-3.5,-1.0,5264.5,-7.5,-5.0,5274.5,2.5,5.0
2,675600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5272.0,7,5267.0,5272.0,5269.5,5.0,-2.5,-5.0,False,False,5269.5,2.5,-0.0,5269.5,2.5,-0.0,5267.5,4.5,2.0,5269.5,2.5,-0.0,5268.5,3.5,1.0,5264.5,7.5,5.0,5274.5,-2.5,-5.0
2,676600,Mark 38,Mark 14,VEV_4000,buy,1,1279.0,2,1258.0,1279.0,1268.5,21.0,10.5,0.0,True,False,1268.0,-11.0,-0.5,1268.0,-11.0,-0.5,1268.0,-11.0,-0.5,1269.5,-9.5,1.0,1264.5,-14.5,-4.0,1272.0,-7.0,3.5,1276.5,-2.5,8.0
2,676600,Mark 14,Mark 38,VEV_4000,sell,-1,1279.0,2,1258.0,1279.0,1268.5,21.0,-10.5,-21.0,False,False,1268.0,11.0,0.5,1268.0,11.0,0.5,1268.0,11.0,0.5,1269.5,9.5,-1.0,1264.5,14.5,4.0,1272.0,7.0,-3.5,1276.5,2.5,-8.0
2,678700,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,10013.0,6,9997.0,10013.0,10005.0,16.0,8.0,0.0,True,False,10001.0,-12.0,-4.0,10001.0,-12.0,-4.0,9999.0,-14.0,-6.0,9993.0,-20.0,-12.0,9999.0,-14.0,-6.0,10001.0,-12.0,-4.0,10003.0,-10.0,-2.0
2,678700,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,10013.0,6,9997.0,10013.0,10005.0,16.0,-8.0,-16.0,False,False,10001.0,12.0,4.0,10001.0,12.0,4.0,9999.0,14.0,6.0,9993.0,20.0,12.0,9999.0,14.0,6.0,10001.0,12.0,4.0,10003.0,10.0,2.0
2,679000,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,buy,1,5273.0,5,5271.0,5273.0,5272.0,2.0,1.0,0.0,True,False,5274.5,1.5,2.5,5274.5,1.5,2.5,5273.5,0.5,1.5,5276.5,3.5,4.5,5276.0,3.0,4.0,5277.0,4.0,5.0,5281.5,8.5,9.5
2,679000,Mark 22,Mark 67,VELVETFRUIT_EXTRACT,sell,-1,5273.0,5,5271.0,5273.0,5272.0,2.0,-1.0,-2.0,False,False,5274.5,-1.5,-2.5,5274.5,-1.5,-2.5,5273.5,-0.5,-1.5,5276.5,-3.5,-4.5,5276.0,-3.0,-4.0,5277.0,-4.0,-5.0,5281.5,-8.5,-9.5
2,681000,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,10010.0,5,9994.0,10010.0,10002.0,16.0,8.0,0.0,True,False,10006.0,-4.0,4.0,10006.0,-4.0,4.0,10007.0,-3.0,5.0,10010.0,0.0,8.0,10014.0,4.0,12.0,10009.0,-1.0,7.0,10002.0,-8.0,0.0
2,681000,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,10010.0,5,9994.0,10010.0,10002.0,16.0,-8.0,-16.0,False,False,10006.0,4.0,-4.0,10006.0,4.0,-4.0,10007.0,3.0,-5.0,10010.0,-0.0,-8.0,10014.0,-4.0,-12.0,10009.0,1.0,-7.0,10002.0,8.0,-0.0
2,682800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,buy,1,5283.0,6,5278.0,5283.0,5280.5,5.0,2.5,0.0,True,False,5280.0,-3.0,-0.5,5280.0,-3.0,-0.5,5280.5,-2.5,0.0,5280.5,-2.5,0.0,5280.5,-2.5,0.0,5274.5,-8.5,-6.0,5271.5,-11.5,-9.0
2,682800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5283.0,6,5278.0,5283.0,5280.5,5.0,-2.5,-5.0,False,False,5280.0,3.0,0.5,5280.0,3.0,0.5,5280.5,2.5,-0.0,5280.5,2.5,-0.0,5280.5,2.5,-0.0,5274.5,8.5,6.0,5271.5,11.5,9.0
2,683900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,buy,1,5283.0,3,5278.0,5283.0,5280.5,5.0,2.5,0.0,True,False,5281.5,-1.5,1.0,5281.5,-1.5,1.0,5281.5,-1.5,1.0,5277.5,-5.5,-3.0,5274.0,-9.0,-6.5,5275.5,-7.5,-5.0,5274.5,-8.5,-6.0
2,683900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5283.0,3,5278.0,5283.0,5280.5,5.0,-2.5,-5.0,False,False,5281.5,1.5,-1.0,5281.5,1.5,-1.0,5281.5,1.5,-1.0,5277.5,5.5,3.0,5274.0,9.0,6.5,5275.5,7.5,5.0,5274.5,8.5,6.0
2,684500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5273.0,7,5273.0,5278.0,5275.5,5.0,-2.5,-5.0,False,False,5275.5,2.5,0.0,5275.5,2.5,0.0,5274.5,1.5,-1.0,5274.5,1.5,-1.0,5278.0,5.0,2.5,5274.5,1.5,-1.0,5273.5,0.5,-2.0
2,684500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,sell,-1,5273.0,7,5273.0,5278.0,5275.5,5.0,2.5,0.0,True,False,5275.5,-2.5,-0.0,5275.5,-2.5,-0.0,5274.5,-1.5,1.0,5274.5,-1.5,1.0,5278.0,-5.0,-2.5,5274.5,-1.5,1.0,5273.5,-0.5,2.0
2,686100,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9996.0,6,9996.0,10012.0,10004.0,16.0,-8.0,-16.0,False,False,10009.0,13.0,5.0,10009.0,13.0,5.0,10009.0,13.0,5.0,10010.0,14.0,6.0,10001.0,5.0,-3.0,10010.0,14.0,6.0,9998.0,2.0,-6.0
2,686100,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9996.0,6,9996.0,10012.0,10004.0,16.0,8.0,0.0,True,False,10009.0,-13.0,-5.0,10009.0,-13.0,-5.0,10009.0,-13.0,-5.0,10010.0,-14.0,-6.0,10001.0,-5.0,3.0,10010.0,-14.0,-6.0,9998.0,-2.0,6.0
2,686400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5274.0,8,5274.0,5279.0,5276.5,5.0,-2.5,-5.0,False,False,5274.5,0.5,-2.0,5274.5,0.5,-2.0,5274.5,0.5,-2.0,5274.5,0.5,-2.0,5271.0,-3.0,-5.5,5273.5,-0.5,-3.0,5273.5,-0.5,-3.0
2,686400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,sell,-1,5274.0,8,5274.0,5279.0,5276.5,5.0,2.5,0.0,True,False,5274.5,-0.5,2.0,5274.5,-0.5,2.0,5274.5,-0.5,2.0,5274.5,-0.5,2.0,5271.0,3.0,5.5,5273.5,0.5,3.0,5273.5,0.5,3.0
2,686700,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,10016.0,5,10000.0,10016.0,10008.0,16.0,8.0,0.0,True,False,10006.0,-10.0,-2.0,10006.0,-10.0,-2.0,10006.0,-10.0,-2.0,10003.0,-13.0,-5.0,10011.0,-5.0,3.0,10013.0,-3.0,5.0,9998.0,-18.0,-10.0
2,686700,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,10016.0,5,10000.0,10016.0,10008.0,16.0,-8.0,-16.0,False,False,10006.0,10.0,2.0,10006.0,10.0,2.0,10006.0,10.0,2.0,10003.0,13.0,5.0,10011.0,5.0,-3.0,10013.0,3.0,-5.0,9998.0,18.0,10.0
2,687700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5269.0,7,5269.0,5271.0,5270.0,2.0,-1.0,-2.0,False,False,5271.5,2.5,1.5,5271.5,2.5,1.5,5271.5,2.5,1.5,5272.5,3.5,2.5,5275.5,6.5,5.5,5275.5,6.5,5.5,5270.5,1.5,0.5
2,687700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,sell,-1,5269.0,7,5269.0,5271.0,5270.0,2.0,1.0,0.0,True,False,5271.5,-2.5,-1.5,5271.5,-2.5,-1.5,5271.5,-2.5,-1.5,5272.5,-3.5,-2.5,5275.5,-6.5,-5.5,5275.5,-6.5,-5.5,5270.5,-1.5,-0.5
2,687700,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,buy,1,5271.0,5,5269.0,5271.0,5270.0,2.0,1.0,0.0,True,False,5271.5,0.5,1.5,5271.5,0.5,1.5,5271.5,0.5,1.5,5272.5,1.5,2.5,5275.5,4.5,5.5,5275.5,4.5,5.5,5270.5,-0.5,0.5
2,687700,Mark 22,Mark 67,VELVETFRUIT_EXTRACT,sell,-1,5271.0,5,5269.0,5271.0,5270.0,2.0,-1.0,-2.0,False,False,5271.5,-0.5,-1.5,5271.5,-0.5,-1.5,5271.5,-0.5,-1.5,5272.5,-1.5,-2.5,5275.5,-4.5,-5.5,5275.5,-4.5,-5.5,5270.5,0.5,-0.5
2,688500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5272.0,3,5272.0,5277.0,5274.5,5.0,-2.5,-5.0,False,False,5274.5,2.5,0.0,5274.5,2.5,0.0,5275.5,3.5,1.0,5275.5,3.5,1.0,5273.5,1.5,-1.0,5273.5,1.5,-1.0,5271.5,-0.5,-3.0
2,688500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,sell,-1,5272.0,3,5272.0,5277.0,5274.5,5.0,2.5,0.0,True,False,5274.5,-2.5,-0.0,5274.5,-2.5,-0.0,5275.5,-3.5,-1.0,5275.5,-3.5,-1.0,5273.5,-1.5,1.0,5273.5,-1.5,1.0,5271.5,0.5,3.0
2,688600,Mark 01,Mark 22,VEV_5400,buy,1,16.0,2,16.0,17.0,16.5,1.0,-0.5,-1.0,False,False,16.5,0.5,0.0,16.5,0.5,0.0,16.0,0.0,-0.5,16.5,0.5,0.0,16.0,0.0,-0.5,16.0,0.0,-0.5,15.5,-0.5,-1.0
2,688600,Mark 22,Mark 01,VEV_5400,sell,-1,16.0,2,16.0,17.0,16.5,1.0,0.5,0.0,True,False,16.5,-0.5,-0.0,16.5,-0.5,-0.0,16.0,-0.0,0.5,16.5,-0.5,-0.0,16.0,-0.0,0.5,16.0,-0.0,0.5,15.5,0.5,1.0
2,688600,Mark 01,Mark 22,VEV_5500,buy,1,6.0,2,6.0,7.0,6.5,1.0,-0.5,-1.0,False,False,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0
2,688600,Mark 22,Mark 01,VEV_5500,sell,-1,6.0,2,6.0,7.0,6.5,1.0,0.5,0.0,True,False,6.5,-0.5,-0.0,6.5,-0.5,-0.0,6.5,-0.5,-0.0,6.5,-0.5,-0.0,6.5,-0.5,-0.0,6.5,-0.5,-0.0,6.5,-0.5,-0.0
2,688600,Mark 01,Mark 22,VEV_6000,buy,1,0.0,2,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
2,688600,Mark 22,Mark 01,VEV_6000,sell,-1,0.0,2,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
2,688600,Mark 01,Mark 22,VEV_6500,buy,1,0.0,2,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
2,688600,Mark 22,Mark 01,VEV_6500,sell,-1,0.0,2,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
2,689700,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9997.0,5,9997.0,10013.0,10005.0,16.0,-8.0,-16.0,False,False,10004.0,7.0,-1.0,10004.0,7.0,-1.0,10004.0,7.0,-1.0,10004.0,7.0,-1.0,9996.0,-1.0,-9.0,9998.0,1.0,-7.0,10012.0,15.0,7.0
2,689700,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9997.0,5,9997.0,10013.0,10005.0,16.0,8.0,0.0,True,False,10004.0,-7.0,1.0,10004.0,-7.0,1.0,10004.0,-7.0,1.0,10004.0,-7.0,1.0,9996.0,1.0,9.0,9998.0,-1.0,7.0,10012.0,-15.0,-7.0
2,690500,Mark 14,Mark 38,VEV_4000,buy,1,1263.0,1,1263.0,1284.0,1273.5,21.0,-10.5,-21.0,False,False,1272.5,9.5,-1.0,1272.5,9.5,-1.0,1272.0,9.0,-1.5,1273.5,10.5,0.0,1271.5,8.5,-2.0,1270.5,7.5,-3.0,1268.0,5.0,-5.5
2,690500,Mark 38,Mark 14,VEV_4000,sell,-1,1263.0,1,1263.0,1284.0,1273.5,21.0,10.5,0.0,True,False,1272.5,-9.5,1.0,1272.5,-9.5,1.0,1272.0,-9.0,1.5,1273.5,-10.5,-0.0,1271.5,-8.5,2.0,1270.5,-7.5,3.0,1268.0,-5.0,5.5
2,690600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,buy,1,5275.0,5,5270.0,5275.0,5272.5,5.0,2.5,0.0,True,False,5272.0,-3.0,-0.5,5272.0,-3.0,-0.5,5273.5,-1.5,1.0,5271.5,-3.5,-1.0,5270.5,-4.5,-2.0,5269.5,-5.5,-3.0,5269.5,-5.5,-3.0
2,690600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5275.0,5,5270.0,5275.0,5272.5,5.0,-2.5,-5.0,False,False,5272.0,3.0,0.5,5272.0,3.0,0.5,5273.5,1.5,-1.0,5271.5,3.5,1.0,5270.5,4.5,2.0,5269.5,5.5,3.0,5269.5,5.5,3.0
2,690800,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9990.0,5,9990.0,10006.0,9998.0,16.0,-8.0,-16.0,False,False,9998.0,8.0,0.0,9998.0,8.0,0.0,9999.0,9.0,1.0,9997.0,7.0,-1.0,9999.0,9.0,1.0,10008.0,18.0,10.0,10012.0,22.0,14.0
2,690800,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9990.0,5,9990.0,10006.0,9998.0,16.0,8.0,0.0,True,False,9998.0,-8.0,-0.0,9998.0,-8.0,-0.0,9999.0,-9.0,-1.0,9997.0,-7.0,1.0,9999.0,-9.0,-1.0,10008.0,-18.0,-10.0,10012.0,-22.0,-14.0
2,691100,Mark 01,Mark 22,VEV_5400,buy,1,15.0,5,15.0,16.0,15.5,1.0,-0.5,-1.0,False,False,16.0,1.0,0.5,16.0,1.0,0.5,16.0,1.0,0.5,15.5,0.5,0.0,15.5,0.5,0.0,16.0,1.0,0.5,15.0,0.0,-0.5
2,691100,Mark 22,Mark 01,VEV_5400,sell,-1,15.0,5,15.0,16.0,15.5,1.0,0.5,0.0,True,False,16.0,-1.0,-0.5,16.0,-1.0,-0.5,16.0,-1.0,-0.5,15.5,-0.5,-0.0,15.5,-0.5,-0.0,16.0,-1.0,-0.5,15.0,-0.0,0.5
2,691100,Mark 01,Mark 22,VEV_5500,buy,1,6.0,5,6.0,7.0,6.5,1.0,-0.5,-1.0,False,False,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0,6.0,0.0,-0.5,6.5,0.5,0.0,5.5,-0.5,-1.0
2,691100,Mark 22,Mark 01,VEV_5500,sell,-1,6.0,5,6.0,7.0,6.5,1.0,0.5,0.0,True,False,6.5,-0.5,-0.0,6.5,-0.5,-0.0,6.5,-0.5,-0.0,6.5,-0.5,-0.0,6.0,-0.0,0.5,6.5,-0.5,-0.0,5.5,0.5,1.0
2,691100,Mark 01,Mark 22,VEV_6000,buy,1,0.0,5,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
2,691100,Mark 22,Mark 01,VEV_6000,sell,-1,0.0,5,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
2,691100,Mark 01,Mark 22,VEV_6500,buy,1,0.0,5,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
2,691100,Mark 22,Mark 01,VEV_6500,sell,-1,0.0,5,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
2,691200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5271.0,7,5271.0,5276.0,5273.5,5.0,-2.5,-5.0,False,False,5271.0,0.0,-2.5,5271.0,0.0,-2.5,5273.5,2.5,0.0,5268.0,-3.0,-5.5,5269.5,-1.5,-4.0,5272.5,1.5,-1.0,5267.0,-4.0,-6.5
2,691200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,sell,-1,5271.0,7,5271.0,5276.0,5273.5,5.0,2.5,0.0,True,False,5271.0,-0.0,2.5,5271.0,-0.0,2.5,5273.5,-2.5,-0.0,5268.0,3.0,5.5,5269.5,1.5,4.0,5272.5,-1.5,1.0,5267.0,4.0,6.5
2,691600,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9990.0,5,9990.0,10006.0,9998.0,16.0,-8.0,-16.0,False,False,9998.0,8.0,0.0,9998.0,8.0,0.0,9999.0,9.0,1.0,10003.0,13.0,5.0,10005.0,15.0,7.0,10002.0,12.0,4.0,10013.0,23.0,15.0
2,691600,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9990.0,5,9990.0,10006.0,9998.0,16.0,8.0,0.0,True,False,9998.0,-8.0,-0.0,9998.0,-8.0,-0.0,9999.0,-9.0,-1.0,10003.0,-13.0,-5.0,10005.0,-15.0,-7.0,10002.0,-12.0,-4.0,10013.0,-23.0,-15.0
