timestamp,buyer,seller,symbol,currency,price,quantity,day,mark22_side,counterparty,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,mid_price,spread,top_depth,total_depth,vvf_mid,replay_vol,vol_locked,role,price_vs_mid,price_vs_bid,price_vs_ask,price_vs_v314159_fair,future_mid_t10,mark22_mo_t10,contra_mo_t10,future_mid_t50,mark22_mo_t50,contra_mo_t50,future_mid_t200,mark22_mo_t200,contra_mo_t200,future_mid_t500,mark22_mo_t500,contra_mo_t500,spread_pctile_in_product_day,top_depth_pctile_in_product_day,total_depth_pctile_in_product_day
750200,Mark 38,Mark 22,HYDROGEL_PACK,XIRECS,10006.0,3,2,sell,Mark 38,9999,12,10006,4,10002.5,7,16,84.0,5217.5,170.0,True,passive_sell_at_ask,3.5,7.0,0.0,,10007.0,-1.0,1.0,10007.0,-1.0,1.0,10008.0,-2.0,2.0,10013.0,-7.0,7.0,0.8,0.38,89.98
763500,Mark 01,Mark 22,VEV_5400,XIRECS,7.0,5,2,sell,Mark 01,7,21,8,26,7.5,1,47,47.0,5222.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-10.25256877728713,8.0,-1.0,1.0,8.0,-1.0,1.0,8.0,-1.0,1.0,8.5,-1.5,1.5,67.18,62.82,59.43
763500,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,5,2,sell,Mark 01,2,21,3,26,2.5,1,47,47.0,5222.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-3.1742296487412744,2.5,-0.5,0.5,2.5,-0.5,0.5,2.5,-0.5,0.5,3.0,-1.0,1.0,88.41,60.62,59.47
763500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,sell,Mark 01,0,21,1,26,0.5,1,47,47.0,5222.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.00016651307951751418,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,59.47,59.47
763500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,sell,Mark 01,0,8,1,13,0.5,1,21,21.0,5222.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.7997626493679176e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,2.43,2.43
764000,Mark 14,Mark 22,VEV_5300,XIRECS,32.0,3,2,sell,Mark 14,32,7,33,22,32.5,1,29,41.0,5227.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-13.112829430554214,32.0,0.0,-0.0,32.0,0.0,-0.0,32.0,0.0,-0.0,32.0,0.0,-0.0,5.35,13.51,31.56
764000,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,3,2,sell,Mark 01,8,19,9,22,8.5,1,41,41.0,5227.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-9.304611166798011,8.5,-0.5,0.5,8.5,-0.5,0.5,8.5,-0.5,0.5,8.0,0.0,-0.0,67.18,37.71,31.67
764000,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,3,2,sell,Mark 01,2,19,4,22,3.0,2,41,41.0,5227.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,-3.193467940850038,2.5,-0.5,0.5,2.5,-0.5,0.5,2.5,-0.5,0.5,2.5,-0.5,0.5,100.0,33.84,31.72
764000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,sell,Mark 01,0,19,1,22,0.5,1,41,41.0,5227.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.0001677895180535265,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,31.72,31.72
764000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,sell,Mark 01,0,8,1,11,0.5,1,19,19.0,5227.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.892846490475976e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,0.09,0.09
779200,Mark 01,Mark 22,VEV_5300,XIRECS,37.0,4,2,sell,Mark 01,37,18,39,22,38.0,2,40,40.0,5243.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,-8.394004208588761,39.0,-2.0,2.0,39.0,-2.0,2.0,39.0,-2.0,2.0,38.0,-1.0,1.0,89.55,49.09,31.49
779200,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,4,2,sell,Mark 01,10,18,11,22,10.5,1,40,40.0,5243.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-7.431452915353034,10.5,-0.5,0.5,10.5,-0.5,0.5,10.5,-0.5,0.5,10.5,-0.5,0.5,67.18,37.65,31.61
779200,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,4,2,sell,Mark 01,3,18,4,22,3.5,1,40,40.0,5243.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.236317618160264,3.5,-0.5,0.5,3.5,-0.5,0.5,3.5,-0.5,0.5,3.5,-0.5,0.5,88.41,33.78,31.66
779200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,sell,Mark 01,0,18,1,22,0.5,1,40,40.0,5243.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.0001690497619557048,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,31.66,31.66
779200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,sell,Mark 01,0,10,1,14,0.5,1,24,24.0,5243.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.8718550931111272e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,14.69,14.69
779700,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5243.0,4,2,sell,Mark 55,5241,19,5243,5,5242.0,2,24,139.0,5242.0,170.0,True,passive_sell_at_ask,1.0,2.0,0.0,,5242.5,0.5,-0.5,5242.5,0.5,-0.5,5242.5,0.5,-0.5,5240.5,2.5,-2.5,4.0,0.57,90.14
781900,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,5,2,buy,Mark 55,5235,8,5238,57,5236.5,3,65,122.0,5236.5,170.0,True,passive_buy_at_bid,-1.5,0.0,-3.0,,5236.5,1.5,-1.5,5236.5,1.5,-1.5,5236.5,1.5,-1.5,5236.5,1.5,-1.5,7.44,31.08,55.55
793900,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5243.0,5,2,sell,Mark 67,5241,52,5243,5,5242.0,2,57,109.0,5242.0,170.0,True,passive_sell_at_ask,1.0,2.0,0.0,,5245.5,-2.5,2.5,5245.5,-2.5,2.5,5245.5,-2.5,2.5,5241.5,1.5,-1.5,4.0,27.49,22.52
793900,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,2,2,sell,Mark 01,10,23,11,25,10.5,1,48,48.0,5242.0,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-7.342748449257996,10.5,-0.5,0.5,10.5,-0.5,0.5,10.5,-0.5,0.5,10.0,0.0,-0.0,67.18,70.9,68.19
793900,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,2,2,sell,Mark 01,3,23,4,25,3.5,1,48,48.0,5242.0,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.1972364175775247,3.5,-0.5,0.5,3.5,-0.5,0.5,3.5,-0.5,0.5,3.5,-0.5,0.5,88.41,69.06,68.23
793900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,sell,Mark 01,0,23,1,25,0.5,1,48,48.0,5242.0,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.00016406665987965356,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,68.23,68.23
793900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,sell,Mark 01,0,16,1,18,0.5,1,34,34.0,5242.0,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.705179730701538e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,74.74,74.74
808800,Mark 14,Mark 22,VEV_5300,XIRECS,44.0,4,2,sell,Mark 14,44,5,46,24,45.0,2,29,44.0,5260.0,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,-1.7898065814500868,44.0,0.0,-0.0,44.0,0.0,-0.0,44.0,0.0,-0.0,43.0,1.0,-1.0,89.55,13.51,50.34
808800,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,4,2,sell,Mark 01,12,20,14,24,13.0,2,44,44.0,5260.0,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,-5.588800349535429,12.5,-0.5,0.5,12.5,-0.5,0.5,12.5,-0.5,0.5,12.0,0.0,-0.0,100.0,54.67,50.37
808800,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,2,sell,Mark 01,4,20,5,24,4.5,1,44,44.0,5260.0,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.2799631251852794,4.5,-0.5,0.5,4.5,-0.5,0.5,4.5,-0.5,0.5,4.5,-0.5,0.5,88.41,51.95,50.47
808800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,sell,Mark 01,0,20,1,24,0.5,1,44,44.0,5260.0,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.00016629549975062143,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,50.47,50.47
808800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,sell,Mark 01,0,6,1,10,0.5,1,16,16.0,5260.0,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.6853047060614147e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,0.01,0.01
825900,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,2,2,sell,Mark 01,12,21,13,23,12.5,1,44,44.0,5256.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-5.431139986492624,12.5,-0.5,0.5,12.5,-0.5,0.5,12.5,-0.5,0.5,12.5,-0.5,0.5,67.18,54.67,50.37
825900,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,sell,Mark 01,4,21,5,23,4.5,1,44,44.0,5256.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.2063380964874,4.5,-0.5,0.5,4.5,-0.5,0.5,4.5,-0.5,0.5,4.5,-0.5,0.5,88.41,51.95,50.47
825900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,sell,Mark 01,0,21,1,23,0.5,1,44,44.0,5256.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.0001559178777221352,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,50.47,50.47
825900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,sell,Mark 01,0,15,1,17,0.5,1,32,32.0,5256.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.4321645521369428e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,61.89,61.89
826400,Mark 01,Mark 22,VEV_5300,XIRECS,42.0,4,2,sell,Mark 01,42,16,44,20,43.0,2,36,36.0,5255.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,-3.4903750840139196,42.0,0.0,-0.0,42.0,0.0,-0.0,42.0,0.0,-0.0,43.0,-1.0,1.0,89.55,34.33,14.05
826400,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,4,2,sell,Mark 01,12,16,13,20,12.5,1,36,36.0,5255.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-5.404349274861723,11.5,0.5,-0.5,11.5,0.5,-0.5,11.5,0.5,-0.5,12.0,0.0,-0.0,67.18,20.96,14.17
826400,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,2,sell,Mark 01,4,16,5,20,4.5,1,36,36.0,5255.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.1958677217198712,4.5,-0.5,0.5,4.5,-0.5,0.5,4.5,-0.5,0.5,4.5,-0.5,0.5,88.41,16.62,14.17
826400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,sell,Mark 01,0,16,1,20,0.5,1,36,36.0,5255.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.00015505526406686242,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,14.17,14.17
826400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,sell,Mark 01,0,13,1,17,0.5,1,30,30.0,5255.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.3868112302106931e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,49.64,49.64
836300,Mark 14,Mark 22,VEV_5300,XIRECS,43.0,4,2,sell,Mark 14,43,3,45,18,44.0,2,21,32.0,5256.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,-2.4413043012937337,44.0,-1.0,1.0,44.0,-1.0,1.0,44.0,-1.0,1.0,43.0,0.0,-0.0,89.55,3.0,4.28
836300,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,4,2,sell,Mark 01,12,14,13,18,12.5,1,32,32.0,5256.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-5.350797930744779,12.5,-0.5,0.5,12.5,-0.5,0.5,12.5,-0.5,0.5,12.5,-0.5,0.5,67.18,10.13,4.32
836300,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,2,sell,Mark 01,4,14,5,18,4.5,1,32,32.0,5256.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.1639679760222421,4.5,-0.5,0.5,4.5,-0.5,0.5,4.5,-0.5,0.5,4.5,-0.5,0.5,88.41,6.51,4.34
836300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,sell,Mark 01,0,14,1,18,0.5,1,32,32.0,5256.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.0001487970450041098,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,4.34,4.34
836300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,sell,Mark 01,0,16,1,20,0.5,1,36,36.0,5256.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.2511343748171368e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,85.2,85.2
841800,Mark 22,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5258.0,8,2,buy,Mark 49,5258,2,5261,18,5259.5,3,20,116.0,5259.5,170.0,True,passive_buy_at_bid,-1.5,0.0,-3.0,,5258.5,0.5,-0.5,5258.5,0.5,-0.5,5258.0,0.0,-0.0,5258.5,0.5,-0.5,7.44,0.06,41.32
862900,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5253.0,8,2,sell,Mark 67,5251,58,5253,8,5252.0,2,66,124.0,5252.0,170.0,True,passive_sell_at_ask,1.0,2.0,0.0,,5253.5,-0.5,0.5,5253.5,-0.5,0.5,5253.5,-0.5,0.5,5253.0,0.0,-0.0,4.0,32.21,60.34
863200,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5252.0,3,2,sell,Mark 55,5250,15,5252,10,5251.0,2,25,126.0,5251.0,170.0,True,passive_sell_at_ask,1.0,2.0,0.0,,5253.5,-1.5,1.5,5253.5,-1.5,1.5,5253.0,-1.0,1.0,5255.5,-3.5,3.5,4.0,0.89,64.98
864300,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,4,2,buy,Mark 55,5257,8,5260,23,5258.5,3,31,114.0,5258.5,170.0,True,passive_buy_at_bid,-1.5,0.0,-3.0,,5256.5,-0.5,0.5,5256.5,-0.5,0.5,5254.5,-2.5,2.5,5254.5,-2.5,2.5,7.44,4.76,36.79
872600,Mark 01,Mark 22,VEV_5300,XIRECS,39.0,2,2,sell,Mark 01,39,21,41,23,40.0,2,44,44.0,5248.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,-5.065587029441801,40.0,-1.0,1.0,40.0,-1.0,1.0,40.0,-1.0,1.0,40.0,-1.0,1.0,89.55,62.9,50.34
872600,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,2,2,sell,Mark 01,10,21,12,23,11.0,2,44,44.0,5248.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,-6.490550454353915,11.0,-1.0,1.0,11.0,-1.0,1.0,11.0,-1.0,1.0,11.0,-1.0,1.0,100.0,54.67,50.37
872600,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,2,2,sell,Mark 01,3,21,4,23,3.5,1,44,44.0,5248.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.7715625114068345,3.5,-0.5,0.5,3.5,-0.5,0.5,3.5,-0.5,0.5,3.5,-0.5,0.5,88.41,51.95,50.47
872600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,sell,Mark 01,0,21,1,23,0.5,1,44,44.0,5248.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.0001038300834535987,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,50.47,50.47
872600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,sell,Mark 01,0,9,1,11,0.5,1,20,20.0,5248.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-5.321493325453957e-13,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,2.41,2.41
876500,Mark 14,Mark 22,VEV_5200,XIRECS,84.0,3,2,sell,Mark 14,84,6,86,9,85.0,2,15,59.0,5244.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,-9.265060449277257,85.5,-1.5,1.5,85.5,-1.5,1.5,86.0,-2.0,2.0,85.5,-1.5,1.5,17.41,1.69,68.73
876500,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,3,2,sell,Mark 01,10,23,11,26,10.5,1,49,49.0,5244.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-6.216755428738317,10.5,-0.5,0.5,10.5,-0.5,0.5,10.5,-0.5,0.5,10.5,-0.5,0.5,67.18,70.96,68.26
876500,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,3,2,sell,Mark 01,3,23,4,26,3.5,1,49,49.0,5244.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.6602907163466014,3.5,-0.5,0.5,3.5,-0.5,0.5,3.5,-0.5,0.5,3.5,-0.5,0.5,88.41,69.12,68.3
876500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,sell,Mark 01,0,23,1,26,0.5,1,49,49.0,5244.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-9.547030030905047e-05,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,68.3,68.3
876500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,sell,Mark 01,0,10,1,13,0.5,1,23,23.0,5244.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-4.2849141997827974e-13,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,7.67,7.67
898600,Mark 01,Mark 22,VEV_5300,XIRECS,52.0,2,2,sell,Mark 01,52,20,54,22,53.0,2,42,42.0,5280.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,5.655151215086541,53.0,-1.0,1.0,53.0,-1.0,1.0,52.5,-0.5,0.5,53.0,-1.0,1.0,89.55,55.87,40.85
898600,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,2,2,sell,Mark 01,5,20,6,10,5.5,1,30,42.0,5280.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,0.06548809871159733,6.0,-1.0,1.0,6.0,-1.0,1.0,5.5,-0.5,0.5,6.0,-1.0,1.0,88.41,3.26,40.99
898600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,sell,Mark 01,0,20,1,22,0.5,1,42,42.0,5280.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-8.250786135959379e-05,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,40.99,40.99
898600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,sell,Mark 01,0,12,1,14,0.5,1,26,26.0,5280.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.901804009580227e-13,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,25.04,25.04
910900,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,2,sell,Mark 01,5,17,6,21,5.5,1,38,38.0,5277.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,0.3906689243953956,5.5,-0.5,0.5,5.5,-0.5,0.5,5.5,-0.5,0.5,5.5,-0.5,0.5,88.41,24.87,22.65
910900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,sell,Mark 01,0,17,1,21,0.5,1,38,38.0,5277.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-5.589355237822411e-05,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,22.65,22.65
910900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,sell,Mark 01,0,7,1,11,0.5,1,18,18.0,5277.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-7.470229557766201e-14,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,0.04,0.04
914300,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5280.0,8,2,sell,Mark 67,5278,58,5280,8,5279.0,2,66,124.0,5279.0,170.0,True,passive_sell_at_ask,1.0,2.0,0.0,,5280.5,-0.5,0.5,5280.5,-0.5,0.5,5281.0,-1.0,1.0,5283.0,-3.0,3.0,4.0,32.21,60.34
915700,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5285.0,6,2,sell,Mark 67,5283,51,5285,6,5284.0,2,57,108.0,5284.0,170.0,True,passive_sell_at_ask,1.0,2.0,0.0,,5287.5,-2.5,2.5,5287.5,-2.5,2.5,5288.5,-3.5,3.5,5287.5,-2.5,2.5,4.0,27.49,22.4
924200,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,2,sell,Mark 01,6,16,7,21,6.5,1,37,37.0,5286.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,1.5644734469701262,6.5,-0.5,0.5,6.5,-0.5,0.5,6.5,-0.5,0.5,6.5,-0.5,0.5,88.41,16.79,14.28
924200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,sell,Mark 01,0,16,1,21,0.5,1,37,37.0,5286.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-3.501302569012567e-05,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,14.28,14.28
924200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,sell,Mark 01,0,11,1,16,0.5,1,27,27.0,5286.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-4.835371030577722e-14,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,25.15,25.15
934900,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,5,2,sell,Mark 01,16,24,18,29,17.0,2,53,53.0,5279.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,0.9081161879124693,17.0,-1.0,1.0,17.0,-1.0,1.0,16.5,-0.5,0.5,16.5,-0.5,0.5,100.0,85.58,84.35
934900,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,2,sell,Mark 01,5,24,6,29,5.5,1,53,53.0,5279.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,1.185111448160372,5.5,-0.5,0.5,5.5,-0.5,0.5,5.5,-0.5,0.5,5.5,-0.5,0.5,88.41,84.74,84.36
934900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,sell,Mark 01,0,24,1,29,0.5,1,53,53.0,5279.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.5835193389805377e-05,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,84.37,84.37
934900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,sell,Mark 01,0,7,1,12,0.5,1,19,19.0,5279.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-3.868210599893109e-14,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,0.09,0.09
941900,Mark 22,Mark 38,HYDROGEL_PACK,XIRECS,10006.0,2,2,buy,Mark 38,10006,10,10015,13,10010.5,9,23,90.0,5273.5,170.0,True,passive_buy_at_bid,-4.5,0.0,-9.0,,10007.0,1.0,-1.0,10007.0,1.0,-1.0,10008.0,2.0,-2.0,10005.0,-1.0,1.0,3.08,35.1,99.55
948000,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,2,sell,Mark 01,5,19,6,23,5.5,1,42,42.0,5276.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,1.9860536317350501,5.5,-0.5,0.5,5.5,-0.5,0.5,5.5,-0.5,0.5,5.5,-0.5,0.5,88.41,42.72,40.99
948000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,sell,Mark 01,0,19,1,23,0.5,1,42,42.0,5276.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-3.872775146856729e-06,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,40.99,40.99
948000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,sell,Mark 01,0,14,1,18,0.5,1,32,32.0,5276.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-4.593031529190275e-15,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,61.89,61.89
948500,Mark 14,Mark 22,VEV_5300,XIRECS,49.0,5,2,sell,Mark 14,49,1,51,23,50.0,2,24,41.0,5275.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,8.181728328227067,49.5,-0.5,0.5,49.5,-0.5,0.5,50.0,-1.0,1.0,49.0,0.0,-0.0,89.55,5.49,31.56
948500,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,5,2,sell,Mark 01,15,18,17,23,16.0,2,41,41.0,5275.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,1.928572104644374,16.0,-1.0,1.0,16.0,-1.0,1.0,16.5,-1.5,1.5,15.5,-0.5,0.5,100.0,37.71,31.67
