group,product,quote_mode,side,horizon,days,quote_ticks,trade_fill_count,book_or_trade_fill_count,trade_fill_rate,book_or_trade_fill_rate,mean_edge_if_filled,mean_cross_liq_edge_if_filled,mean_spread_capture_if_filled,mean_adverse_selection_if_filled,ev_per_quote,cross_liq_ev_per_quote,positive_edge_days,positive_cross_liq_days,min_day_edge_if_filled,min_day_cross_liq_edge_if_filled,min_day_ev_per_quote,cap10_edge_per_full_inventory,cap10_cross_liq_edge_per_full_inventory
PEBBLES,PEBBLES_XL,wall_mid,buy,1,3,29997,338,11854,0.011267793446011268,0.3951728506183952,-22.2603550295858,-30.576923076923077,0.22633136094674555,-22.486686390532544,-0.2508250825082508,-0.34453445344534456,0,0,-23.234234234234233,-30.86,-0.27802780278027805,-222.60355029585799,-305.7692307692308
PEBBLES,PEBBLES_XL,wall_mid,buy,5,3,29985,1587,20522,0.05292646323161581,0.6844088711022178,-37.639886578449904,-45.986767485822305,0.26685570258349084,-37.906742281033395,-1.9921460730365184,-2.4339169584792395,0,0,-38.99260042283298,-48.22832980972516,-2.2090045022511258,-376.39886578449904,-459.86767485822304
PEBBLES,PEBBLES_XL,wall_mid,buy,20,3,29940,5671,25074,0.1894121576486306,0.8374749498997996,-69.62369952389349,-77.94974431317227,0.2589490389701993,-69.8826485628637,-13.187575150300601,-14.764629258517035,0,0,-75.65793167992513,-84.10060832943378,-16.200501002004007,-696.2369952389349,-779.4974431317228
PEBBLES,PEBBLES_XL,wall_mid,buy,100,3,29700,15902,27581,0.5354208754208755,0.9286531986531986,-103.8966167777638,-112.21041378442963,0.25452773236070936,-104.15114451012451,-55.628417508417506,-60.07979797979798,0,0,-141.41489541160593,-149.83704453441297,-84.67752525252526,-1038.966167777638,-1122.1041378442962
PEBBLES,PEBBLES_XL,wall_mid,buy,500,3,28500,23205,27636,0.8142105263157895,0.9696842105263158,-23.837772031889678,-32.17655677655678,0.24992458521870287,-24.08769661710838,-19.4089649122807,-26.198491228070175,2,2,-148.2984994640943,-156.72525902107895,-131.08026315789473,-238.37772031889676,-321.76556776556777
PEBBLES,PEBBLES_XL,wall_mid,sell,1,3,29997,310,11973,0.010334366770010334,0.39913991399139914,-23.441935483870967,-31.835483870967742,0.27580645161290324,-23.717741935483872,-0.24225755908924226,-0.328999566623329,0,0,-25.07766990291262,-34.38834951456311,-0.2583258325832583,-234.41935483870967,-318.35483870967744
PEBBLES,PEBBLES_XL,wall_mid,sell,5,3,29985,1556,20725,0.05189261297315324,0.6911789227947307,-40.52892030848329,-48.86246786632391,0.26317480719794345,-40.792095115681235,-2.103151575787894,-2.5356011339002835,0,0,-45.73725490196078,-54.99411764705882,-2.333766883441721,-405.28920308483293,-488.62467866323914
PEBBLES,PEBBLES_XL,wall_mid,sell,20,3,29940,5545,25176,0.18520374081496327,0.8408817635270541,-71.49837691614067,-79.84057709648332,0.27060414788097387,-71.76898106402165,-13.241766867067469,-14.786773547094189,0,0,-80.07469342251952,-89.31884057971014,-14.394188376753506,-714.9837691614067,-798.4057709648332
PEBBLES,PEBBLES_XL,wall_mid,sell,100,3,29700,16659,27836,0.5609090909090909,0.9372390572390572,-135.04805210396782,-143.41521099705864,0.2561678372051144,-135.30421994117293,-75.74968013468013,-80.44289562289562,0,0,-167.33244190335668,-174.7495389155293,-91.6440909090909,-1350.4805210396783,-1434.1521099705865
PEBBLES,PEBBLES_XL,wall_mid,sell,500,3,28500,24475,27873,0.8587719298245614,0.978,-199.0258426966292,-207.38512768130747,0.2506026557711951,-199.2764453524004,-170.91780701754385,-178.09652631578948,0,0,-295.9076623218419,-303.2851748081374,-255.69536842105262,-1990.258426966292,-2073.8512768130745
PEBBLES,PEBBLES_XL,residual_fair,buy,1,3,29997,335,11766,0.011167783445011167,0.39223922392239224,-22.19402985074627,-30.513432835820897,0.46865671641791046,-22.66268656716418,-0.24785811914524786,-0.34076741007434075,0,0,-23.026785714285715,-30.86868686868687,-0.2713271327132713,-221.94029850746267,-305.13432835820896
PEBBLES,PEBBLES_XL,residual_fair,buy,5,3,29985,1579,20477,0.05265966316491579,0.6829081207270302,-37.540215326155796,-45.88473717542749,0.5310322989233692,-38.07124762507917,-1.9768550942137735,-2.416274804068701,0,0,-38.60403397027601,-47.83864118895966,-2.17543771885943,-375.40215326155794,-458.8473717542749
PEBBLES,PEBBLES_XL,residual_fair,buy,20,3,29940,5663,25059,0.18914495657982633,0.8369739478957916,-69.49814585908528,-77.82429807522514,0.5300194243333922,-70.02816528341869,-13.145223780895124,-14.720073480293921,0,0,-75.67294117647059,-84.11576470588236,-16.112725450901802,-694.9814585908529,-778.2429807522515
PEBBLES,PEBBLES_XL,residual_fair,buy,100,3,29700,15893,27575,0.5351178451178451,0.9284511784511784,-103.78808280375007,-112.10180582646448,0.5267413326621783,-104.31482413641226,-55.53885521885522,-59.98767676767677,0,0,-141.3365433350228,-149.75857408346005,-84.50212121212121,-1037.8808280375008,-1121.0180582646449
PEBBLES,PEBBLES_XL,residual_fair,buy,500,3,28500,23204,27633,0.8141754385964912,0.9695789473684211,-23.554947422858127,-31.89359593173591,0.520578348560593,-24.07552577141872,-19.17785964912281,-25.96698245614035,2,2,-148.0237074100548,-156.45032165832737,-130.79063157894737,-235.5494742285813,-318.9359593173591
PEBBLES,PEBBLES_XL,residual_fair,sell,1,3,29997,309,11887,0.010301030103010301,0.39627296062939626,-23.25242718446602,-31.644012944983817,0.511326860841424,-23.763754045307444,-0.23952395239523952,-0.32596592992632595,0,0,-24.825242718446603,-34.13592233009709,-0.2557255725572557,-232.52427184466018,-316.4401294498382
PEBBLES,PEBBLES_XL,residual_fair,sell,5,3,29985,1548,20649,0.051625812906453225,0.6886443221610805,-40.56621447028424,-48.90245478036176,0.4893410852713178,-41.05555555555556,-2.0942637985659496,-2.524628981157245,0,0,-45.5887573964497,-54.85207100591716,-2.312506253126563,-405.6621447028424,-489.02454780361757
PEBBLES,PEBBLES_XL,residual_fair,sell,20,3,29940,5532,25149,0.18476953907815633,0.8399799599198396,-71.45010845986985,-79.79320318148952,0.48147143890093996,-71.93157989877079,-13.201803607214428,-14.743353373413493,0,0,-79.92170022371364,-89.16666666666667,-14.318637274549099,-714.5010845986985,-797.9320318148951
PEBBLES,PEBBLES_XL,residual_fair,sell,100,3,29700,16636,27827,0.5601346801346802,0.936936026936027,-134.9853029574417,-143.35248857898534,0.4895708102909353,-135.47487376773262,-75.60994949494949,-80.29670033670034,0,0,-167.4909426987061,-174.90776340110907,-91.52787878787879,-1349.853029574417,-1433.5248857898534
PEBBLES,PEBBLES_XL,residual_fair,sell,500,3,28500,24470,27873,0.8585964912280701,0.978,-198.86499795668166,-207.22443808745402,0.5054760931753167,-199.37047404985697,-170.74478947368422,-177.9221754385965,0,0,-295.73872501218915,-303.1159190638713,-255.39373684210526,-1988.6499795668167,-2072.24438087454
PEBBLES,PEBBLES_XS,best_touch,buy,1,3,29997,263,8357,0.008767543421008767,0.2785945261192786,-8.946768060836503,-13.726235741444867,4.811787072243346,-13.758555133079849,-0.07844117745107844,-0.12034536787012035,0,0,-10.034653465346535,-14.594059405940595,-0.10136013601360136,-89.46768060836503,-137.26235741444867
PEBBLES,PEBBLES_XS,best_touch,buy,5,3,29985,1381,18038,0.04605636151409038,0.6015674503918625,-17.904055032585084,-22.74583635047067,4.837074583635047,-22.74112961622013,-0.8245956311489078,-1.0475904618976155,0,0,-20.01931330472103,-24.085836909871244,-0.93951975987994,-179.04055032585086,-227.4583635047067
PEBBLES,PEBBLES_XS,best_touch,buy,20,3,29940,5214,23855,0.17414829659318637,0.7967601870407481,-35.217011891062526,-40.05619485999233,4.855101649405447,-40.072113540467974,-6.132982631930528,-6.975718102872412,0,0,-36.56472392638037,-42.50122699386503,-6.268436873747495,-352.17011891062526,-400.5619485999233
PEBBLES,PEBBLES_XS,best_touch,buy,100,3,29700,16206,27258,0.5456565656565656,0.9177777777777778,-65.49747007281253,-70.32685425151179,4.872053560409725,-70.36952363322226,-35.73912457912458,-38.374309764309764,0,0,-80.23460615753699,-86.14654138344662,-40.538737373737376,-654.9747007281253,-703.2685425151179
PEBBLES,PEBBLES_XS,best_touch,buy,500,3,28500,24572,27714,0.8621754385964913,0.972421052631579,-111.33228878398177,-116.20881491128114,4.947786097997721,-116.28007488197949,-95.9879649122807,-100.19238596491228,0,0,-122.51137753853682,-127.09933936873011,-105.41136842105263,-1113.3228878398177,-1162.0881491128114
PEBBLES,PEBBLES_XS,best_touch,sell,1,3,29997,248,8165,0.008267493416008267,0.27219388605527217,-9.278225806451612,-14.161290322580646,4.796370967741935,-14.074596774193548,-0.07670767076707671,-0.11707837450411708,0,0,-10.709302325581396,-15.418604651162791,-0.0921092109210921,-92.78225806451613,-141.61290322580646
PEBBLES,PEBBLES_XS,best_touch,sell,5,3,29985,1318,17700,0.043955310988827746,0.5902951475737869,-15.225720789074355,-20.11987860394537,4.844461305007587,-20.070182094081943,-0.6692512923128231,-0.8843755210938803,0,0,-16.425581395348836,-22.376744186046512,-0.7364182091045522,-152.25720789074356,-201.1987860394537
PEBBLES,PEBBLES_XS,best_touch,sell,20,3,29940,5025,23397,0.16783567134268537,0.7814629258517034,-28.29174129353234,-33.15661691542289,4.833432835820895,-33.12517412935323,-4.748363393453574,-5.564863059452238,0,0,-29.88078765300692,-34.76410906785035,-5.625851703406814,-282.9174129353234,-331.5661691542289
PEBBLES,PEBBLES_XS,best_touch,sell,100,3,29700,15321,26569,0.5158585858585859,0.8945791245791246,-49.19280725801188,-54.05776385353437,4.829808759219372,-54.02261601723125,-25.376531986531987,-27.886161616161615,0,0,-57.4778889899909,-62.08644222020018,-31.903131313131315,-491.92807258011885,-540.5776385353437
PEBBLES,PEBBLES_XS,best_touch,sell,500,3,28500,22064,27026,0.7741754385964912,0.948280701754386,-7.558352973168963,-12.42394851341552,4.8527238941261785,-12.411076867295142,-5.851491228070174,-9.618315789473684,1,1,-43.17957312901902,-47.24517717882063,-33.221,-75.58352973168964,-124.23948513415519
PEBBLES,PEBBLES_XS,one_tick_inside,buy,1,3,29997,279,9016,0.0093009300930093,0.30056338967230056,-9.36021505376344,-14.154121863799283,3.8207885304659497,-13.18100358422939,-0.08705870587058706,-0.13164649798313163,0,0,-10.351851851851851,-14.944444444444445,-0.11181118111811181,-93.6021505376344,-141.5412186379928
PEBBLES,PEBBLES_XS,one_tick_inside,buy,5,3,29985,1428,18576,0.047623811905952974,0.6195097548774388,-18.21358543417367,-23.056022408963585,3.8410364145658265,-22.054621848739497,-0.8674003668500917,-1.0980156745039187,0,0,-20.5188679245283,-24.58280922431866,-0.9824412206103051,-182.1358543417367,-230.56022408963585
PEBBLES,PEBBLES_XS,one_tick_inside,buy,20,3,29940,5313,24140,0.17745490981963927,0.8062792251169004,-35.515057406361755,-40.352343308865045,3.854413702239789,-39.369471108601545,-6.3023213092852375,-7.160721442885771,0,0,-37.084643288996375,-43.018742442563486,-6.448346693386774,-355.15057406361757,-403.52343308865045
PEBBLES,PEBBLES_XS,one_tick_inside,buy,100,3,29700,16334,27382,0.54996632996633,0.921952861952862,-65.73276600955063,-70.56158932288479,3.8713113750459165,-69.60407738459655,-36.15080808080808,-38.80649831649831,0,0,-80.38265103338632,-86.29491255961844,-40.857121212121214,-657.3276600955063,-705.6158932288479
PEBBLES,PEBBLES_XS,one_tick_inside,buy,500,3,28500,24619,27745,0.8638245614035087,0.9735087719298245,-111.74720744140704,-116.62309598277753,3.9470530890775417,-115.69426053048458,-96.52998245614035,-100.7418947368421,0,0,-122.4799316823228,-127.0680736854947,-106.05231578947368,-1117.4720744140704,-1166.2309598277752
PEBBLES,PEBBLES_XS,one_tick_inside,sell,1,3,29997,268,8820,0.008934226756008934,0.294029402940294,-9.444029850746269,-14.313432835820896,3.779850746268657,-13.223880597014926,-0.08437510417708438,-0.12787945461212788,0,0,-10.771739130434783,-15.445652173913043,-0.09910991099109911,-94.44029850746269,-143.13432835820896
PEBBLES,PEBBLES_XS,one_tick_inside,sell,5,3,29985,1372,18258,0.04575621143905286,0.608904452226113,-15.60932944606414,-20.496355685131196,3.8392857142857144,-19.448615160349853,-0.7142237785559447,-0.9378355844588961,0,0,-17.033557046979865,-22.986577181208055,-0.7751375687843922,-156.0932944606414,-204.96355685131195
PEBBLES,PEBBLES_XS,one_tick_inside,sell,20,3,29940,5127,23696,0.17124248496993988,0.7914495657982632,-28.529354398283598,-33.39613809245173,3.834113516676419,-32.36346791496002,-4.885437541750167,-5.718837675350701,0,0,-29.77025614218505,-35.15923172242875,-5.706462925851703,-285.29354398283596,-333.9613809245173
PEBBLES,PEBBLES_XS,one_tick_inside,sell,100,3,29700,15460,26721,0.5205387205387205,0.8996969696969697,-49.292852522639066,-54.15724450194049,3.830012936610608,-53.122865459249674,-25.658838383838383,-28.19094276094276,0,0,-57.37308455020732,-61.98233279250045,-32.14631313131313,-492.92852522639066,-541.5724450194049
PEBBLES,PEBBLES_XS,one_tick_inside,sell,500,3,28500,22134,27095,0.7766315789473685,0.9507017543859649,-7.748147646155236,-12.61326466070299,3.8527152796602513,-11.600862925815488,-6.017456140350877,-9.795859649122807,1,1,-43.386986768517254,-47.45218933296958,-33.48105263157895,-77.48147646155236,-126.1326466070299
PEBBLES,PEBBLES_XS,book_mid,buy,1,3,29997,331,11614,0.011034436777011035,0.38717205053838716,-10.963746223564955,-15.842900302114804,0.2688821752265861,-11.23262839879154,-0.12097876454312098,-0.17481748174817482,0,0,-12.554166666666667,-17.166666666666668,-0.15066506650665065,-109.63746223564955,-158.42900302114805
PEBBLES,PEBBLES_XS,book_mid,buy,5,3,29985,1601,20504,0.053393363348340835,0.6838085709521428,-20.080886945658964,-24.954403497813868,0.2551530293566521,-20.336039975015616,-1.0721860930465232,-1.3323995330998832,0,0,-21.935946462715105,-26.005736137667306,-1.1796898449224613,-200.80886945658963,-249.54403497813868
PEBBLES,PEBBLES_XS,book_mid,buy,20,3,29940,5711,25201,0.19074816299265196,0.8417167668670674,-36.56461215198739,-41.42076694099107,0.2506566275608475,-36.81526877954824,-6.974632598530394,-7.900935203740815,0,0,-38.06628477905074,-44.00545553737043,-7.108867735470942,-365.6461215198739,-414.20766940991075
PEBBLES,PEBBLES_XS,book_mid,buy,100,3,29700,16753,27807,0.5640740740740741,0.9362626262626262,-66.99603056169045,-71.8302393601146,0.24747806363039457,-67.24350862532084,-37.79072390572391,-40.517575757575756,0,0,-81.87085901386749,-87.78582434514638,-42.93671717171717,-669.9603056169044,-718.302393601146
PEBBLES,PEBBLES_XS,book_mid,buy,500,3,28500,24772,27877,0.8691929824561404,0.978140350877193,-113.63210479573712,-118.50653964153076,0.24707330857419668,-113.87917810431132,-98.76822807017544,-103.00505263157895,0,0,-122.74894131881427,-127.33587416817907,-110.04042105263157,-1136.3210479573713,-1185.0653964153075
PEBBLES,PEBBLES_XS,book_mid,sell,1,3,29997,321,11420,0.0107010701070107,0.3807047371403807,-10.806853582554517,-15.719626168224298,0.24299065420560748,-11.049844236760125,-0.11564489782311564,-0.16821682168216823,0,0,-11.675675675675675,-16.354545454545455,-0.12961296129612962,-108.06853582554517,-157.19626168224298
PEBBLES,PEBBLES_XS,book_mid,sell,5,3,29985,1548,20237,0.051625812906453225,0.6749041187260297,-16.973837209302324,-21.871447028423773,0.25129198966408267,-17.225129198966407,-0.876288144072036,-1.129131232282808,0,0,-18.84757281553398,-24.8,-0.971135567783892,-169.73837209302326,-218.71447028423773
PEBBLES,PEBBLES_XS,book_mid,sell,20,3,29940,5526,24835,0.1845691382765531,0.8294923179692719,-29.484708650018096,-34.36717336228737,0.24855229822656533,-29.733260948244663,-5.441967267869072,-6.34311957247829,0,0,-31.118789965568126,-35.9298934380258,-6.3391282565130265,-294.847086500181,-343.67173362287366
PEBBLES,PEBBLES_XS,book_mid,sell,100,3,29700,15938,27276,0.5366329966329967,0.9183838383838384,-49.521332664073284,-54.390701468189235,0.2543292759442841,-49.77566194001757,-26.574781144781145,-29.187845117845114,0,0,-57.93091005104735,-62.54233409610984,-33.2429797979798,-495.2133266407328,-543.9070146818924
PEBBLES,PEBBLES_XS,book_mid,sell,500,3,28500,22397,27361,0.785859649122807,0.9600350877192982,-8.390007590302273,-13.257445193552709,0.24347010760369692,-8.63347769790597,-6.593368421052632,-10.418491228070176,1,1,-43.495072894168466,-47.561285097192226,-33.917,-83.90007590302274,-132.5744519355271
PEBBLES,PEBBLES_XS,wall_mid,buy,1,3,29997,331,11614,0.011034436777011035,0.38717205053838716,-10.957703927492448,-15.842900302114804,0.2688821752265861,-11.226586102719033,-0.12091209120912091,-0.17481748174817482,0,0,-12.545833333333333,-17.158333333333335,-0.15056505650565055,-109.57703927492447,-158.42900302114805
PEBBLES,PEBBLES_XS,wall_mid,buy,5,3,29985,1604,20508,0.053493413373353345,0.6839419709854927,-20.050187032418954,-24.92768079800499,0.26246882793017456,-20.31265586034913,-1.0725529431382357,-1.3334667333666834,0,0,-22.054702495201536,-26.12476007677543,-1.1777388694347173,-200.50187032418955,-249.27680798004988
PEBBLES,PEBBLES_XS,wall_mid,buy,20,3,29940,5706,25201,0.1905811623246493,0.8417167668670674,-36.582281808622504,-41.43953732912723,0.25832457062740977,-36.84060637924991,-6.9718937875751505,-7.897595190380762,0,0,-37.99890889252591,-43.93944353518822,-7.117084168336674,-365.822818086225,-414.39537329127234
PEBBLES,PEBBLES_XS,wall_mid,buy,100,3,29700,16754,27807,0.5641077441077441,0.9362626262626262,-66.91011101826429,-71.7440611197326,0.26002745612987943,-67.17013847439418,-37.744511784511786,-40.47138047138047,0,0,-81.73796688486715,-87.6522911051213,-42.88353535353535,-669.1011101826429,-717.440611197326
PEBBLES,PEBBLES_XS,wall_mid,buy,500,3,28500,24773,27876,0.8692280701754386,0.9781052631578947,-113.61661889960844,-118.49113954708756,0.252916481653413,-113.86953538126185,-98.7587543859649,-102.99582456140351,0,0,-122.74274135010889,-127.32966368255505,-110.0548947368421,-1136.1661889960844,-1184.9113954708755
PEBBLES,PEBBLES_XS,wall_mid,sell,1,3,29997,319,11423,0.010634396773010634,0.3808047471413808,-10.88871473354232,-15.799373040752352,0.26332288401253917,-11.152037617554859,-0.11579491282461579,-0.16801680168016803,0,0,-11.675675675675675,-16.504587155963304,-0.12961296129612962,-108.88714733542321,-157.99373040752351
PEBBLES,PEBBLES_XS,wall_mid,sell,5,3,29985,1545,20236,0.05152576288144072,0.6748707687176921,-17.08770226537217,-21.985760517799353,0.24951456310679612,-17.337216828478965,-0.8804568951142238,-1.1328330832082707,0,0,-18.952427184466018,-24.90485436893204,-0.9765382691345673,-170.8770226537217,-219.85760517799352
PEBBLES,PEBBLES_XS,wall_mid,sell,20,3,29940,5522,24830,0.18443553774215096,0.8293253173012692,-29.503802969938427,-34.38609199565375,0.25063382832307135,-29.754436798261498,-5.441549766199064,-6.342017368069472,0,0,-31.231791338582678,-35.94609769792252,-6.359018036072144,-295.03802969938425,-343.8609199565375
PEBBLES,PEBBLES_XS,wall_mid,sell,100,3,29700,15935,27268,0.5365319865319865,0.9181144781144781,-49.51123313460935,-54.380608722936934,0.2503294634452463,-49.761562598054596,-26.564360269360268,-29.176936026936026,0,0,-57.91533180778032,-62.52666784016898,-33.23404040404041,-495.11233134609347,-543.8060872293694
PEBBLES,PEBBLES_XS,wall_mid,sell,500,3,28500,22397,27358,0.785859649122807,0.9599298245614035,-8.361744876545966,-13.229137830959504,0.24556860293789345,-8.60731347948386,-6.571157894736842,-10.396245614035088,1,1,-43.45065478601323,-47.51680842446334,-33.87778947368421,-83.61744876545967,-132.29137830959505
PEBBLES,PEBBLES_XS,residual_fair,buy,1,3,29997,328,11320,0.010934426776010935,0.3773710704403774,-10.667682926829269,-15.539634146341463,0.6478658536585366,-11.315548780487806,-0.11664499783311665,-0.1699169916991699,0,0,-12.277310924369749,-16.88235294117647,-0.14611461146114613,-106.67682926829269,-155.39634146341461
PEBBLES,PEBBLES_XS,residual_fair,buy,5,3,29985,1586,20301,0.052893113223278304,0.6770385192596298,-19.77112232030265,-24.64123581336696,0.662358133669609,-20.43348045397226,-1.0457562114390528,-1.3033516758379189,0,0,-21.7168905950096,-25.78502879078695,-1.148824412206103,-197.7112232030265,-246.4123581336696
PEBBLES,PEBBLES_XS,residual_fair,buy,20,3,29940,5665,25102,0.1892117568470274,0.8384101536406146,-36.446690203000884,-41.3036187113857,0.6450132391879965,-37.09170344218888,-6.896142284569138,-7.815130260521042,0,0,-38.02283984589983,-43.96477710511833,-6.9998997995991985,-364.46690203000884,-413.036187113857
PEBBLES,PEBBLES_XS,residual_fair,buy,100,3,29700,16712,27759,0.5626936026936027,0.9346464646464646,-66.75137625658209,-71.58556725706079,0.6452249880325515,-67.39660124461464,-37.56057239057239,-40.28074074074074,0,0,-81.62169465354178,-87.53638293765682,-42.715353535353536,-667.5137625658209,-715.8556725706079
PEBBLES,PEBBLES_XS,residual_fair,buy,500,3,28500,24758,27857,0.8687017543859649,0.9774385964912281,-113.47061555860732,-118.34542370142984,0.6252726391469424,-114.09588819775426,-98.57212280701755,-102.80687719298245,0,0,-122.611602276856,-127.19910379072303,-109.75884210526316,-1134.7061555860732,-1183.4542370142983
PEBBLES,PEBBLES_XS,residual_fair,sell,1,3,29997,316,11339,0.010534386772010535,0.378004467113378,-10.85126582278481,-15.762658227848101,0.3971518987341772,-11.248417721518987,-0.11431143114311432,-0.16604993832716605,0,0,-11.76126126126126,-16.476635514018692,-0.13056305630563056,-108.5126582278481,-157.626582278481
PEBBLES,PEBBLES_XS,residual_fair,sell,5,3,29985,1540,20162,0.05135901283975321,0.672402868100717,-17.02694805194805,-21.931168831168833,0.337012987012987,-17.36396103896104,-0.8744872436218109,-1.1263631815907953,0,0,-18.719844357976655,-24.673151750972764,-0.9667833916958479,-170.2694805194805,-219.31168831168833
PEBBLES,PEBBLES_XS,residual_fair,sell,20,3,29940,5503,24785,0.18380093520374083,0.8278223112892451,-29.564419407595857,-34.446847174268584,0.3418135562420498,-29.90623296383791,-5.433967935871744,-6.3313627254509015,0,0,-31.284975369458127,-35.95608108108108,-6.363577154308617,-295.6441940759586,-344.46847174268584
PEBBLES,PEBBLES_XS,residual_fair,sell,100,3,29700,15922,27252,0.5360942760942761,0.9175757575757576,-49.55511242306243,-54.42456977766612,0.3392789850521291,-49.89439140811456,-26.56621212121212,-29.176700336700335,0,0,-57.85445265751496,-62.46585709257304,-33.204949494949496,-495.55112423062434,-544.2456977766612
PEBBLES,PEBBLES_XS,residual_fair,sell,500,3,28500,22386,27352,0.7854736842105263,0.9597192982456141,-8.342624854819977,-13.209907978200661,0.3513803269900831,-8.69400518181006,-6.552912280701753,-10.376035087719298,1,1,-43.538778543440074,-47.60491825428996,-33.919,-83.42624854819977,-132.0990797820066
ROBOT,ROBOT_DISHES,best_touch,buy,1,3,29997,324,5852,0.010801080108010801,0.19508617528419508,-5.787037037037037,-9.49074074074074,3.683641975308642,-9.470679012345679,-0.0625062506250625,-0.10251025102510251,0,0,-7.297520661157025,-11.239669421487603,-0.08830883088308832,-57.870370370370374,-94.9074074074074
ROBOT,ROBOT_DISHES,best_touch,buy,5,3,29985,1621,13869,0.05406036351509088,0.46253126563281644,-9.200493522516965,-12.888957433682911,3.673966687230105,-12.87446020974707,-0.4973820243455061,-0.696781724195431,0,0,-11.893129770992367,-15.517175572519085,-0.623511755877939,-92.00493522516965,-128.88957433682913
ROBOT,ROBOT_DISHES,best_touch,buy,20,3,29940,5774,20189,0.19285237140948563,0.674315297261189,-17.172670592310357,-20.870107377900936,3.687391756148251,-20.86006234845861,-3.311790247160989,-4.024849699398797,0,0,-24.06803097345133,-27.713495575221238,-4.360220440881764,-171.72670592310357,-208.70107377900936
ROBOT,ROBOT_DISHES,best_touch,buy,100,3,29700,17467,25503,0.5881144781144781,0.8586868686868687,-31.474094005839582,-35.15171466193393,3.6873819201923625,-35.16147592603195,-18.51037037037037,-20.673232323232323,0,0,-42.3438792018695,-45.97573251842531,-23.793838383838384,-314.74094005839584,-351.5171466193393
ROBOT,ROBOT_DISHES,best_touch,buy,500,3,28500,23464,26449,0.8232982456140351,0.9280350877192982,-22.54653937947494,-26.222468462325264,3.6805744971019436,-26.227113876576883,-18.562526315789473,-21.588912280701756,1,1,-41.29616110761485,-44.93115166771555,-34.53663157894737,-225.4653937947494,-262.22468462325264
ROBOT,ROBOT_DISHES,best_touch,sell,1,3,29997,286,5905,0.009534286762009535,0.19685301863519686,-6.59965034965035,-10.332167832167832,3.729020979020979,-10.328671328671328,-0.06292295896256292,-0.09850985098509851,0,0,-9.456521739130435,-13.417391304347825,-0.10876087608760876,-65.9965034965035,-103.32167832167832
ROBOT,ROBOT_DISHES,best_touch,sell,5,3,29985,1538,13901,0.0512923128230782,0.46359846589961645,-11.2184655396619,-14.923927178153447,3.6911573472041614,-14.90962288686606,-0.5754210438552609,-0.7654827413706854,0,0,-12.443965517241379,-16.363793103448277,-0.7221110555277639,-112.184655396619,-149.23927178153446
ROBOT,ROBOT_DISHES,best_touch,sell,20,3,29940,5929,20380,0.19802939211756848,0.6806947227788911,-21.804098498903695,-25.49654241862034,3.677685950413223,-25.481784449316915,-4.317852371409486,-5.049064796259185,0,0,-23.033428844317097,-26.93935052531041,-4.832865731462926,-218.04098498903696,-254.9654241862034
ROBOT,ROBOT_DISHES,best_touch,sell,100,3,29700,17773,25419,0.5984175084175084,0.8558585858585859,-41.49746806954369,-45.189332133010744,3.6795138693523883,-45.17698193889608,-24.832811447811448,-27.042087542087543,0,0,-45.976845376845375,-49.88749028749029,-29.884949494949495,-414.9746806954369,-451.8933213301074
ROBOT,ROBOT_DISHES,best_touch,sell,500,3,28500,23992,26822,0.8418245614035088,0.9411228070175438,-66.41103284428142,-70.09794931643881,3.6722657552517504,-70.08329859953318,-55.90643859649123,-59.01017543859649,0,0,-89.94867372427738,-93.86523135482336,-79.59984210526316,-664.1103284428142,-700.9794931643881
ROBOT,ROBOT_DISHES,one_tick_inside,buy,1,3,29997,337,6543,0.011234456779011234,0.21812181218121812,-6.473293768545994,-10.169139465875372,2.6750741839762613,-9.148367952522255,-0.07272393906057273,-0.11424475780911425,0,0,-8.200819672131148,-12.139344262295081,-0.10006000600060005,-64.73293768545994,-101.69139465875372
ROBOT,ROBOT_DISHES,one_tick_inside,buy,5,3,29985,1681,14455,0.056061364015341,0.48207437051859264,-9.88488994646044,-13.567519333729923,2.668054729327781,-12.552944675788222,-0.5541604135401034,-0.76061364015341,0,0,-12.344827586206897,-15.969147005444647,-0.6805402701350676,-98.8488994646044,-135.67519333729922
ROBOT,ROBOT_DISHES,one_tick_inside,buy,20,3,29940,5906,20507,0.19726118904475617,0.684936539746159,-17.73120555367423,-21.42668472739587,2.683796139519133,-20.415001693193364,-3.497678690714763,-4.226653306613226,0,0,-24.31576116191501,-27.96126949973104,-4.52935871743487,-177.3120555367423,-214.2668472739587
ROBOT,ROBOT_DISHES,one_tick_inside,buy,100,3,29700,17625,25654,0.5934343434343434,0.8637710437710437,-31.827489361702128,-35.504283687943264,2.6854751773049643,-34.51296453900709,-18.887525252525254,-21.06946127946128,0,0,-42.4516645896386,-46.08367455937333,-24.085959595959597,-318.2748936170213,-355.0428368794326
ROBOT,ROBOT_DISHES,one_tick_inside,buy,500,3,28500,23546,26511,0.8261754385964912,0.9302105263157895,-22.814745604348936,-26.490444236813047,2.679754523061242,-25.494500127410177,-18.84898245614035,-21.885754385964912,1,1,-41.36098570353649,-44.99636318033609,-34.7171052631579,-228.14745604348934,-264.9044423681305
