event_type,product,group,feature,direction,threshold,quantile,side,horizon,count_total,count_min_day,mean_all,median_all,win_all,mean_day2,mean_day3,mean_day4,win_day2,win_day3,win_day4,worst_day_mean,rank_score
path_motif,PEBBLES_XS,PEBBLES,motif3,-101,,,short,1000,118,36,147.11864406779662,141.5,0.652542372881356,191.3913043478261,190.80555555555554,46.861111111111114,0.7608695652173914,0.6111111111111112,0.5555555555555556,46.861111111111114,146.14015127864752
trailing_extrema,UV_VISOR_RED,UV,at_trail_min_20,true,1.0,,long,1000,3475,1138,49.85928057553957,55.0,0.5755395683453237,51.30316344463972,30.979363714531384,67.16269165247019,0.5404217926186292,0.6182287188306105,0.5672913117546848,30.979363714531384,145.37813023721847
path_motif,ROBOT_IRONING,ROBOT,motif5,-101-11,,,short,1000,111,36,106.05405405405405,112.0,0.6036036036036037,75.10526315789474,191.3783783783784,51.02777777777778,0.47368421052631576,0.7297297297297297,0.6111111111111112,51.02777777777778,145.3323630080403
path_motif,UV_VISOR_MAGENTA,UV,motif5,1-1-11-1,,,long,1000,746,230,68.54021447721179,30.0,0.5509383378016086,95.57826086956521,39.83400809716599,71.78066914498142,0.5391304347826087,0.5546558704453441,0.5576208178438662,39.83400809716599,145.19671045321584
path_motif,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,motif5,-11-1-1-1,,,long,1000,737,225,128.83853459972863,94.0,0.6065128900949797,175.62666666666667,36.24324324324324,182.0197628458498,0.7288888888888889,0.4594594594594595,0.6482213438735178,36.24324324324324,145.16785488829026
path_motif,TRANSLATOR_ASTRO_BLACK,TRANSLATOR,motif3,1-11,,,short,1000,3016,979,52.60875331564987,55.0,0.5878647214854111,30.559754851889682,84.53063241106719,42.15121951219512,0.5587334014300307,0.6482213438735178,0.5560975609756098,30.559754851889682,143.93592188516948
path_motif,PEBBLES_XS,PEBBLES,motif3,-11-1,,,short,500,3530,1142,51.83201133144476,67.5,0.5835694050991501,88.44133099824869,38.60690235690236,30.085,0.6567425569176882,0.5496632996632996,0.5475,30.085,143.4264702751562
trailing_extrema,PEBBLES_XS,PEBBLES,at_trail_min_100,true,1.0,,short,1000,1683,450,97.35115864527629,103.0,0.6143790849673203,74.87864077669903,168.1739837398374,31.42222222222222,0.5889967637540453,0.6504065040650406,0.6,31.42222222222222,143.41659942256192
path_motif,MICROCHIP_OVAL,MICROCHIP,motif3,-1-1-1,,,short,500,3361,1099,65.02886045819696,67.0,0.6007140731925023,29.347114556416884,84.37852593266607,83.34059945504087,0.5478036175710594,0.6023657870791629,0.6548592188919165,29.347114556416884,143.15444037906946
path_motif,PEBBLES_XS,PEBBLES,motif3,-111,,,short,500,3302,1098,58.87825560266505,67.5,0.5914597213809812,85.41288566243195,61.280399274047184,29.83606557377049,0.6361161524500908,0.5807622504537205,0.5573770491803278,29.83606557377049,142.98497356591906
trailing_extrema,PEBBLES_XL,PEBBLES,at_trail_min_100,true,1.0,,long,100,1489,424,65.7038280725319,58.0,0.6004029550033579,32.44769874476987,72.55195911413969,93.71462264150944,0.5732217573221757,0.5775127768313458,0.6627358490566038,32.44769874476987,142.3436104456548
trailing_extrema,UV_VISOR_MAGENTA,UV,at_trail_min_100,true,1.0,,long,1000,1460,427,56.16917808219178,25.5,0.5404109589041096,60.91100702576112,36.0524109014675,69.78597122302158,0.5714285714285714,0.5283018867924528,0.5269784172661871,36.0524109014675,141.97107258855257
path_motif,MICROCHIP_OVAL,MICROCHIP,motif3,1-11,,,short,1000,3156,1034,132.8602661596958,154.0,0.6650823827629911,26.484526112185687,172.50971322849213,197.34774255523536,0.5435203094777563,0.6077705827937095,0.8453410182516811,26.484526112185687,141.92580342444748
path_motif,UV_VISOR_RED,UV,motif3,-1-11,,,long,1000,3165,1038,41.25529225908373,56.0,0.5737756714060032,30.67426400759734,39.811175337186896,53.02513966480447,0.5384615384615384,0.628131021194605,0.5558659217877095,30.67426400759734,141.8611268568994
path_motif,ROBOT_IRONING,ROBOT,motif5,000-1-1,,,short,1000,133,43,114.83458646616542,122.0,0.6766917293233082,103.30434782608695,197.29545454545453,42.7906976744186,0.5869565217391305,0.7954545454545454,0.6511627906976745,42.7906976744186,141.82239392758711
path_motif,SLEEP_POD_LAMB_WOOL,SLEEP,motif3,-110,,,long,1000,158,51,92.57594936708861,104.5,0.5886075949367089,47.472727272727276,161.68627450980392,72.5,0.4727272727272727,0.6666666666666666,0.6346153846153846,47.472727272727276,141.63941600641235
trailing_extrema,PANEL_2X4,PANEL,at_trail_max_50,true,1.0,,long,1000,2415,748,50.476190476190474,45.0,0.5664596273291925,32.09299516908212,41.75327771156138,80.6096256684492,0.5736714975845411,0.5053635280095352,0.6270053475935828,32.09299516908212,141.61502807365028
path_motif,PEBBLES_XS,PEBBLES,motif3,-101,,,short,500,121,37,71.77685950413223,92.0,0.6611570247933884,96.25531914893617,67.94594594594595,44.513513513513516,0.7021276595744681,0.6216216216216216,0.6486486486486487,44.513513513513516,141.38436740095017
path_motif,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,motif5,1111-1,,,long,1000,708,225,135.3502824858757,113.0,0.6440677966101694,182.34666666666666,33.219409282700425,190.760162601626,0.76,0.4978902953586498,0.6788617886178862,33.219409282700425,140.43731054099428
path_motif,MICROCHIP_OVAL,MICROCHIP,motif3,01-1,,,short,500,156,43,77.83974358974359,76.5,0.6153846153846154,135.62222222222223,69.16279069767442,45.088235294117645,0.7111111111111111,0.627906976744186,0.5441176470588235,45.088235294117645,140.29366189319376
path_motif,UV_VISOR_RED,UV,motif5,-1-11-11,,,long,1000,742,234,51.649595687331534,65.5,0.5876010781671159,36.034188034188034,66.85992217898833,50.633466135458164,0.5384615384615384,0.6575875486381323,0.5617529880478087,36.034188034188034,139.97307822119834
path_motif,MICROCHIP_OVAL,MICROCHIP,motif5,1-1-1-1-1,,,short,500,807,258,70.76208178438662,74.0,0.6084262701363073,34.20494699646643,95.93233082706767,84.9108527131783,0.5618374558303887,0.6090225563909775,0.6589147286821705,34.20494699646643,139.32179172831252
path_motif,PEBBLES_XS,PEBBLES,motif3,011,,,short,500,115,36,91.73913043478261,70.0,0.6608695652173913,129.225,101.52777777777777,44.256410256410255,0.775,0.6111111111111112,0.5897435897435898,44.256410256410255,139.03164925497623
path_motif,MICROCHIP_OVAL,MICROCHIP,motif3,-110,,,short,500,145,38,98.04827586206896,122.0,0.6344827586206897,43.958333333333336,116.63157894736842,130.08474576271186,0.5416666666666666,0.631578947368421,0.711864406779661,43.958333333333336,138.99679847787678
path_motif,ROBOT_IRONING,ROBOT,motif5,0-1100,,,short,1000,194,50,107.81958762886597,103.0,0.6649484536082474,108.3225806451613,219.06,39.609756097560975,0.6612903225806451,0.8,0.5853658536585366,39.609756097560975,138.88261447333048
trailing_extrema,PEBBLES_XL,PEBBLES,at_trail_min_200,true,1.0,,long,100,925,233,80.03351351351351,65.0,0.6172972972972973,32.880503144654085,107.0909090909091,100.95708154506438,0.550314465408805,0.6203208556149733,0.703862660944206,32.880503144654085,138.64656668213468
path_motif,UV_VISOR_RED,UV,motif5,-111-11,,,long,1000,712,230,51.62078651685393,80.0,0.5926966292134831,35.26521739130435,64.99163179916317,53.95061728395062,0.5739130434782609,0.6359832635983264,0.5679012345679012,35.26521739130435,137.31251174898455
path_motif,MICROCHIP_OVAL,MICROCHIP,motif3,1-10,,,short,500,149,31,77.87919463087249,68.0,0.6040268456375839,143.38709677419354,85.55555555555556,45.32876712328767,0.7419354838709677,0.5555555555555556,0.5753424657534246,45.32876712328767,137.19015325317696
path_motif,MICROCHIP_OVAL,MICROCHIP,motif3,-1-1-1,,,short,1000,3161,1038,113.50711800063272,131.0,0.6485289465359063,26.191449814126393,158.71537726838585,158.41907514450867,0.5455390334572491,0.6189111747851003,0.7851637764932563,26.191449814126393,136.88879660293912
path_motif,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,motif3,11-1,,,long,1000,3163,1050,130.9819791337338,110.0,0.6225102750553272,185.09306742640075,27.243809523809524,179.9877358490566,0.7435897435897436,0.4780952380952381,0.6452830188679245,27.243809523809524,136.68707004421643
path_motif,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,motif3,-111,,,long,1000,3181,1050,129.75447972335743,111.0,0.621188305564288,182.73207547169812,27.214285714285715,177.85060690943044,0.7452830188679245,0.47714285714285715,0.6395891690009337,27.214285714285715,136.34488939035145
path_motif,PANEL_2X4,PANEL,motif5,11-11-1,,,long,1000,747,233,61.81258366800535,60.0,0.5850066934404283,67.54372623574145,35.21459227467811,80.4980079681275,0.6539923954372624,0.5021459227467812,0.5896414342629482,35.21459227467811,136.32361122188678
path_motif,PANEL_2X4,PANEL,motif5,11-1-11,,,long,1000,746,242,65.2372654155496,73.0,0.5938337801608579,34.653225806451616,42.78125,120.33471074380165,0.5766129032258065,0.52734375,0.6818181818181818,34.653225806451616,136.14708359128753
path_motif,PEBBLES_S,PEBBLES,motif5,-1-1111,,,short,1000,783,248,107.40102171136654,108.0,0.5836526181353767,177.52238805970148,34.93632958801498,109.64112903225806,0.7089552238805971,0.4868913857677903,0.5524193548387096,34.93632958801498,135.89183326979048
path_motif,MICROCHIP_OVAL,MICROCHIP,motif3,-111,,,short,1000,3173,1028,123.41537976678222,150.0,0.6605735896627797,25.501392757660167,157.43820224719101,190.6498054474708,0.5571030640668524,0.600187265917603,0.8317120622568094,25.501392757660167,135.8213951316232
path_motif,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,motif5,1-1-1-11,,,long,500,793,255,70.01134930643127,55.0,0.5901639344262295,104.40392156862745,34.34944237918216,73.07063197026022,0.6627450980392157,0.5055762081784386,0.6059479553903345,34.34944237918216,135.35651426346806
path_motif,MICROCHIP_OVAL,MICROCHIP,motif3,101,,,short,500,152,45,75.1842105263158,79.5,0.5921052631578947,71.82692307692308,45.37777777777778,102.74545454545455,0.5961538461538461,0.5333333333333333,0.6363636363636364,45.37777777777778,135.15992415109676
path_motif,ROBOT_IRONING,ROBOT,motif5,0-1-101,,,short,1000,99,26,133.91919191919192,154.0,0.6565656565656566,98.84615384615384,213.5,44.62068965517241,0.5769230769230769,0.75,0.5862068965517241,44.62068965517241,134.91496494025023
path_motif,UV_VISOR_RED,UV,motif3,-111,,,long,1000,3148,1035,41.40279542566709,57.0,0.5800508259212198,28.765670202507234,52.91884057971014,42.5046468401487,0.5409836065573771,0.6347826086956522,0.5650557620817844,28.765670202507234,134.39944536595763
path_motif,PEBBLES_XS,PEBBLES,motif5,1-1-11-1,,,short,500,825,254,61.89454545454546,77.0,0.6024242424242424,88.62204724409449,68.46886446886447,33.09060402684564,0.6614173228346457,0.5934065934065934,0.5604026845637584,33.09060402684564,133.89250969151968
path_motif,PEBBLES_XS,PEBBLES,motif5,-1-1-1-1-1,,,short,1000,775,228,97.48129032258065,112.0,0.6103225806451613,131.01503759398497,118.11743772241992,32.925438596491226,0.6541353383458647,0.5871886120996441,0.5877192982456141,32.925438596491226,133.71611751185225
path_motif,TRANSLATOR_ASTRO_BLACK,TRANSLATOR,motif5,1-11-11,,,short,1000,687,219,64.03056768558952,70.0,0.6069868995633187,44.45909090909091,108.22177419354838,33.64840182648402,0.5727272727272728,0.6653225806451613,0.5753424657534246,33.64840182648402,133.4470120754438
path_motif,PEBBLES_S,PEBBLES,motif5,11111,,,short,1000,746,223,88.94101876675603,85.5,0.5723860589812333,139.72645739910314,35.21097046413502,93.86713286713287,0.6367713004484304,0.5358649789029536,0.5524475524475524,35.21097046413502,133.3419549278942
path_motif,PEBBLES_S,PEBBLES,motif3,11-1,,,short,1000,3114,1017,94.8320488118176,94.0,0.5831727681438664,149.45140186915887,28.4070796460177,103.70399221032132,0.6953271028037383,0.4749262536873156,0.5735150925024343,28.4070796460177,133.258538612335
path_motif,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,motif5,-11111,,,long,1000,727,231,137.94497936726273,114.0,0.6382393397524071,177.28571428571428,31.679166666666667,202.0703125,0.7532467532467533,0.4791666666666667,0.68359375,31.679166666666667,133.24857471010935
path_motif,PEBBLES_XS,PEBBLES,motif5,11-1-1-1,,,short,500,793,260,55.18663303909206,64.0,0.5800756620428752,72.44615384615385,58.637362637362635,34.30384615384615,0.5769230769230769,0.575091575091575,0.5884615384615385,34.30384615384615,132.86612377435773
path_motif,PEBBLES_S,PEBBLES,motif5,-1-11-1-1,,,short,1000,780,241,80.4551282051282,85.0,0.5576923076923077,129.1701244813278,35.6875,79.46643109540636,0.6887966804979253,0.44921875,0.5441696113074205,35.6875,132.56305757956173
path_motif,OXYGEN_SHAKE_GARLIC,OXYGEN,motif3,1-10,,,long,1000,150,39,163.66666666666666,191.5,0.7,170.42857142857142,37.69230769230769,246.1090909090909,0.7142857142857143,0.5641025641025641,0.7818181818181819,37.69230769230769,132.37899877134763
path_motif,UV_VISOR_RED,UV,motif5,1-1-11-1,,,long,1000,765,250,59.373856209150325,76.0,0.5947712418300654,33.512,66.41732283464567,77.2911877394636,0.54,0.6653543307086615,0.578544061302682,33.512,132.37186938159184
path_motif,ROBOT_IRONING,ROBOT,motif5,0-1-111,,,short,500,91,24,54.956043956043956,92.0,0.6703296703296703,43.6,75.9375,43.541666666666664,0.6,0.78125,0.625,43.541666666666664,131.9786688846113
path_motif,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,motif5,1-111-1,,,long,500,795,246,68.11320754716981,52.0,0.5786163522012578,95.62132352941177,33.764227642276424,71.60649819494584,0.6617647058823529,0.5040650406504065,0.5631768953068592,33.764227642276424,130.49621815875025
trailing_extrema,PEBBLES_XL,PEBBLES,at_trail_min_100,true,1.0,,long,500,1438,405,166.81641168289292,117.0,0.5945757997218358,235.72457627118644,30.092691622103388,275.89629629629627,0.625,0.5080213903743316,0.6790123456790124,30.092691622103388,130.10813096102976
path_motif,UV_VISOR_RED,UV,motif3,1-1-1,,,long,1000,3150,1027,41.7447619047619,54.0,0.5695238095238095,28.176303317535545,46.14508276533593,50.916666666666664,0.5251184834123223,0.6338851022395326,0.5514981273408239,28.176303317535545,129.26681862351458
path_motif,ROBOT_IRONING,ROBOT,motif5,1-1-11-1,,,short,1000,108,33,103.56481481481481,109.0,0.6574074074074074,41.675,186.0857142857143,91.06060606060606,0.55,0.7142857142857143,0.7272727272727273,41.675,128.5309864113414
trailing_extrema,SLEEP_POD_LAMB_WOOL,SLEEP,at_trail_max_50,true,1.0,,long,1000,2543,809,61.684231222965,37.0,0.5367675973259929,103.76736111111111,48.89080459770115,30.49814585908529,0.5439814814814815,0.5264367816091954,0.5401730531520396,30.49814585908529,128.36850496449966
path_motif,ROBOT_LAUNDRY,ROBOT,motif3,01-1,,,short,1000,144,41,61.96527777777778,57.0,0.6388888888888888,59.048780487804876,90.31914893617021,40.30357142857143,0.6341463414634146,0.7446808510638298,0.5535714285714286,40.30357142857143,128.14842524940198
path_motif,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,motif3,-1-1-1,,,long,1000,2981,973,144.180140892318,123.0,0.6340154310634015,188.9403905447071,25.258291457286433,217.99605133267522,0.7605344295991778,0.4733668341708543,0.6702862783810464,25.258291457286433,128.11876923907863
path_motif,PEBBLES_S,PEBBLES,motif3,-111,,,short,1000,3143,1026,94.532612153993,93.0,0.5784282532612154,144.8014705882353,27.49271137026239,108.46198830409357,0.6847426470588235,0.47230320699708456,0.5721247563352827,27.49271137026239,128.06731784097548
path_motif,PEBBLES_XS,PEBBLES,motif3,1-1-1,,,short,500,3377,1115,51.194847497779094,62.0,0.5883920639620965,79.86816143497758,47.54457193292145,26.54030115146147,0.6385650224215247,0.5666372462488968,0.5606731620903455,26.54030115146147,126.8814439515627
trailing_extrema,UV_VISOR_MAGENTA,UV,at_trail_min_50,true,1.0,,long,1000,2095,651,49.71551312649164,22.0,0.5307875894988067,48.347457627118644,30.96927803379416,67.61277173913044,0.5296610169491526,0.5238095238095238,0.5380434782608695,30.96927803379416,125.7151363108665
path_motif,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,motif3,-110,,,long,1000,167,43,172.30538922155688,134.0,0.5988023952095808,193.1864406779661,40.753846153846155,342.51162790697674,0.6949152542372882,0.4153846153846154,0.7441860465116279,40.753846153846155,125.04265851164654
path_motif,PANEL_2X4,PANEL,motif3,01-1,,,long,1000,162,46,50.81481481481482,74.5,0.5740740740740741,45.220338983050844,42.71739130434783,63.14035087719298,0.5932203389830508,0.6086956521739131,0.5263157894736842,42.71739130434783,124.9137654920064
path_motif,UV_VISOR_RED,UV,motif3,11-1,,,long,1000,3147,1033,40.77470606927232,58.0,0.5773752780425803,26.718840579710147,53.66021297192643,41.92122335495829,0.5294685990338164,0.6418199419167473,0.561631139944393,26.718840579710147,124.25549335372244
path_motif,TRANSLATOR_ASTRO_BLACK,TRANSLATOR,motif3,-110,,,short,1000,176,42,55.97159090909091,66.5,0.6306818181818182,38.04347826086956,79.0923076923077,49.642857142857146,0.6666666666666666,0.6615384615384615,0.5238095238095238,38.04347826086956,124.19306886764653
trailing_extrema,MICROCHIP_OVAL,MICROCHIP,at_trail_min_20,true,1.0,,short,500,3925,1189,64.81222929936305,74.0,0.6089171974522293,24.624053826745165,88.03211351755041,76.76091624910522,0.5567703952901598,0.6123973114264376,0.6499642090193272,24.624053826745165,124.08107484443495
path_motif,UV_VISOR_RED,UV,motif5,-1-1111,,,long,1000,783,250,43.69348659003831,54.0,0.5772669220945083,47.18,52.6147859922179,32.22826086956522,0.56,0.6536964980544747,0.5217391304347826,32.22826086956522,123.98672442796946
path_motif,PEBBLES_XS,PEBBLES,motif5,1-11-11,,,short,500,857,268,52.8973162193699,53.0,0.5600933488914819,95.98880597014926,32.74914089347079,33.81879194630873,0.6268656716417911,0.5395189003436426,0.5201342281879194,32.74914089347079,123.89683902006813
path_motif,SLEEP_POD_LAMB_WOOL,SLEEP,motif3,-101,,,long,1000,178,50,66.08426966292134,75.0,0.5617977528089888,109.98,56.16393442622951,42.35820895522388,0.56,0.4918032786885246,0.6268656716417911,42.35820895522388,123.44290555908154
path_motif,PANEL_2X4,PANEL,motif3,111,,,long,500,3310,1072,30.19788519637462,30.0,0.5676737160120846,27.796444444444443,26.7151841868823,36.333955223880594,0.5822222222222222,0.5175202156334232,0.6044776119402985,26.7151841868823,122.9165253577725
path_motif,PANEL_2X4,PANEL,motif5,-11-1-1-1,,,long,500,731,234,43.92476060191518,44.0,0.5937072503419972,47.16342412451362,31.366666666666667,53.24786324786325,0.5992217898832685,0.5541666666666667,0.6282051282051282,31.366666666666667,122.8306970915967
path_motif,MICROCHIP_OVAL,MICROCHIP,motif5,-1-1-1-1-1,,,short,500,784,244,59.83290816326531,50.0,0.5778061224489796,31.874149659863946,100.15447154471545,52.868852459016395,0.5476190476190477,0.6138211382113821,0.5778688524590164,31.874149659863946,122.7624224284176
path_motif,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,motif3,-101,,,long,500,142,46,61.16197183098591,64.5,0.5774647887323944,70.19148936170212,42.61224489795919,71.69565217391305,0.6595744680851063,0.5306122448979592,0.5434782608695652,42.61224489795919,122.12107016593566
trailing_extrema,MICROCHIP_OVAL,MICROCHIP,at_trail_min_20,true,1.0,,short,1000,3671,1111,112.65813129937347,131.0,0.6671206755652411,22.207020702070206,147.6725521669342,155.9330289193303,0.5823582358235824,0.5995184590690209,0.8028919330289194,22.207020702070206,121.60685704160466
path_motif,MICROCHIP_OVAL,MICROCHIP,motif5,-1-1-111,,,short,500,802,251,64.94014962593516,75.5,0.5985037406483791,30.329787234042552,70.21115537848605,96.30483271375465,0.5212765957446809,0.5856573705179283,0.6914498141263941,30.329787234042552,121.41029950312867
path_motif,SLEEP_POD_LAMB_WOOL,SLEEP,motif5,111-11,,,long,1000,770,246,43.90909090909091,20.5,0.5181818181818182,35.195402298850574,51.44308943089431,45.50950570342205,0.47126436781609193,0.5203252032520326,0.5627376425855514,35.195402298850574,121.2379981809302
trailing_extrema,PEBBLES_XS,PEBBLES,at_trail_min_200,true,1.0,,short,1000,1187,332,84.7363100252738,87.0,0.5930918281381634,50.88735632183908,164.07142857142858,28.72289156626506,0.5839080459770115,0.6190476190476191,0.572289156626506,28.72289156626506,120.6104622950851
path_motif,PANEL_2X4,PANEL,motif3,011,,,long,1000,136,38,87.80882352941177,75.0,0.6323529411764706,38.64705882352941,113.0,122.63157894736842,0.6470588235294118,0.5531914893617021,0.7105263157894737,38.64705882352941,120.23735392350376
path_motif,ROBOT_IRONING,ROBOT,motif5,1101-1,,,short,500,109,23,50.211009174311926,44.0,0.6238532110091743,42.84615384615385,60.87234042553192,40.91304347826087,0.6153846153846154,0.6595744680851063,0.5652173913043478,40.91304347826087,119.973808395024
path_motif,UV_VISOR_MAGENTA,UV,motif5,-1-11-1-1,,,long,1000,736,234,48.15760869565217,19.0,0.529891304347826,62.97863247863248,34.11417322834646,48.556451612903224,0.5299145299145299,0.515748031496063,0.5443548387096774,34.11417322834646,119.35368556075635
path_motif,PEBBLES_S,PEBBLES,motif5,11-1-11,,,short,1000,766,253,83.23237597911228,79.5,0.5678851174934726,143.82421875,31.540856031128406,74.43083003952569,0.6796875,0.46303501945525294,0.5612648221343873,31.540856031128406,118.97745189609522
path_motif,PEBBLES_XS,PEBBLES,motif5,-111-1-1,,,short,500,778,253,54.86760925449872,59.5,0.589974293059126,76.35338345864662,56.83011583011583,30.268774703557312,0.6353383458646616,0.5868725868725869,0.5454545454545454,30.268774703557312,118.89742271395536
trailing_extrema,PEBBLES_S,PEBBLES,at_trail_max_20,true,1.0,,short,1000,3445,1115,94.32249637155297,75.0,0.5657474600870828,173.16233183856502,25.69639794168096,87.54553264604812,0.6798206278026906,0.4725557461406518,0.5498281786941581,25.69639794168096,118.40889276779177
path_motif,ROBOT_IRONING,ROBOT,motif5,00-100,,,short,1000,224,50,75.36160714285714,64.0,0.6160714285714286,50.51470588235294,193.8,35.43396226415094,0.5441176470588235,0.74,0.6037735849056604,35.43396226415094,118.23266885418685
path_motif,MICROCHIP_OVAL,MICROCHIP,motif3,11-1,,,short,1000,3171,1022,121.53547776726585,150.0,0.6572059287291075,22.303785780240073,159.82082551594746,186.75636007827788,0.5420129270544783,0.6097560975609756,0.8287671232876712,22.303785780240073,118.17597270760335
path_motif,ROBOT_IRONING,ROBOT,motif5,-11110,,,short,1000,77,20,95.03896103896103,52.0,0.6233766233766234,82.51851851851852,140.66666666666666,43.5,0.6666666666666666,0.6666666666666666,0.5,43.5,118.14036402763465
path_motif,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,motif5,-11-111,,,long,1000,717,227,151.72803347280336,141.0,0.6499302649930265,212.31102362204723,27.58149779735683,205.9364406779661,0.7716535433070866,0.4801762114537445,0.6822033898305084,27.58149779735683,117.89012345163029
path_motif,TRANSLATOR_ASTRO_BLACK,TRANSLATOR,motif5,1-111-1,,,short,1000,700,228,54.01714285714286,47.0,0.57,31.5635593220339,93.87711864406779,36.0,0.5550847457627118,0.6398305084745762,0.5131578947368421,31.5635593220339,117.88766869829142
path_motif,PANEL_2X4,PANEL,motif5,-1-1-111,,,long,500,800,248,34.82875,33.5,0.5675,40.431451612903224,33.66044776119403,31.038732394366196,0.6129032258064516,0.5186567164179104,0.573943661971831,31.038732394366196,117.76796817243418
path_motif,PEBBLES_S,PEBBLES,motif5,-11111,,,short,1000,768,245,89.04296875,78.5,0.5677083333333334,142.3265306122449,31.202380952380953,94.65682656826569,0.6489795918367347,0.49206349206349204,0.5645756457564576,31.202380952380953,117.71015587717622
path_motif,PEBBLES_S,PEBBLES,motif3,1-1-1,,,short,1000,3207,1059,83.95572185843467,83.0,0.568755846585594,141.66100094428705,25.62360594795539,85.5,0.6931067044381491,0.4591078066914498,0.5559701492537313,25.62360594795539,117.65834927269161
path_motif,PEBBLES_XS,PEBBLES,motif5,-111-11,,,short,500,837,269,66.80286738351255,79.0,0.6057347670250897,97.05947955390334,77.64363636363636,28.849829351535835,0.6691449814126395,0.6,0.552901023890785,28.849829351535835,117.6268612251261
path_motif,PEBBLES_S,PEBBLES,motif5,-1-111-1,,,short,1000,739,233,94.25575101488498,114.0,0.5940460081190798,147.206106870229,29.954918032786885,102.05150214592274,0.7290076335877863,0.44672131147540983,0.5965665236051502,29.954918032786885,117.56269397388523
path_motif,PEBBLES_XS,PEBBLES,motif3,111,,,short,500,3290,1032,57.4,62.0,0.5841945288753799,91.3819139596137,55.23062015503876,24.811438784629132,0.6198419666374012,0.5746124031007752,0.5567470956210903,24.811438784629132,117.3918584459605
path_motif,MICROCHIP_OVAL,MICROCHIP,motif5,11-1-1-1,,,short,500,825,257,62.03636363636364,64.0,0.6072727272727273,28.77104377104377,56.929961089494164,103.33579335793358,0.5185185185185185,0.5758754863813229,0.7343173431734318,28.77104377104377,117.35147218532033
path_motif,OXYGEN_SHAKE_GARLIC,OXYGEN,motif3,011,,,long,1000,161,46,153.71428571428572,164.0,0.7018633540372671,197.1451612903226,32.84905660377358,234.43478260869566,0.7258064516129032,0.5660377358490566,0.8260869565217391,32.84905660377358,117.2973268275252
path_motif,ROBOT_IRONING,ROBOT,motif5,1-1100,,,short,1000,169,46,98.35502958579882,102.0,0.6686390532544378,78.5,214.1086956521739,34.15384615384615,0.6206896551724138,0.8043478260869565,0.6153846153846154,34.15384615384615,117.28415074359843
path_motif,TRANSLATOR_ASTRO_BLACK,TRANSLATOR,motif5,11-11-1,,,short,1000,698,214,47.541547277936964,52.0,0.5702005730659025,31.35981308411215,71.02586206896552,39.66269841269841,0.5560747663551402,0.6379310344827587,0.5198412698412699,31.35981308411215,117.11681600427241
path_motif,PEBBLES_S,PEBBLES,motif5,1-111-1,,,short,1000,727,225,96.13480055020632,89.0,0.5900962861072903,132.9505703422053,29.95111111111111,117.92887029288703,0.6806083650190115,0.48444444444444446,0.5899581589958159,29.95111111111111,116.47724059097732
path_motif,PEBBLES_XS,PEBBLES,motif5,111-1-1,,,short,500,791,253,64.09734513274336,62.0,0.5891276864728192,87.54150197628458,77.96946564885496,29.43840579710145,0.6205533596837944,0.5801526717557252,0.5688405797101449,29.43840579710145,115.75678406418848
path_motif,PEBBLES_XS,PEBBLES,motif3,-1-11,,,short,500,3365,1097,51.39910846953938,61.0,0.5901931649331352,79.44940747493163,51.36975524475525,24.052491103202847,0.6399270738377393,0.5743006993006993,0.5578291814946619,24.052491103202847,115.28941552292379
path_motif,ROBOT_IRONING,ROBOT,motif5,-11000,,,short,1000,185,56,123.56216216216217,102.0,0.7027027027027027,146.54545454545453,200.21428571428572,31.349206349206348,0.696969696969697,0.8214285714285714,0.6031746031746031,31.349206349206348,115.11887245610163
path_motif,PANEL_2X4,PANEL,motif3,10-1,,,long,1000,146,40,69.74657534246575,62.0,0.6164383561643836,80.85,37.220338983050844,101.12765957446808,0.75,0.5084745762711864,0.6382978723404256,37.220338983050844,114.50070773751443
path_motif,PEBBLES_XS,PEBBLES,motif5,11111,,,short,1000,745,214,115.38657718120805,127.0,0.6550335570469799,194.38148148148147,124.22897196261682,26.417624521072796,0.7333333333333333,0.6355140186915887,0.5900383141762452,26.417624521072796,114.46405981404307
path_motif,PANEL_2X4,PANEL,motif5,11-111,,,long,500,853,270,39.61664712778429,21.0,0.5533411488862837,39.51020408163265,30.54074074074074,48.20415224913495,0.5816326530612245,0.4888888888888889,0.5847750865051903,30.54074074074074,114.07011505587609
path_motif,SLEEP_POD_POLYESTER,SLEEP,motif3,1-10,,,long,500,150,42,85.57333333333334,61.0,0.6,127.33928571428571,88.97619047619048,37.84615384615385,0.6428571428571429,0.5714285714285714,0.5769230769230769,37.84615384615385,113.93084675598196
