product,day,bucket,n_trades,sum_qty,trade_vwap,quote_mean_mid,trade_minus_quote
UV_VISOR_AMBER,2,3,37,82,8780.390244,8828.3845,-47.994256
UV_VISOR_AMBER,2,4,47,121,8690.760331,8714.0225,-23.262169
UV_VISOR_AMBER,3,0,48,127,8017.425197,7997.625,19.800197
UV_VISOR_AMBER,3,1,51,136,7733.713235,7753.8945,-20.181265
UV_VISOR_AMBER,3,2,47,111,7669.261261,7656.56325,12.698011
UV_VISOR_AMBER,3,3,53,124,7605.0,7603.064,1.936
UV_VISOR_AMBER,3,4,56,151,7344.576159,7353.36,-8.783841
UV_VISOR_AMBER,4,0,57,133,6992.263158,7005.13725,-12.874092
UV_VISOR_AMBER,4,1,51,123,6928.845528,6906.319,22.526528
UV_VISOR_AMBER,4,2,48,116,6796.5,6802.17225,-5.67225
UV_VISOR_AMBER,4,3,41,95,6745.757895,6717.0465,28.711395
UV_VISOR_AMBER,4,4,52,127,7026.937008,6994.2325,32.704508
UV_VISOR_MAGENTA,2,0,44,107,10193.934579,10187.82075,6.113829
UV_VISOR_MAGENTA,2,1,54,137,9966.306569,9995.17675,-28.870181
UV_VISOR_MAGENTA,2,2,47,115,10021.678261,10051.13825,-29.459989
UV_VISOR_MAGENTA,2,3,37,82,10867.073171,10873.947,-6.873829
UV_VISOR_MAGENTA,2,4,47,121,10896.975207,10886.44625,10.528957
UV_VISOR_MAGENTA,3,0,48,127,11213.708661,11203.9215,9.787161
UV_VISOR_MAGENTA,3,1,51,136,11125.632353,11089.6315,36.000853
UV_VISOR_MAGENTA,3,2,47,111,11368.765766,11375.77125,-7.005484
UV_VISOR_MAGENTA,3,3,53,124,11646.927419,11658.7055,-11.778081
UV_VISOR_MAGENTA,3,4,56,151,11480.89404,11463.999,16.89504
UV_VISOR_MAGENTA,4,0,57,133,11383.255639,11479.5345,-96.278861
UV_VISOR_MAGENTA,4,1,51,123,11963.829268,11918.57025,45.259018
UV_VISOR_MAGENTA,4,2,48,116,11551.534483,11537.50275,14.031733
UV_VISOR_MAGENTA,4,3,41,95,11311.936842,11286.75075,25.186092
UV_VISOR_MAGENTA,4,4,52,127,11640.259843,11667.9775,-27.717657
UV_VISOR_ORANGE,2,0,44,107,10064.766355,10064.49525,0.271105
UV_VISOR_ORANGE,2,1,54,137,10012.459854,10022.977,-10.517146
UV_VISOR_ORANGE,2,2,47,115,9659.565217,9671.4025,-11.837283
UV_VISOR_ORANGE,2,3,37,82,9693.670732,9723.253,-29.582268
UV_VISOR_ORANGE,2,4,47,121,9941.884298,9902.378,39.506298
UV_VISOR_ORANGE,3,0,48,127,10281.181102,10292.6985,-11.517398
UV_VISOR_ORANGE,3,1,51,136,10748.683824,10733.84775,14.836074
UV_VISOR_ORANGE,3,2,47,111,10977.963964,10977.0585,0.905464
UV_VISOR_ORANGE,3,3,53,124,10503.072581,10523.66225,-20.589669
UV_VISOR_ORANGE,3,4,56,151,10318.13245,10343.88075,-25.7483
UV_VISOR_ORANGE,4,0,57,133,10639.932331,10657.3995,-17.467169
UV_VISOR_ORANGE,4,1,51,123,11140.00813,11145.57575,-5.56762
UV_VISOR_ORANGE,4,2,48,116,11340.318966,11338.6095,1.709466
UV_VISOR_ORANGE,4,3,41,95,10930.694737,11001.608,-70.913263
UV_VISOR_ORANGE,4,4,52,127,9927.700787,9998.747,-71.046213
UV_VISOR_RED,2,0,44,107,10607.093458,10576.67725,30.416208
UV_VISOR_RED,2,1,54,137,10990.372263,10977.31775,13.054513
UV_VISOR_RED,2,2,47,115,11084.426087,11057.6685,26.757587
UV_VISOR_RED,2,3,37,82,10623.195122,10602.4805,20.714622
UV_VISOR_RED,2,4,47,121,10658.578512,10673.63425,-15.055738
UV_VISOR_RED,3,0,48,127,10480.212598,10509.026,-28.813402
UV_VISOR_RED,3,1,51,136,10726.772059,10740.62225,-13.850191
UV_VISOR_RED,3,2,47,111,10810.900901,10817.529,-6.628099
UV_VISOR_RED,3,3,53,124,10233.290323,10230.07075,3.219573
UV_VISOR_RED,3,4,56,151,10817.072848,10823.69325,-6.620402
UV_VISOR_RED,4,0,57,133,11537.729323,11564.8,-27.070677
UV_VISOR_RED,4,1,51,123,11634.065041,11647.9155,-13.850459
UV_VISOR_RED,4,2,48,116,11728.163793,11724.31475,3.849043
UV_VISOR_RED,4,3,41,95,12056.168421,12067.24575,-11.077329
UV_VISOR_RED,4,4,52,127,11880.480315,11936.40825,-55.927935
UV_VISOR_YELLOW,2,0,44,107,9918.607477,9924.43575,-5.828273
UV_VISOR_YELLOW,2,1,54,137,10248.839416,10216.37675,32.462666
UV_VISOR_YELLOW,2,2,47,115,10737.0,10778.98375,-41.98375
UV_VISOR_YELLOW,2,3,37,82,11536.47561,11530.544,5.93161
UV_VISOR_YELLOW,2,4,47,121,11519.619835,11501.63925,17.980585
UV_VISOR_YELLOW,3,0,48,127,11479.519685,11491.2835,-11.763815
UV_VISOR_YELLOW,3,1,51,136,11287.639706,11281.05075,6.588956
UV_VISOR_YELLOW,3,2,47,111,11146.387387,11156.823,-10.435613
UV_VISOR_YELLOW,3,3,53,124,11433.169355,11415.0085,18.160855
UV_VISOR_YELLOW,3,4,56,151,11700.701987,11700.0275,0.674487
UV_VISOR_YELLOW,4,0,57,133,11862.864662,11801.921,60.943662
UV_VISOR_YELLOW,4,1,51,123,11139.560976,11124.196,15.364976
UV_VISOR_YELLOW,4,2,48,116,10456.87931,10471.36425,-14.48494
UV_VISOR_YELLOW,4,3,41,95,9965.021053,9963.28475,1.736303
UV_VISOR_YELLOW,4,4,52,127,10014.527559,10004.9725,9.555059
