product,group,day,bucket,n_obs,mean_mid,median_mid,open_mid,close_mid,vwap_mid,micro_mid,mean_spread,mean_depth,day_mean_mid,group_bucket_mean,bucket0_mean_mid,prev_bucket_mean_mid,delta_from_bucket0,delta_from_day_mean,delta_from_prev_bucket,delta_from_group_bucket_mean
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,4,3,2000,9284.06925,9282.0,9353.0,9314.5,9284.071081,9284.057562,11.9665,98.684,9505.97795,10512.6962,9500.2165,9646.52125,-216.14725,-221.9087,-362.452,-1228.62695
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,4,4,2000,9518.9565,9523.0,9327.0,9550.5,9518.963432,9518.944425,12.169,98.8315,9505.97795,10616.8274,9500.2165,9284.06925,18.74,12.97855,234.88725,-1097.8709
PANEL_1X2,PANEL,2,0,2000,9762.7835,9793.5,10000.0,9719.5,9762.776735,9762.76901,12.56,99.415,9231.60075,9956.6528,9762.7835,,0.0,531.18275,,-193.8693
PANEL_1X2,PANEL,2,1,2000,9617.79325,9632.5,9703.5,9340.0,9617.78387,9617.781871,12.3365,99.47,9231.60075,9923.68295,9762.7835,9762.7835,-144.99025,386.1925,-144.99025,-305.8897
PANEL_1X2,PANEL,2,2,2000,8910.5905,8878.0,9338.0,9002.0,8910.584981,8910.575672,11.494,98.5835,9231.60075,9769.01045,9762.7835,9617.79325,-852.193,-321.01025,-707.20275,-858.41995
PANEL_1X2,PANEL,2,3,2000,9094.633,9011.25,9017.0,8971.0,9094.654143,9094.634477,11.734,98.8065,9231.60075,10008.6951,9762.7835,8910.5905,-668.1505,-136.96775,184.0425,-914.0621
PANEL_1X2,PANEL,2,4,2000,8772.2035,8788.0,8974.5,8431.5,8772.211989,8772.200022,11.321,99.4305,9231.60075,10156.47225,9762.7835,9094.633,-990.58,-459.39725,-322.4295,-1384.26875
PANEL_1X2,PANEL,3,0,2000,7966.57075,7881.0,8428.5,7773.5,7966.589186,7966.576567,10.3615,99.657,8280.92755,9768.84845,7966.57075,,0.0,-314.3568,,-1802.2777
PANEL_1X2,PANEL,3,1,2000,8131.251,8190.5,7782.0,8266.5,8131.27865,8131.259671,10.537,99.4195,8280.92755,9809.27895,7966.57075,7966.57075,164.68025,-149.67655,164.68025,-1678.02795
PANEL_1X2,PANEL,3,2,2000,8169.65725,8165.5,8248.5,8293.5,8169.665569,8169.651772,10.6185,99.106,8280.92755,9841.80905,7966.57075,8131.251,203.0865,-111.2703,38.40625,-1672.1518
PANEL_1X2,PANEL,3,3,2000,8454.048,8455.5,8300.5,8423.5,8454.044627,8454.033466,10.965,99.247,8280.92755,9737.36335,7966.57075,8169.65725,487.47725,173.12045,284.39075,-1283.31535
PANEL_1X2,PANEL,3,4,2000,8683.11075,8704.5,8417.5,8853.5,8683.111489,8683.105609,11.2525,99.2195,8280.92755,9678.2463,7966.57075,8454.048,716.54,402.1832,229.06275,-995.13555
PANEL_1X2,PANEL,4,0,2000,8688.87125,8728.5,8849.5,8766.5,8688.880167,8688.860994,11.2035,98.875,9255.65875,9606.7272,8688.87125,,0.0,-566.7875,,-917.85595
PANEL_1X2,PANEL,4,1,2000,9103.317,9112.0,8748.5,9139.0,9103.336558,9103.322923,11.724,99.189,9255.65875,9683.26975,8688.87125,8688.87125,414.44575,-152.34175,414.44575,-579.95275
PANEL_1X2,PANEL,4,2,2000,9220.53075,9161.0,9126.0,9488.5,9220.530035,9220.519745,11.8615,99.094,9255.65875,9586.1286,8688.87125,9103.317,531.6595,-35.128,117.21375,-365.59785
PANEL_1X2,PANEL,4,3,2000,9556.7015,9542.5,9496.5,9850.0,9556.703673,9556.689519,12.284,98.684,9255.65875,9721.7114,8688.87125,9220.53075,867.83025,301.04275,336.17075,-165.0099
PANEL_1X2,PANEL,4,4,2000,9708.87325,9721.75,9837.5,9696.0,9708.87296,9708.859846,12.3935,98.8315,9255.65875,9875.10435,8688.87125,9556.7015,1020.002,453.2145,152.17175,-166.2311
PANEL_1X4,PANEL,2,0,2000,9900.78,9981.5,10000.0,9628.5,9900.772816,9900.769091,8.823,59.148,10022.35875,9956.6528,9900.78,,0.0,-121.57875,,-55.8728
PANEL_1X4,PANEL,2,1,2000,9761.9095,9770.0,9618.0,9321.0,9761.908907,9761.911121,8.66,58.993,10022.35875,9923.68295,9900.78,9900.78,-138.8705,-260.44925,-138.8705,-161.77345
PANEL_1X4,PANEL,2,2,2000,9721.45675,9769.5,9324.5,9856.5,9721.452081,9721.450177,8.6225,59.1445,10022.35875,9769.01045,9900.78,9761.9095,-179.32325,-300.902,-40.45275,-47.5537
PANEL_1X4,PANEL,2,3,2000,9977.95775,9888.5,9868.0,10409.5,9977.971164,9977.947014,8.8395,59.2035,10022.35875,10008.6951,9900.78,9721.45675,77.17775,-44.401,256.501,-30.73735
PANEL_1X4,PANEL,2,4,2000,10749.68975,10751.0,10415.0,11065.0,10749.700779,10749.68755,9.4395,59.0325,10022.35875,10156.47225,9900.78,9977.95775,848.90975,727.331,771.732,593.2175
PANEL_1X4,PANEL,3,0,2000,10572.1705,10464.75,11089.0,10442.5,10572.191423,10572.174019,9.297,59.101,9632.59515,9768.84845,10572.1705,,0.0,939.57535,,803.32205
PANEL_1X4,PANEL,3,1,2000,10304.186,10346.25,10457.5,9857.5,10304.212149,10304.191423,9.051,59.0595,9632.59515,9809.27895,10572.1705,10572.1705,-267.9845,671.59085,-267.9845,494.90705
PANEL_1X4,PANEL,3,2,2000,9737.592,9891.5,9844.5,9145.0,9737.596544,9737.593365,8.653,59.11,9632.59515,9841.80905,10572.1705,10304.186,-834.5785,104.99685,-566.594,-104.21705
PANEL_1X4,PANEL,3,3,2000,8652.59825,8522.0,9129.0,8479.0,8652.593496,8652.589054,7.8065,59.245,9632.59515,9737.36335,10572.1705,9737.592,-1919.57225,-979.9969,-1084.99375,-1084.7651
PANEL_1X4,PANEL,3,4,2000,8896.429,8932.25,8472.0,8717.0,8896.438674,8896.427788,7.982,59.1025,9632.59515,9678.2463,10572.1705,8652.59825,-1675.7415,-736.16615,243.83075,-781.8173
PANEL_1X4,PANEL,4,0,2000,8539.20475,8527.0,8730.0,8472.0,8539.208134,8539.180648,7.6825,59.062,8537.78795,9606.7272,8539.20475,,0.0,1.4168,,-1067.52245
PANEL_1X4,PANEL,4,1,2000,8399.2215,8413.5,8467.5,8532.0,8399.23752,8399.223497,7.594,58.927,8537.78795,9683.26975,8539.20475,8539.20475,-139.98325,-138.56645,-139.98325,-1284.04825
PANEL_1X4,PANEL,4,2,2000,8274.25275,8268.0,8540.0,8200.0,8274.250133,8274.208498,7.4915,59.259,8537.78795,9586.1286,8539.20475,8399.2215,-264.952,-263.5352,-124.96875,-1311.87585
PANEL_1X4,PANEL,4,3,2000,8621.60925,8604.0,8211.5,8965.0,8621.605366,8621.578839,7.7875,59.041,8537.78795,9721.7114,8539.20475,8274.25275,82.4045,83.8213,347.3565,-1100.10215
PANEL_1X4,PANEL,4,4,2000,8854.6515,8820.5,8961.0,9227.5,8854.653938,8854.634475,7.92,58.9705,8537.78795,9875.10435,8539.20475,8621.60925,315.44675,316.86355,233.04225,-1020.45285
PANEL_2X2,PANEL,2,0,2000,9739.504,9831.5,10000.0,9336.0,9739.501978,9739.514113,8.69,59.148,9806.89205,9956.6528,9739.504,,0.0,-67.38805,,-217.1488
PANEL_2X2,PANEL,2,1,2000,9693.901,9698.5,9338.0,10113.5,9693.89965,9693.905564,8.623,58.993,9806.89205,9923.68295,9739.504,9739.504,-45.603,-112.99105,-45.603,-229.78195
PANEL_2X2,PANEL,2,2,2000,9912.3275,9952.5,10108.5,9595.5,9912.32506,9912.331313,8.768,59.1445,9806.89205,9769.01045,9739.504,9693.901,172.8235,105.43545,218.4265,143.31705
PANEL_2X2,PANEL,2,3,2000,9757.1865,9756.5,9619.0,9605.5,9757.203248,9757.194862,8.664,59.2035,9806.89205,10008.6951,9739.504,9912.3275,17.6825,-49.70555,-155.141,-251.5086
PANEL_2X2,PANEL,2,4,2000,9931.54125,9928.25,9601.5,10111.5,9931.552593,9931.542465,8.7945,59.0325,9806.89205,10156.47225,9739.504,9757.1865,192.03725,124.6492,174.35475,-224.931
PANEL_2X2,PANEL,3,0,2000,9993.57175,9993.5,10089.5,10176.0,9993.589962,9993.574073,8.8385,59.101,10167.06175,9768.84845,9993.57175,,0.0,-173.49,,224.7233
PANEL_2X2,PANEL,3,1,2000,10322.54275,10331.5,10176.0,10466.0,10322.569333,10322.54544,9.0785,59.0595,10167.06175,9809.27895,9993.57175,9993.57175,328.971,155.481,328.971,513.2638
PANEL_2X2,PANEL,3,2,2000,10523.89375,10524.5,10452.0,10574.5,10523.89969,10523.890351,9.2805,59.11,10167.06175,9841.80905,9993.57175,10322.54275,530.322,356.832,201.351,682.0847
PANEL_2X2,PANEL,3,3,2000,10563.6085,10591.5,10565.5,9990.5,10563.60075,10563.60089,9.295,59.245,10167.06175,9737.36335,9993.57175,10523.89375,570.03675,396.54675,39.71475,826.24515
PANEL_2X2,PANEL,3,4,2000,9431.692,9318.5,9970.5,9206.0,9431.701627,9431.680992,8.4,59.1025,10167.06175,9678.2463,9993.57175,10563.6085,-561.87975,-735.36975,-1131.9165,-246.5543
PANEL_2X2,PANEL,4,0,2000,8793.93475,8785.25,9197.0,8523.0,8793.942561,8793.928816,7.8835,59.062,8755.8415,9606.7272,8793.93475,,0.0,38.09325,,-812.79245
PANEL_2X2,PANEL,4,1,2000,8664.541,8675.5,8527.0,8561.5,8664.558824,8664.541549,7.794,58.927,8755.8415,9683.26975,8793.93475,8793.93475,-129.39375,-91.3005,-129.39375,-1018.72875
PANEL_2X2,PANEL,4,2,2000,8597.30075,8601.0,8565.0,8549.0,8597.3051,8597.305492,7.7415,59.259,8755.8415,9586.1286,8793.93475,8664.541,-196.634,-158.54075,-67.24025,-988.82785
PANEL_2X2,PANEL,4,3,2000,8701.29775,8687.0,8557.0,8950.0,8701.300523,8701.311095,7.8315,59.041,8755.8415,9721.7114,8793.93475,8597.30075,-92.637,-54.54375,103.997,-1020.41365
PANEL_2X2,PANEL,4,4,2000,9022.13325,8959.0,8942.0,9393.0,9022.13793,9022.136627,8.0495,58.9705,8755.8415,9875.10435,8793.93475,8701.29775,228.1985,266.29175,320.8355,-852.9711
PANEL_2X4,PANEL,2,0,2000,10243.23225,10250.75,10000.0,10219.5,10243.227829,10243.222994,9.0815,59.148,10713.54065,9956.6528,10243.23225,,0.0,-470.3084,,286.57945
PANEL_2X4,PANEL,2,1,2000,10382.96425,10376.5,10224.5,10387.5,10382.959715,10382.956022,9.1425,58.993,10713.54065,9923.68295,10243.23225,10243.23225,139.732,-330.5764,139.732,459.2813
PANEL_2X4,PANEL,2,2,2000,10539.55925,10521.0,10369.5,10611.0,10539.553679,10539.551225,9.2675,59.1445,10713.54065,9769.01045,10243.23225,10382.96425,296.327,-173.9814,156.595,770.5488
PANEL_2X4,PANEL,2,3,2000,11135.6965,11158.0,10594.5,11474.0,11135.713256,11135.696914,9.739,59.2035,10713.54065,10008.6951,10243.23225,10539.55925,892.46425,422.15585,596.13725,1127.0014
PANEL_2X4,PANEL,2,4,2000,11266.251,11212.0,11483.0,10738.0,11266.264139,11266.250132,9.842,59.0325,10713.54065,10156.47225,10243.23225,11135.6965,1023.01875,552.71035,130.5545,1109.77875
PANEL_2X4,PANEL,3,0,2000,10831.874,10842.0,10721.0,10932.0,10831.894233,10831.875844,9.489,59.101,11206.92455,9768.84845,10831.874,,0.0,-375.05055,,1063.02555
PANEL_2X4,PANEL,3,1,2000,10901.375,10887.0,10925.0,10707.5,10901.404645,10901.378429,9.517,59.0595,11206.92455,9809.27895,10831.874,10831.874,69.501,-305.54955,69.501,1092.09605
PANEL_2X4,PANEL,3,2,2000,11439.824,11550.25,10694.0,11542.0,11439.82382,11439.820658,9.991,59.11,11206.92455,9841.80905,10831.874,10901.375,607.95,232.89945,538.449,1598.01495
PANEL_2X4,PANEL,3,3,2000,11551.72875,11560.75,11529.0,11331.0,11551.715069,11551.721007,10.0675,59.245,11206.92455,9737.36335,10831.874,11439.824,719.85475,344.8042,111.90475,1814.3654
PANEL_2X4,PANEL,3,4,2000,11309.821,11297.0,11333.0,11459.0,11309.828825,11309.81714,9.888,59.1025,11206.92455,9678.2463,10831.874,11551.72875,477.947,102.89645,-241.90775,1631.5747
PANEL_2X4,PANEL,4,0,2000,11178.69725,11155.0,11459.0,11574.0,11178.711006,11178.693408,9.7415,59.062,11875.65375,9606.7272,11178.69725,,0.0,-696.9565,,1571.97005
PANEL_2X4,PANEL,4,1,2000,11783.51925,11819.0,11569.0,12025.0,11783.539065,11783.524044,10.2655,58.927,11875.65375,9683.26975,11178.69725,11178.69725,604.822,-92.1345,604.822,2100.2495
PANEL_2X4,PANEL,4,2,2000,11973.31675,11966.0,12017.0,12117.5,11973.320506,11973.307366,10.3865,59.259,11875.65375,9586.1286,11178.69725,11783.51925,794.6195,97.663,189.7975,2387.18815
PANEL_2X4,PANEL,4,3,2000,12239.7445,12206.5,12117.0,12329.5,12239.747203,12239.735341,10.64,59.041,11875.65375,9721.7114,11178.69725,11973.31675,1061.04725,364.09075,266.42775,2518.0331
PANEL_2X4,PANEL,4,4,2000,12202.991,12253.25,12319.0,12353.5,12202.998966,12202.982261,10.549,58.9705,11875.65375,9875.10435,11178.69725,12239.7445,1024.29375,327.33725,-36.7535,2327.88665
PANEL_4X4,PANEL,2,0,2000,10136.96425,10113.0,10000.0,10352.0,10136.959398,10136.957179,9.0115,59.148,10040.12135,9956.6528,10136.96425,,0.0,96.8429,,180.31145
PANEL_4X4,PANEL,2,1,2000,10161.84675,10156.75,10342.5,9799.5,10161.841229,10161.836054,8.9735,58.993,10040.12135,9923.68295,10136.96425,10136.96425,24.8825,121.7254,24.8825,238.1638
PANEL_4X4,PANEL,2,2,2000,9761.11825,9737.5,9790.0,9792.5,9761.113903,9761.10697,8.6655,59.1445,10040.12135,9769.01045,10136.96425,10161.84675,-375.846,-279.0031,-400.7285,-7.8922
PANEL_4X4,PANEL,2,3,2000,10078.00175,10055.0,9783.0,10275.5,10078.017653,10077.999775,8.9175,59.2035,10040.12135,10008.6951,10136.96425,9761.11825,-58.9625,37.8804,316.8835,69.30665
PANEL_4X4,PANEL,2,4,2000,10062.67575,10108.5,10280.0,9678.5,10062.687517,10062.675943,8.8985,59.0325,10040.12135,10156.47225,10136.96425,10078.00175,-74.2885,22.5544,-15.326,-93.7965
PANEL_4X4,PANEL,3,0,2000,9480.05525,9563.75,9678.0,9270.5,9480.073632,9480.052508,8.4125,59.101,9548.0371,9768.84845,9480.05525,,0.0,-67.98185,,-288.7932
PANEL_4X4,PANEL,3,1,2000,9387.04,9353.75,9260.5,9621.5,9387.064273,9387.033094,8.337,59.0595,9548.0371,9809.27895,9480.05525,9480.05525,-93.01525,-160.9971,-93.01525,-422.23895
PANEL_4X4,PANEL,3,2,2000,9338.07825,9290.25,9644.5,9068.0,9338.083802,9338.083676,8.3385,59.11,9548.0371,9841.80905,9480.05525,9387.04,-141.977,-209.95885,-48.96175,-503.7308
PANEL_4X4,PANEL,3,3,2000,9464.83325,9452.0,9074.0,9812.5,9464.829754,9464.831237,8.4295,59.245,9548.0371,9737.36335,9480.05525,9338.07825,-15.222,-83.20385,126.755,-272.5301
PANEL_4X4,PANEL,3,4,2000,10070.17875,10042.75,9814.5,10251.5,10070.187293,10070.177733,8.9195,59.1025,9548.0371,9678.2463,9480.05525,9464.83325,590.1235,522.14165,605.3455,391.93245
PANEL_4X4,PANEL,4,0,2000,10832.928,10893.0,10255.5,11011.0,10832.933617,10832.924257,9.46,59.062,10047.99935,9606.7272,10832.928,,0.0,784.92865,,1226.2008
PANEL_4X4,PANEL,4,1,2000,10465.75,10398.5,11006.0,9993.5,10465.769009,10465.753896,9.207,58.927,10047.99935,9683.26975,10832.928,10832.928,-367.178,417.75065,-367.178,782.48025
PANEL_4X4,PANEL,4,2,2000,9865.242,9803.25,10006.5,9698.5,9865.241332,9865.221467,8.727,59.259,10047.99935,9586.1286,10832.928,10465.75,-967.686,-182.75735,-600.508,279.1134
PANEL_4X4,PANEL,4,3,2000,9489.204,9470.5,9687.5,9456.5,9489.204893,9489.20898,8.469,59.041,10047.99935,9721.7114,10832.928,9865.242,-1343.724,-558.79535,-376.038,-232.5074
PANEL_4X4,PANEL,4,4,2000,9586.87275,9604.75,9440.0,9128.5,9586.87293,9586.848357,8.4905,58.9705,10047.99935,9875.10435,10832.928,9489.204,-1246.05525,-461.1266,97.66875,-288.2316
PEBBLES_L,PEBBLES,2,0,2000,10176.7035,10155.5,10000.0,10114.0,10176.716408,10176.701576,12.995,75.2885,9862.81015,9999.9859,10176.7035,,0.0,313.89335,,176.7176
PEBBLES_L,PEBBLES,2,1,2000,10106.682,10174.0,10082.5,10305.5,10106.668985,10106.671455,12.94,75.1675,9862.81015,10000.00895,10176.7035,10176.7035,-70.0215,243.87185,-70.0215,106.67305
PEBBLES_L,PEBBLES,2,2,2000,10189.813,10292.25,10277.5,9209.5,10189.869299,10189.820894,13.021,75.2015,9862.81015,9999.9479,10176.7035,10106.682,13.1095,327.00285,83.131,189.8651
PEBBLES_L,PEBBLES,2,3,2000,9142.51675,9233.5,9228.0,9351.0,9142.543988,9142.521216,11.8065,75.4235,9862.81015,9999.9816,10176.7035,10189.813,-1034.18675,-720.2934,-1047.29625,-857.46485
PEBBLES_L,PEBBLES,2,4,2000,9698.3355,9772.5,9345.0,10103.0,9698.343018,9698.33707,12.463,75.162,9862.81015,9999.98365,10176.7035,9142.51675,-478.368,-164.47465,555.81875,-301.64815
PEBBLES_L,PEBBLES,3,0,2000,10157.168,10152.25,10130.5,10196.0,10157.178194,10157.164154,13.01,75.2165,10201.4536,9999.99755,10157.168,,0.0,-44.2856,,157.17045
PEBBLES_L,PEBBLES,3,1,2000,10175.21975,10199.5,10185.5,9806.5,10175.226035,10175.216246,13.0355,75.0725,10201.4536,9999.9932,10157.168,10157.168,18.05175,-26.23385,18.05175,175.22655
PEBBLES_L,PEBBLES,3,2,2000,9656.5725,9548.25,9791.5,10131.5,9656.576754,9656.569457,12.386,75.4275,10201.4536,9999.98995,10157.168,10175.21975,-500.5955,-544.8811,-518.64725,-343.41745
PEBBLES_L,PEBBLES,3,3,2000,10241.2815,10169.5,10143.0,10511.0,10241.285044,10241.276959,13.097,75.0665,10201.4536,9999.99555,10157.168,9656.5725,84.1135,39.8279,584.709,241.28595
PEBBLES_L,PEBBLES,3,4,2000,10777.02625,10744.25,10493.0,11025.0,10777.031481,10777.021502,13.7555,75.2615,10201.4536,9999.99375,10157.168,10241.2815,619.85825,575.57265,535.74475,777.0325
PEBBLES_L,PEBBLES,4,0,2000,10983.49175,10985.0,11014.5,11312.5,10983.491927,10983.486147,14.0075,74.9635,10458.068,10000.00345,10983.49175,,0.0,525.42375,,983.4883
PEBBLES_L,PEBBLES,4,1,2000,11101.00725,10986.5,11309.5,11110.0,11101.01706,11101.007851,14.1275,75.4265,10458.068,9999.9909,10983.49175,10983.49175,117.5155,642.93925,117.5155,1101.01635
PEBBLES_L,PEBBLES,4,2,2000,10914.44125,10967.5,11119.0,10476.0,10914.476301,10914.446974,13.8865,75.2725,10458.068,9999.9689,10983.49175,11101.00725,-69.0505,456.37325,-186.566,914.47235
PEBBLES_L,PEBBLES,4,3,2000,9956.76025,9944.0,10484.0,9582.0,9956.778039,9956.758874,12.7395,75.37,10458.068,9999.98415,10983.49175,10914.44125,-1026.7315,-501.30775,-957.681,-43.2239
PEBBLES_L,PEBBLES,4,4,2000,9334.6395,9313.0,9569.5,9126.0,9334.640325,9334.637481,12.037,74.968,10458.068,9999.99335,10983.49175,9956.76025,-1648.85225,-1123.4285,-622.12075,-665.35385
PEBBLES_M,PEBBLES,2,0,2000,9674.13175,9651.75,10000.0,9639.5,9674.142035,9674.129574,12.4045,75.2885,9747.4463,9999.9859,9674.13175,,0.0,-73.31455,,-325.85415
PEBBLES_M,PEBBLES,2,1,2000,9951.605,9982.0,9622.5,10289.5,9951.595926,9951.594151,12.756,75.1675,9747.4463,10000.00895,9674.13175,9674.13175,277.47325,204.1587,277.47325,-48.40395
PEBBLES_M,PEBBLES,2,2,2000,10111.01325,10117.5,10277.5,10084.5,10111.070752,10111.022582,12.9085,75.2015,9747.4463,9999.9479,9674.13175,9951.605,436.8815,363.56695,159.40825,111.06535
PEBBLES_M,PEBBLES,2,3,2000,9575.627,9616.75,10100.5,9130.0,9575.639645,9575.631548,12.321,75.4235,9747.4463,9999.9816,9674.13175,10111.01325,-98.50475,-171.8193,-535.38625,-424.3546
PEBBLES_M,PEBBLES,2,4,2000,9424.8545,9451.25,9126.0,9014.5,9424.863686,9424.856521,12.147,75.162,9747.4463,9999.98365,9674.13175,9575.627,-249.27725,-322.5918,-150.7725,-575.12915
PEBBLES_M,PEBBLES,3,0,2000,8917.01625,8980.0,9020.0,9311.0,8917.015305,8917.012639,11.5475,75.2165,10170.4927,9999.99755,8917.01625,,0.0,-1253.47645,,-1082.9813
PEBBLES_M,PEBBLES,3,1,2000,10005.44125,10102.5,9337.0,10564.0,10005.451131,10005.4376,12.8515,75.0725,10170.4927,9999.9932,8917.01625,8917.01625,1088.425,-165.05145,1088.425,5.44805
PEBBLES_M,PEBBLES,3,2,2000,10390.6135,10363.5,10555.0,10401.5,10390.627519,10390.610131,13.231,75.4275,10170.4927,9999.98995,8917.01625,10005.44125,1473.59725,220.1208,385.17225,390.62355
PEBBLES_M,PEBBLES,3,3,2000,10472.038,10496.5,10406.5,10757.5,10472.038325,10472.034899,13.358,75.0665,10170.4927,9999.99555,8917.01625,10390.6135,1555.02175,301.5453,81.4245,472.04245
PEBBLES_M,PEBBLES,3,4,2000,11067.3545,11085.0,10754.5,11059.0,11067.361259,11067.350294,14.097,75.2615,10170.4927,9999.99375,8917.01625,10472.038,2150.33825,896.8618,595.3165,1067.36075
PEBBLES_M,PEBBLES,4,0,2000,11139.28225,11159.5,11066.0,11049.0,11139.273748,11139.276017,14.1915,74.9635,10871.79055,10000.00345,11139.28225,,0.0,267.4917,,1139.2788
PEBBLES_M,PEBBLES,4,1,2000,10413.24575,10365.0,11048.0,10815.5,10413.255883,10413.246418,13.3105,75.4265,10871.79055,9999.9909,11139.28225,11139.28225,-726.0365,-458.5448,-726.0365,413.25485
PEBBLES_M,PEBBLES,4,2,2000,10895.5445,10882.5,10821.0,10647.0,10895.573283,10895.550492,13.851,75.2725,10871.79055,9999.9689,11139.28225,10413.24575,-243.73775,23.75395,482.29875,895.5756
PEBBLES_M,PEBBLES,4,3,2000,10897.6885,10903.0,10661.0,10856.5,10897.700121,10897.686286,13.843,75.37,10871.79055,9999.98415,11139.28225,10895.5445,-241.59375,25.89795,2.144,897.70435
PEBBLES_M,PEBBLES,4,4,2000,11013.19175,11022.0,10870.0,10702.0,11013.188918,11013.189891,13.9955,74.968,10871.79055,9999.99335,11139.28225,10897.6885,-126.0905,141.4012,115.50325,1013.1984
PEBBLES_S,PEBBLES,2,0,2000,10298.97475,10317.5,10000.0,10083.0,10298.982437,10298.972605,13.1565,75.2885,9650.4792,9999.9859,10298.97475,,0.0,648.49555,,298.98885
PEBBLES_S,PEBBLES,2,1,2000,9515.23375,9506.75,10089.5,9320.0,9515.227694,9515.223828,12.2535,75.1675,9650.4792,10000.00895,10298.97475,10298.97475,-783.741,-135.24545,-783.741,-484.7752
PEBBLES_S,PEBBLES,2,2,2000,9772.0745,9759.25,9324.5,9452.0,9772.120694,9772.08288,12.507,75.2015,9650.4792,9999.9479,10298.97475,9515.23375,-526.90025,121.5953,256.84075,-227.8734
PEBBLES_S,PEBBLES,2,3,2000,9558.03025,9561.75,9458.0,9118.0,9558.047052,9558.03468,12.3075,75.4235,9650.4792,9999.9816,10298.97475,9772.0745,-740.9445,-92.44895,-214.04425,-441.95135
PEBBLES_S,PEBBLES,2,4,2000,9108.08275,9089.0,9115.0,9160.0,9108.097487,9108.083974,11.7685,75.162,9650.4792,9999.98365,10298.97475,9558.03025,-1190.892,-542.39645,-449.9475,-891.9009
PEBBLES_S,PEBBLES,3,0,2000,9154.48075,9152.0,9157.0,9296.0,9154.479712,9154.477085,11.8295,75.2165,9197.5171,9999.99755,9154.48075,,0.0,-43.03635,,-845.5168
PEBBLES_S,PEBBLES,3,1,2000,9474.82525,9466.5,9308.0,9251.0,9474.825154,9474.82113,12.2105,75.0725,9197.5171,9999.9932,9154.48075,9154.48075,320.3445,277.30815,320.3445,-525.16795
PEBBLES_S,PEBBLES,3,2,2000,9074.31175,9078.0,9232.0,9074.0,9074.324327,9074.3094,11.6935,75.4275,9197.5171,9999.98995,9154.48075,9474.82525,-80.169,-123.20535,-400.5135,-925.6782
PEBBLES_S,PEBBLES,3,3,2000,9399.1935,9410.25,9073.5,9404.0,9399.202719,9399.190506,12.108,75.0665,9197.5171,9999.99555,9154.48075,9074.31175,244.71275,201.6764,324.88175,-600.80205
PEBBLES_S,PEBBLES,3,4,2000,8884.77425,8893.0,9401.5,8980.0,8884.775963,8884.770088,11.4965,75.2615,9197.5171,9999.99375,9154.48075,9399.1935,-269.7065,-312.74285,-514.41925,-1115.2195
PEBBLES_S,PEBBLES,4,0,2000,8432.35775,8475.75,9003.5,8138.5,8432.356492,8432.35221,10.9905,74.9635,7949.0739,10000.00345,8432.35775,,0.0,483.28385,,-1567.6457
PEBBLES_S,PEBBLES,4,1,2000,8371.56925,8416.0,8136.5,7830.0,8371.575385,8371.569617,10.8965,75.4265,7949.0739,9999.9909,8432.35775,8432.35775,-60.7885,422.49535,-60.7885,-1628.42165
PEBBLES_S,PEBBLES,4,2,2000,7946.3925,7944.0,7833.0,7879.0,7946.414459,7946.396937,10.381,75.2725,7949.0739,9999.9689,8432.35775,8371.56925,-485.96525,-2.6814,-425.17675,-2053.5764
PEBBLES_S,PEBBLES,4,3,2000,7450.76075,7417.25,7877.5,7329.0,7450.775254,7450.758653,9.7715,75.37,7949.0739,9999.98415,8432.35775,7946.3925,-981.597,-498.31315,-495.63175,-2549.2234
PEBBLES_S,PEBBLES,4,4,2000,7544.28925,7492.0,7331.0,8066.5,7544.292972,7544.286332,9.9025,74.968,7949.0739,9999.99335,8432.35775,7450.76075,-888.0685,-404.78465,93.5285,-2455.7041
PEBBLES_XL,PEBBLES,2,0,2000,9771.2835,9720.75,10000.0,10364.0,9771.304807,9771.281576,12.53,75.2885,11549.76665,9999.9859,9771.2835,,0.0,-1778.48315,,-228.7024
PEBBLES_XL,PEBBLES,2,1,2000,10881.8425,10845.0,10411.5,10977.5,10881.82583,10881.83147,13.86,75.1675,11549.76665,10000.00895,9771.2835,9771.2835,1110.559,-667.92415,1110.559,881.83355
PEBBLES_XL,PEBBLES,2,2,2000,10820.24425,10697.75,11020.0,12324.0,10820.306144,10820.254361,13.7505,75.2015,11549.76665,9999.9479,9771.2835,10881.8425,1048.96075,-729.5224,-61.59825,820.29635
PEBBLES_XL,PEBBLES,2,3,2000,12866.4545,12714.5,12292.0,13214.5,12866.479084,12866.461317,16.233,75.4235,11549.76665,9999.9816,9771.2835,10820.24425,3095.171,1316.68785,2046.21025,2866.4729
PEBBLES_XL,PEBBLES,2,4,2000,13409.0085,13486.75,13238.5,13674.5,13409.023571,13409.01131,16.866,75.162,11549.76665,9999.98365,9771.2835,12866.4545,3637.725,1859.24185,542.554,3409.02485
PEBBLES_XL,PEBBLES,3,0,2000,13726.064,13715.75,13629.0,13337.5,13726.060765,13726.06022,17.253,75.2165,13462.09645,9999.99755,13726.064,,0.0,263.96755,,3726.06645
